_id,policyTitle,sourceType,sourceYear,title,stockCode,stockName,parentIndustry,industry,provinces,actualControllerType,link,actualParticipated,specificProjects,subsidyAmounts,comment,location,codedBy
"""601b8f0535b23ba03113780d""",一带一路（19年之前）,年度报告,2016,ST东网：2016年年度报告（更新后）,002175.SZ,ST东网,制造业,仪器仪表制造业,广西壮族自治区,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002175/page_type/ndbg.phtml,,,,,,
"""601b8f0535b23ba031137811""",一带一路（19年之前）,年度报告,2016,珈伟新能：2016年年度报告（更新后）,300317.SZ,珈伟新能,制造业,电气机械及器材制造业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300317/page_type/ndbg.phtml,,,,,,
"""601b8f8335b23ba031137bad""",一带一路（19年之前）,年度报告,2016,章源钨业：2016年年度报告（更新后）,002378.SZ,章源钨业,制造业,有色金属冶炼及压延加工业,江西省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002378/page_type/ndbg.phtml,,,,,,
"""601b8f8335b23ba031137bb3""",一带一路（19年之前）,年度报告,2016,江西铜业：2016年年度报告（修订版）,600362.SH,江西铜业,制造业,有色金属冶炼及压延加工业,江西省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600362/page_type/ndbg.phtml,,,,,,
"""601b8f8335b23ba031137bcb""",一带一路（19年之前）,年度报告,2016,万年青：2016年年度报告（更新后）,000789.SZ,万年青,制造业,非金属矿物制品业,江西省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000789/page_type/ndbg.phtml,,,,,,
"""601b8f8335b23ba031137bbc""",一带一路（19年之前）,年度报告,2016,江铃汽车：2016年年度报告（更新后）,000550.SZ,江铃汽车,制造业,汽车制造业,江西省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000550/page_type/ndbg.phtml,,,,,,
"""601b8fd235b23ba031137cf2""",一带一路（19年之前）,年度报告,2016,华光环能：2016年年度报告（修订稿）,600475.SH,华光环能,制造业,通用设备制造业,江苏省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600475/page_type/ndbg.phtml,,,,,,
"""601b8fd235b23ba031137cdf""",一带一路（19年之前）,年度报告,2016,ST中安：2016年年度报告（二次修订版）,600654.SH,ST中安,信息传输、软件和信息技术服务业,软件和信息技术服务业,上海市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600654/page_type/ndbg.phtml,,,,,,
"""601b900f35b23ba031137dc6""",一带一路（19年之前）,年度报告,2016,*ST雅博：2016年年度报告（更新后）,002323.SZ,*ST雅博,电力、热力、燃气及水的生产和供应业,建筑装饰和其他建筑业,山东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002323/page_type/ndbg.phtml,,,,,,
"""601b90f535b23ba031138027""",一带一路（19年之前）,年度报告,2016,同德化工：2016年年度报告（更新后）,002360.SZ,同德化工,制造业,化学原料及化学制品制造业,山西省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002360/page_type/ndbg.phtml,,,,,,
"""601b92ea35b23ba0311383ac""",一带一路（19年之前）,年度报告,2016,星湖科技：2016年年度报告（修订稿）,600866.SH,星湖科技,制造业,食品制造业,广东省,地方政府,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600866/page_type/ndbg.phtml,,,,,,
"""601b92ea35b23ba0311383b8""",一带一路（19年之前）,年度报告,2016,贝肯能源：2016年年度报告（更新后）,002828.SZ,贝肯能源,采矿业,开采辅助活动,新疆维吾尔自治区,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002828/page_type/ndbg.phtml,,,,,,
"""601b92ea35b23ba0311383b6""",一带一路（19年之前）,年度报告,2016,苏美达：2016年年度报告(修订版),600710.SH,苏美达,电力、热力、燃气及水的生产和供应业,批发业,江苏省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600710/page_type/ndbg.phtml,,,,,,
"""601b92ea35b23ba0311383bc""",一带一路（19年之前）,年度报告,2016,厦门象屿：2016年年度报告摘要,600057.SH,厦门象屿,租赁和商务服务业,商务服务业,福建省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600057/page_type/ndbg.phtml,,,,,,
"""601b92ea35b23ba0311383b5""",一带一路（19年之前）,年度报告,2016,攀钢钒钛：2016年年度报告（更新后）,000629.SZ,攀钢钒钛,制造业,有色金属冶炼及压延加工业,四川省,中央国有企业,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000629/page_type/ndbg.phtml,,,,,,
"""601b92ea35b23ba0311383b2""",一带一路（19年之前）,年度报告,2016,精功科技：2016年年度报告（更新后）,002006.SZ,精功科技,制造业,专用设备制造业,浙江省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002006/page_type/ndbg.phtml,,,,,,
"""601b92ea35b23ba0311383ad""",一带一路（19年之前）,年度报告,2016,神农科技：2016年年度报告（更新后）,300189.SZ,神农科技,农、林、牧、渔业,农业,海南省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300189/page_type/ndbg.phtml,,,,,,
"""601b92ea35b23ba0311383b9""",一带一路（19年之前）,年度报告,2016,天铁股份：2016年年度报告（更新后）,300587.SZ,天铁股份,制造业,橡胶和塑料制品业,浙江省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300587/page_type/ndbg.phtml,,,,,,
"""601b92ea35b23ba0311383c3""",一带一路（19年之前）,年度报告,2016,中信重工：2016年年度报告（更新后）,601608.SH,中信重工,制造业,专用设备制造业,河南省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601608/page_type/ndbg.phtml,,,,,,
"""601b92ea35b23ba0311383b0""",一带一路（19年之前）,年度报告,2016,和邦生物：2016年年度报告（修订版）,603077.SH,和邦生物,制造业,化学原料及化学制品制造业,四川省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603077/page_type/ndbg.phtml,,,,,,
"""601b92ea35b23ba0311383be""",一带一路（19年之前）,年度报告,2016,中环装备：2016年年度报告（更新后）,300140.SZ,中环装备,制造业,专用设备制造业,陕西省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300140/page_type/ndbg.phtml,,,,,,
"""601b92ea35b23ba0311383c0""",一带一路（19年之前）,年度报告,2016,烯碳退：2016年年度报告,000511.SZ,烯碳退,,,,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000511/page_type/ndbg.phtml,,,,,,
"""601b92ea35b23ba0311383b7""",一带一路（19年之前）,年度报告,2016,乐视退：2016年年度报告（更新后）,300104.SZ,乐视退,,,,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300104/page_type/ndbg.phtml,,,,,,
"""601b92ea35b23ba0311383c1""",一带一路（19年之前）,年度报告,2016,退市海润：2016年年度报告（更新后）,600401.SH,退市海润,,,,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600401/page_type/ndbg.phtml,,,,,,
"""601b92ea35b23ba0311383af""",一带一路（19年之前）,年度报告,2016,昆仑万维：2016年年度报告（更新后）,300418.SZ,昆仑万维,信息传输、软件和信息技术服务业,互联网和相关服务,北京市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300418/page_type/ndbg.phtml,,,,,,
"""601b92ea35b23ba0311383ba""",一带一路（19年之前）,年度报告,2016,凯撒旅业：2016年年度报告（更新后）,000796.SZ,凯撒旅业,租赁和商务服务业,商务服务业,陕西省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000796/page_type/ndbg.phtml,,,,,,
"""601b92ea35b23ba0311383bd""",一带一路（19年之前）,年度报告,2016,高鸿股份：2016年年度报告（更新后）,000851.SZ,高鸿股份,电力、热力、燃气及水的生产和供应业,零售业,贵州省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000851/page_type/ndbg.phtml,,,,,,
"""601b92ea35b23ba0311383c2""",一带一路（19年之前）,年度报告,2016,摩恩电气：2016年年度报告（更新后）,002451.SZ,摩恩电气,制造业,电气机械及器材制造业,上海市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002451/page_type/ndbg.phtml,,,,,,
"""601b92ea35b23ba0311383c4""",一带一路（19年之前）,年度报告,2016,*ST天夏：2016年年度报告（更新后）,000662.SZ,*ST天夏,信息传输、软件和信息技术服务业,软件和信息技术服务业,广西壮族自治区,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000662/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383d1""",一带一路（19年之前）,年度报告,2016,*ST新亿：2016年年度报告（修订版）,600145.SH,*ST新亿,制造业,非金属矿物制品业,新疆维吾尔自治区,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600145/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383dc""",一带一路（19年之前）,年度报告,2016,皇台酒业：2016年年度报告（更新后）,000995.SZ,皇台酒业,制造业,酒、饮料和精制茶制造业,甘肃省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000995/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383c8""",一带一路（19年之前）,年度报告,2016,建设机械：2016年年度报告(修订版),600984.SH,建设机械,制造业,专用设备制造业,陕西省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600984/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383d7""",一带一路（19年之前）,年度报告,2016,中创环保：2016年年度报告摘要（更新后）,300056.SZ,中创环保,制造业,专用设备制造业,福建省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300056/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383da""",一带一路（19年之前）,年度报告,2016,亚翔集成：2016年年度报告（修订版）,603929.SH,亚翔集成,电力、热力、燃气及水的生产和供应业,建筑安装业,江苏省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603929/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383e2""",一带一路（19年之前）,年度报告,2016,新纶科技：2016年年度报告（更新后）,002341.SZ,新纶科技,制造业,化学原料及化学制品制造业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002341/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383e9""",一带一路（19年之前）,年度报告,2016,台海核电：2016年年度报告摘要（更新后）,002366.SZ,台海核电,制造业,专用设备制造业,四川省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002366/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383ef""",一带一路（19年之前）,年度报告,2016,天翔环境：2016年年度报告（更新后）,300362.SZ,天翔环境,制造业,通用设备制造业,四川省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300362/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba031138401""",一带一路（19年之前）,年度报告,2016,金龙汽车：2016年年度报告,600686.SH,金龙汽车,制造业,汽车制造业,福建省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600686/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba03113840b""",一带一路（19年之前）,年度报告,2016,中油工程：2016年年度报告,600339.SH,中油工程,采矿业,开采辅助活动,新疆维吾尔自治区,中央国有企业,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600339/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383c6""",一带一路（19年之前）,年度报告,2016,三木集团：2016年年度报告（更新后）,000632.SZ,三木集团,电力、热力、燃气及水的生产和供应业,批发业,福建省,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000632/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383e6""",一带一路（19年之前）,年度报告,2016,退市锐电：2016年年度报告(修订版),601558.SH,退市锐电,,,,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601558/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383f9""",一带一路（19年之前）,年度报告,2016,淮北矿业：2016年年度报告摘要,600985.SH,淮北矿业,采矿业,煤炭开采和洗选业,安徽省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600985/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba03113841b""",一带一路（19年之前）,年度报告,2016,普路通：2016年年度报告摘要,002769.SZ,普路通,租赁和商务服务业,商务服务业,广东省,地方政府,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002769/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba031138426""",一带一路（19年之前）,年度报告,2016,中钨高新：2016年年度报告,000657.SZ,中钨高新,制造业,有色金属冶炼及压延加工业,海南省,中央国有企业,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000657/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383c5""",一带一路（19年之前）,年度报告,2016,ST网力：2016年年度报告（更新后）,300367.SZ,ST网力,制造业,计算机、通信和其他电子设备制造业,北京市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300367/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383f7""",一带一路（19年之前）,年度报告,2016,赤峰黄金：2016年年度报告,600988.SH,赤峰黄金,采矿业,有色金属矿采选业,内蒙古自治区,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600988/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383cd""",一带一路（19年之前）,年度报告,2016,登云股份：2016年年度报告摘要（更新后）,002715.SZ,登云股份,制造业,汽车制造业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002715/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383cf""",一带一路（19年之前）,年度报告,2016,中国化学：2016年年度报告（更正版）,601117.SH,中国化学,电力、热力、燃气及水的生产和供应业,土木工程建筑业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601117/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383e0""",一带一路（19年之前）,年度报告,2016,北方国际：2016年年度报告（更新后）,000065.SZ,北方国际,电力、热力、燃气及水的生产和供应业,土木工程建筑业,北京市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000065/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383cb""",一带一路（19年之前）,年度报告,2016,新潮能源：2016年年度报告,600777.SH,新潮能源,采矿业,石油和天然气开采业,山东省,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600777/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383ca""",一带一路（19年之前）,年度报告,2016,白银有色：2016年年度报告,601212.SH,白银有色,制造业,有色金属冶炼及压延加工业,甘肃省,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601212/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383d5""",一带一路（19年之前）,年度报告,2016,大康农业：2016年年度报告（更新后）,002505.SZ,大康农业,电力、热力、燃气及水的生产和供应业,批发业,湖南省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002505/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383f4""",一带一路（19年之前）,年度报告,2016,珍宝岛：2016年年度报告,603567.SH,珍宝岛,制造业,医药制造业,黑龙江省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603567/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba03113841c""",一带一路（19年之前）,年度报告,2016,宝馨科技：2016年年度报告,002514.SZ,宝馨科技,制造业,金属制品业,江苏省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002514/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383ec""",一带一路（19年之前）,年度报告,2016,凯迪退：2016年年度报告（更新后）,000939.SZ,凯迪退,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,湖北省,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000939/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba031138411""",一带一路（19年之前）,年度报告,2016,九鼎投资：2016年年度报告,600053.SH,九鼎投资,金融业,其他金融业,江西省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600053/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba03113841f""",一带一路（19年之前）,年度报告,2016,中通客车：2016年年度报告,000957.SZ,中通客车,制造业,汽车制造业,山东省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000957/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383c7""",一带一路（19年之前）,年度报告,2016,雪峰科技：2016年年度报告,603227.SH,雪峰科技,制造业,化学原料及化学制品制造业,新疆维吾尔自治区,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603227/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383e3""",一带一路（19年之前）,年度报告,2016,新日恒力：2016年年度报告(修订版),600165.SH,新日恒力,制造业,化学原料及化学制品制造业,宁夏回族自治区,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600165/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383e4""",一带一路（19年之前）,年度报告,2016,海南发展：2016年年度报告（更新后）,002163.SZ,海南发展,电力、热力、燃气及水的生产和供应业,建筑装饰和其他建筑业,广东省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002163/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba031138404""",一带一路（19年之前）,年度报告,2016,申能股份：2016年年度报告,600642.SH,申能股份,电力、热力、燃气及水的生产和供应业,燃气生产和供应业,上海市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600642/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba031138415""",一带一路（19年之前）,年度报告,2016,宝利国际：2016年年度报告,300135.SZ,宝利国际,制造业,化学原料及化学制品制造业,江苏省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300135/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383e5""",一带一路（19年之前）,年度报告,2016,中钢国际：2016年年度报告（更新后）,000928.SZ,中钢国际,电力、热力、燃气及水的生产和供应业,土木工程建筑业,吉林省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000928/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383ff""",一带一路（19年之前）,年度报告,2016,新华锦：2016年年度报告(修订版),600735.SH,新华锦,制造业,皮革、毛皮、羽毛及其制品和制鞋业,山东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600735/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba031138416""",一带一路（19年之前）,年度报告,2016,金刚玻璃：2016年年度报告,300093.SZ,金刚玻璃,制造业,非金属矿物制品业,广东省,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300093/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383d2""",一带一路（19年之前）,年度报告,2016,爱康科技：2016年年度报告（更新后）,002610.SZ,爱康科技,制造业,电气机械及器材制造业,江苏省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002610/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba031138413""",一带一路（19年之前）,年度报告,2016,华夏银行：2016年年度报告摘要,600015.SH,华夏银行,金融业,货币金融服务,北京市,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600015/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba031138423""",一带一路（19年之前）,年度报告,2016,海南高速：2016年年度报告摘要,000886.SZ,海南高速,房地产业,房地产业,海南省,地方政府,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000886/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383d3""",一带一路（19年之前）,年度报告,2016,大连电瓷：2016年年度报告（更新后）,002606.SZ,大连电瓷,制造业,电气机械及器材制造业,辽宁省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002606/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383f6""",一带一路（19年之前）,年度报告,2016,兴业银行：2016年年度报告,601166.SH,兴业银行,金融业,货币金融服务,福建省,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601166/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383fc""",一带一路（19年之前）,年度报告,2016,亚泰集团：2016年年度报告摘要,600881.SH,亚泰集团,制造业,非金属矿物制品业,吉林省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600881/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383fd""",一带一路（19年之前）,年度报告,2016,东方集团：2016年年度报告,600811.SH,东方集团,制造业,农副食品加工业,黑龙江省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600811/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba031138407""",一带一路（19年之前）,年度报告,2016,退市吉恩：2016年年度报告,600432.SH,退市吉恩,,,,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600432/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba03113840a""",一带一路（19年之前）,年度报告,2016,宝光股份：2016年年度报告,600379.SH,宝光股份,制造业,电气机械及器材制造业,陕西省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600379/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba03113840f""",一带一路（19年之前）,年度报告,2016,中船科技：2016年年度报告摘要,600072.SH,中船科技,电力、热力、燃气及水的生产和供应业,土木工程建筑业,上海市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600072/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383d8""",一带一路（19年之前）,年度报告,2016,东方铁塔：2016年年度报告（更新后）,002545.SZ,东方铁塔,制造业,金属制品业,山东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002545/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383e7""",一带一路（19年之前）,年度报告,2016,桂东电力：2016年年度报告(修订版),600310.SH,桂东电力,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,广西壮族自治区,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600310/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383f0""",一带一路（19年之前）,年度报告,2016,正平股份：2016年年度报告摘要（修订稿）,603843.SH,正平股份,电力、热力、燃气及水的生产和供应业,土木工程建筑业,青海省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603843/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383fa""",一带一路（19年之前）,年度报告,2016,长江电力：2016年年度报告,600900.SH,长江电力,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600900/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba031138421""",一带一路（19年之前）,年度报告,2016,华菱钢铁：2016年年度报告,000932.SZ,华菱钢铁,制造业,黑色金属冶炼及压延加工业,湖南省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000932/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383d9""",一带一路（19年之前）,年度报告,2016,重庆建工：2016年年度报告（修订版）,600939.SH,重庆建工,电力、热力、燃气及水的生产和供应业,房屋建筑业,重庆市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600939/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383fe""",一带一路（19年之前）,年度报告,2016,江苏索普：2016年年度报告,600746.SH,江苏索普,制造业,化学原料及化学制品制造业,江苏省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600746/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383f2""",一带一路（19年之前）,年度报告,2016,芭田股份：2016年年度报告（更新后）,002170.SZ,芭田股份,制造业,化学原料及化学制品制造业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002170/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383df""",一带一路（19年之前）,年度报告,2016,风神股份：2016年年度报告(修订版),600469.SH,风神股份,制造业,橡胶和塑料制品业,河南省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600469/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba0311383c9""",一带一路（19年之前）,年度报告,2016,云天化：2016年年度报告(修订版),600096.SH,云天化,制造业,化学原料及化学制品制造业,云南省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600096/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba031138406""",一带一路（19年之前）,年度报告,2016,*ST信威：2016年年度报告,600485.SH,*ST信威,,,,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600485/page_type/ndbg.phtml,,,,,,
"""601b932f35b23ba03113840c""",一带一路（19年之前）,年度报告,2016,标准股份：2016年年度报告,600302.SH,标准股份,制造业,专用设备制造业,陕西省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600302/page_type/ndbg.phtml,,,,,,
