_id,policyTitle,sourceType,sourceYear,title,stockCode,stockName,parentIndustry,industry,provinces,actualControllerType,link,actualParticipated,specificProjects,subsidyAmounts,comment,location,codedBy
"""601b9826031af7a1feeab1f1""",一带一路（19年之前）,年度报告,2015,弘高创意：2015年年度报告（更新后）,002504.SZ,弘高创意,电力、热力、燃气及水的生产和供应业,建筑装饰和其他建筑业,北京市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002504/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab1f9""",一带一路（19年之前）,年度报告,2015,阳光股份：2015年年度报告摘要（更新后）,000608.SZ,阳光股份,房地产业,房地产业,广西壮族自治区,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000608/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab202""",一带一路（19年之前）,年度报告,2015,东信和平：2015年年度报告（更新后）,002017.SZ,东信和平,制造业,计算机、通信和其他电子设备制造业,广东省,中央国有企业,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002017/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab219""",一带一路（19年之前）,年度报告,2015,北部湾港：2015年年度报告（更新后）,000582.SZ,北部湾港,交通运输、仓储和邮政业,水上运输业,广西壮族自治区,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000582/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab1f5""",一带一路（19年之前）,年度报告,2015,山河智能：2015年年度报告（更新后）,002097.SZ,山河智能,制造业,专用设备制造业,湖南省,地方政府,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002097/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab1ef""",一带一路（19年之前）,年度报告,2015,数知科技：2015年年度报告（更新后）,300038.SZ,数知科技,信息传输、软件和信息技术服务业,互联网和相关服务,北京市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300038/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab21e""",一带一路（19年之前）,年度报告,2015,金龙汽车：2015年年度报告,600686.SH,金龙汽车,制造业,汽车制造业,福建省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600686/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab1f3""",一带一路（19年之前）,年度报告,2015,天翔环境：2015年年度报告（更新后）,300362.SZ,天翔环境,制造业,通用设备制造业,四川省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300362/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab206""",一带一路（19年之前）,年度报告,2015,本钢板材：2015年年度报告（更新后）,000761.SZ,本钢板材,制造业,黑色金属冶炼及压延加工业,辽宁省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000761/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab20e""",一带一路（19年之前）,年度报告,2015,渝开发：2015年年度报告（更新后）,000514.SZ,渝开发,房地产业,房地产业,重庆市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000514/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab214""",一带一路（19年之前）,年度报告,2015,新日恒力：2015年年度报告(修订版),600165.SH,新日恒力,制造业,化学原料及化学制品制造业,宁夏回族自治区,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600165/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab210""",一带一路（19年之前）,年度报告,2015,山东钢铁：2015年年度报告,600022.SH,山东钢铁,制造业,黑色金属冶炼及压延加工业,山东省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600022/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab215""",一带一路（19年之前）,年度报告,2015,中钢国际：2015年年度报告（更新后）,000928.SZ,中钢国际,电力、热力、燃气及水的生产和供应业,土木工程建筑业,吉林省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000928/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab21c""",一带一路（19年之前）,年度报告,2015,*ST吉恩：2015年年度报告(修订版),600432.SH,*ST吉恩,,,,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600432/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab21d""",一带一路（19年之前）,年度报告,2015,摩恩电气：2015年年度报告（更新后）,002451.SZ,摩恩电气,制造业,电气机械及器材制造业,上海市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002451/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab1f8""",一带一路（19年之前）,年度报告,2015,隆华科技：2015年年度报告（更新后）,300263.SZ,隆华科技,制造业,通用设备制造业,河南省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300263/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab1fc""",一带一路（19年之前）,年度报告,2015,润邦股份：2015年年度报告（更新后）,002483.SZ,润邦股份,制造业,通用设备制造业,江苏省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002483/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab20a""",一带一路（19年之前）,年度报告,2015,安阳钢铁：2015年年度报告(修订版),600569.SH,安阳钢铁,制造业,黑色金属冶炼及压延加工业,河南省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600569/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab218""",一带一路（19年之前）,年度报告,2015,云铝股份：2015年年度报告（更新后）,000807.SZ,云铝股份,制造业,有色金属冶炼及压延加工业,云南省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000807/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab222""",一带一路（19年之前）,年度报告,2015,石化机械：2015年年度报告（更新后）,000852.SZ,石化机械,制造业,专用设备制造业,湖北省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000852/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab1f7""",一带一路（19年之前）,年度报告,2015,河钢资源：2015年年度报告（更新后）,000923.SZ,河钢资源,采矿业,黑色金属矿采选业,河北省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000923/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab1ff""",一带一路（19年之前）,年度报告,2015,北方国际：2015年年度报告（更新后）,000065.SZ,北方国际,电力、热力、燃气及水的生产和供应业,土木工程建筑业,北京市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000065/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab203""",一带一路（19年之前）,年度报告,2015,天润乳业：2015年年度报告(修订版),600419.SH,天润乳业,制造业,食品制造业,新疆维吾尔自治区,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600419/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab204""",一带一路（19年之前）,年度报告,2015,新农开发：2015年年度报告(修订版),600359.SH,新农开发,农、林、牧、渔业,农业,新疆维吾尔自治区,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600359/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab207""",一带一路（19年之前）,年度报告,2015,兴业矿业：2015年年度报告（更新后）,000426.SZ,兴业矿业,采矿业,有色金属矿采选业,内蒙古自治区,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000426/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab212""",一带一路（19年之前）,年度报告,2015,青龙管业：2015年年度报告（更新后）,002457.SZ,青龙管业,制造业,非金属矿物制品业,宁夏回族自治区,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002457/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab21f""",一带一路（19年之前）,年度报告,2015,宝利国际：2015年年度报告摘要,300135.SZ,宝利国际,制造业,化学原料及化学制品制造业,江苏省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300135/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab223""",一带一路（19年之前）,年度报告,2015,漳泽电力：2015年年度报告,000767.SZ,漳泽电力,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,山西省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000767/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab1ed""",一带一路（19年之前）,年度报告,2015,西藏珠峰：2015年年度报告,600338.SH,西藏珠峰,采矿业,有色金属矿采选业,西藏自治区,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600338/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab1f0""",一带一路（19年之前）,年度报告,2015,西部黄金：2015年年度报告(修订版),601069.SH,西部黄金,采矿业,有色金属矿采选业,新疆维吾尔自治区,地方政府,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601069/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab20b""",一带一路（19年之前）,年度报告,2015,凯文教育：2015年年度报告（更新后）,002659.SZ,凯文教育,教育,教育,北京市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002659/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab211""",一带一路（19年之前）,年度报告,2015,晶澳科技：2015年年度报告（更新后）,002459.SZ,晶澳科技,制造业,电气机械及器材制造业,河北省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002459/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab1fe""",一带一路（19年之前）,年度报告,2015,开山股份：2015年年度报告（更新后）,300257.SZ,开山股份,制造业,通用设备制造业,浙江省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300257/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab20f""",一带一路（19年之前）,年度报告,2015,凯迪退：2015年年度报告（更新后）,000939.SZ,凯迪退,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,湖北省,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000939/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab236""",一带一路（19年之前）,年度报告,2015,海尔智家：2015年年度报告摘要,600690.SH,海尔智家,制造业,电气机械及器材制造业,山东省,集体企业,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600690/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab229""",一带一路（19年之前）,年度报告,2015,中国核电：2015年年度报告,601985.SH,中国核电,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601985/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab233""",一带一路（19年之前）,年度报告,2015,长江传媒：2015年年度报告,600757.SH,长江传媒,文化、体育和娱乐业,新闻和出版业,湖北省,地方政府,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600757/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab22c""",一带一路（19年之前）,年度报告,2015,旗滨集团：2015年年度报告摘要,601636.SH,旗滨集团,制造业,非金属矿物制品业,湖南省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601636/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab226""",一带一路（19年之前）,年度报告,2015,供销大集：2015年年度报告,000564.SZ,供销大集,电力、热力、燃气及水的生产和供应业,零售业,陕西省,其他,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000564/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab238""",一带一路（19年之前）,年度报告,2015,ST游久：2015年年度报告,600652.SH,ST游久,信息传输、软件和信息技术服务业,互联网和相关服务,上海市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600652/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab230""",一带一路（19年之前）,年度报告,2015,厦门空港：2015年年度报告摘要,600897.SH,厦门空港,交通运输、仓储和邮政业,航空运输业,福建省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600897/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab22b""",一带一路（19年之前）,年度报告,2015,新集能源：2015年年度报告,601918.SH,新集能源,采矿业,煤炭开采和洗选业,安徽省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601918/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab228""",一带一路（19年之前）,年度报告,2015,中国重工：2015年年度报告,601989.SH,中国重工,制造业,铁路、船舶、航空航天和其它运输设备制造业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601989/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab22e""",一带一路（19年之前）,年度报告,2015,春秋航空：2015年年度报告,601021.SH,春秋航空,交通运输、仓储和邮政业,航空运输业,上海市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601021/page_type/ndbg.phtml,,,,,,
"""601b9826031af7a1feeab234""",一带一路（19年之前）,年度报告,2015,ST云维：2015年年度报告,600725.SH,ST云维,制造业,石油加工、炼焦及核燃料加工业,云南省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600725/page_type/ndbg.phtml,,,,,,
"""601b9827031af7a1feeab298""",一带一路（19年之前）,年度报告,2015,北京利尔：2015年年度报告,002392.SZ,北京利尔,制造业,非金属矿物制品业,北京市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002392/page_type/ndbg.phtml,,,,,,
"""601b9827031af7a1feeab24c""",一带一路（19年之前）,年度报告,2015,广州发展：2015年年度报告,600098.SH,广州发展,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,广东省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600098/page_type/ndbg.phtml,,,,,,
"""601b9827031af7a1feeab257""",一带一路（19年之前）,年度报告,2015,飞利信：2015年年度报告,300287.SZ,飞利信,信息传输、软件和信息技术服务业,软件和信息技术服务业,北京市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300287/page_type/ndbg.phtml,,,,,,
"""601b9827031af7a1feeab244""",一带一路（19年之前）,年度报告,2015,宏达股份：2015年年度报告,600331.SH,宏达股份,制造业,有色金属冶炼及压延加工业,四川省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600331/page_type/ndbg.phtml,,,,,,
"""601b9827031af7a1feeab269""",一带一路（19年之前）,年度报告,2015,广电电气：2015年年度报告,601616.SH,广电电气,制造业,电气机械及器材制造业,上海市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601616/page_type/ndbg.phtml,,,,,,
"""601b9827031af7a1feeab26e""",一带一路（19年之前）,年度报告,2015,大秦铁路：2015年年度报告,601006.SH,大秦铁路,交通运输、仓储和邮政业,铁路运输业,山西省,中央国有企业,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601006/page_type/ndbg.phtml,,,,,,
"""601b9827031af7a1feeab292""",一带一路（19年之前）,年度报告,2015,卧龙电驱：2015年年度报告摘要,600580.SH,卧龙电驱,制造业,电气机械及器材制造业,浙江省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600580/page_type/ndbg.phtml,,,,,,
"""601b9827031af7a1feeab295""",一带一路（19年之前）,年度报告,2015,南纺股份：2015年年度报告,600250.SH,南纺股份,电力、热力、燃气及水的生产和供应业,批发业,江苏省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600250/page_type/ndbg.phtml,,,,,,
"""601b9827031af7a1feeab25a""",一带一路（19年之前）,年度报告,2015,科华恒盛：2015年年度报告,002335.SZ,科华恒盛,制造业,电气机械及器材制造业,福建省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002335/page_type/ndbg.phtml,,,,,,
"""601b9827031af7a1feeab264""",一带一路（19年之前）,年度报告,2015,川能动力：2015年年度报告,000155.SZ,川能动力,电力、热力、燃气及水的生产和供应业,电力、热力生产和供应业,四川省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000155/page_type/ndbg.phtml,,,,,,
"""601b9827031af7a1feeab278""",一带一路（19年之前）,年度报告,2015,*ST成城：2015年年度报告,600247.SH,*ST成城,电力、热力、燃气及水的生产和供应业,批发业,吉林省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600247/page_type/ndbg.phtml,,,,,,
"""601b9827031af7a1feeab28a""",一带一路（19年之前）,年度报告,2015,读者传媒：2015年年度报告摘要,603999.SH,读者传媒,文化、体育和娱乐业,新闻和出版业,甘肃省,地方政府,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603999/page_type/ndbg.phtml,,,,,,
"""601b9827031af7a1feeab294""",一带一路（19年之前）,年度报告,2015,首开股份：2015年年度报告,600376.SH,首开股份,房地产业,房地产业,北京市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600376/page_type/ndbg.phtml,,,,,,
"""601b9827031af7a1feeab24e""",一带一路（19年之前）,年度报告,2015,海泰发展：2015年年度报告摘要,600082.SH,海泰发展,房地产业,房地产业,天津市,地方政府,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600082/page_type/ndbg.phtml,,,,,,
"""601b9827031af7a1feeab259""",一带一路（19年之前）,年度报告,2015,中粮资本：2015年年度报告,002423.SZ,中粮资本,金融业,其他金融业,河南省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002423/page_type/ndbg.phtml,,,,,,
"""601b9827031af7a1feeab26c""",一带一路（19年之前）,年度报告,2015,南京银行：2015年年度报告,601009.SH,南京银行,金融业,货币金融服务,江苏省,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601009/page_type/ndbg.phtml,,,,,,
"""601b9827031af7a1feeab274""",一带一路（19年之前）,年度报告,2015,华建集团：2015年年度报告,600629.SH,华建集团,科学研究和技术服务业,专业技术服务业,上海市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600629/page_type/ndbg.phtml,,,,,,
"""601b9827031af7a1feeab27f""",一带一路（19年之前）,年度报告,2015,中视传媒：2015年年度报告摘要,600088.SH,中视传媒,文化、体育和娱乐业,广播、电视、电影和影视录音制作业,上海市,中央国家机关,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600088/page_type/ndbg.phtml,,,,,,
