_id,policyTitle,sourceType,sourceYear,title,stockCode,stockName,parentIndustry,industry,provinces,actualControllerType,link,actualParticipated,specificProjects,subsidyAmounts,comment,location,codedBy
"""601b8f6d35b23ba031137b41""",一带一路（19年之前）,年度报告,2018,中信海直：2018年年度报告,000099.SZ,中信海直,交通运输、仓储和邮政业,航空运输业,广东省,中央国家机关,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000099/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b42""",一带一路（19年之前）,年度报告,2018,广汇物流：2018年年度报告,600603.SH,广汇物流,综合,综合,四川省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600603/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b44""",一带一路（19年之前）,年度报告,2018,冠豪高新：2018年年度报告,600433.SH,冠豪高新,制造业,造纸及纸制品业,广东省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600433/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b45""",一带一路（19年之前）,年度报告,2018,白云山：2018年年度报告,600332.SH,白云山,制造业,医药制造业,广东省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600332/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b46""",一带一路（19年之前）,年度报告,2018,美锦能源：2018年年度报告,000723.SZ,美锦能源,制造业,石油加工、炼焦及核燃料加工业,山西省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000723/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b47""",一带一路（19年之前）,年度报告,2018,中科曙光：2018年年度报告,603019.SH,中科曙光,制造业,计算机、通信和其他电子设备制造业,天津市,中央国家机关,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603019/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b48""",一带一路（19年之前）,年度报告,2018,重庆百货：2018年年度报告,600729.SH,重庆百货,电力、热力、燃气及水的生产和供应业,零售业,重庆市,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600729/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b49""",一带一路（19年之前）,年度报告,2018,移为通信：2018年年度报告,300590.SZ,移为通信,制造业,计算机、通信和其他电子设备制造业,上海市,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300590/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b4a""",一带一路（19年之前）,年度报告,2018,陇神戎发：2018年年度报告,300534.SZ,陇神戎发,制造业,医药制造业,甘肃省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300534/page_type/ndbg.phtml,,,,,,
"""601b8f6d35b23ba031137b4b""",一带一路（19年之前）,年度报告,2018,佳士科技：2018年年度报告,300193.SZ,佳士科技,制造业,通用设备制造业,广东省,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300193/page_type/ndbg.phtml,,,,,,
