南宁糖业,000911,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
物流贸易及其他,67751,-- ,67751,--,68.04%
其他(补充),-- ,759,-759,--,-0.76%
工业,162341,129764,32578,20.07%,32.72%

南宁糖业,000911,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
分部间抵销,-72201,-72225,24,-0.03%,0.11%
造纸业,32174,26788,5386,16.74%,24.89%
制糖业,333029,319024,14004,4.21%,64.72%
其他(补充),3563,3230,333,9.34%,1.54%
运输业,30314,29244,1069,3.53%,4.94%
其他,39416,38594,822,2.08%,3.8%

南宁糖业,000911,收入构成,报告日期,2019-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,741,836,-94,-12.72%,-3.89%
造纸业,11053,9318,1735,15.7%,71.48%
物流业,2754,2282,473,17.16%,19.47%
其他,22918,20712,2206,9.63%,90.9%
制糖业,128999,130891,-1892,-1.47%,-77.97%

南宁糖业,000911,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
运输业,28678,27345,1334,4.65%,-6.23%
分部间抵销,-104621,-101321,-3299,3.15%,15.4%
造纸业,33645,28253,5393,16.03%,-25.17%
其他,43800,39455,4345,9.92%,-20.28%
制糖业,358322,387516,-29194,-8.15%,136.28%

南宁糖业,000911,收入构成,报告日期,2018-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1259,970,290,23%,6.4%
纸制品业,15039,12739,2300,15.29%,50.79%
其他,32997,28566,4431,13.43%,97.85%
制糖业,115353,118070,-2717,-2.36%,-60.01%
运输业,1781,1556,225,12.63%,4.97%

南宁糖业,000911,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,37132,31521,5611,15.11%,18.19%
运输业,21646,20252,1394,6.44%,4.52%
制糖业,258771,235927,22844,8.83%,74.07%
造纸业,24491,20368,4123,16.83%,13.37%
分部间抵销,-51398,-48268,-3130,6.09%,-10.15%

南宁糖业,000911,收入构成,报告日期,2017-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
制糖业,95798,79695,16103,16.81%,88.25%
纸制品业,17275,13837,3438,19.9%,18.84%
运输业,18963,18211,753,3.97%,4.12%
分部间抵消,-12721,-10675,-2046,16.08%,-11.21%

南宁糖业,000911,收入构成,报告日期,2016-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
分部间抵销,-39694,-37630,-2064,5.2%,-3.82%
运输业,35686,33830,1856,5.2%,3.43%
纸制品业,36340,29818,6522,17.95%,12.07%
制糖业,326550,278815,47736,14.62%,88.32%

南宁糖业,000911,收入构成,报告日期,2016-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,965,678,287,29.76%,3.84%
分部间抵销,-7613,-7546,-67,0.88%,-0.89%
运输业,14617,14085,531,3.64%,7.1%
纸制品业,17410,14218,3192,18.34%,42.63%
制糖业,66649,63106,3544,5.32%,47.32%

南宁糖业,000911,收入构成,报告日期,2015-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
分部间抵销,-19352,-18826,-525,2.71%,-1.13%
运输业,28068,26310,1758,6.26%,3.8%
造纸业,37695,30858,6837,18.14%,14.76%
制糖业,267431,229191,38240,14.3%,82.57%

南宁糖业,000911,收入构成,报告日期,2015-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
纸制品业,13341,10913,2428,18.2%,14.36%
其他（补充）,887,592,295,33.26%,1.74%
制糖业,101476,87290,14185,13.98%,83.9%

南宁糖业,000911,收入构成,报告日期,2014-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
制糖业,218535,200747,17788,8.14%,77.33%
运输业,13003,11348,1655,12.73%,7.2%
纸制品业,55166,46909,8257,14.97%,35.9%
分部间抵消,-17415,-12718,-4697,26.97%,-20.42%

南宁糖业,000911,收入构成,报告日期,2014-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),7279,6706,574,7.88%,2.03%
运输业,1027,887,140,13.61%,0.49%
其他,16451,16218,233,1.42%,0.82%
纸制品业,16875,13831,3044,18.04%,10.77%
制糖业,82425,71923,10502,12.74%,37.15%
制造业,115751,101972,13779,11.9%,48.74%

南宁糖业,000911,收入构成,报告日期,2013-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
制造业,433333,377135,56198,12.97%,49.43%
其他(补充),3144,2517,627,19.96%,0.55%
运输业,3424,2758,666,19.45%,0.59%
其他,23305,19168,4136,17.75%,3.64%
纸制品业,76410,66359,10051,13.15%,8.84%
制糖业,333618,291607,42011,12.59%,36.95%

南宁糖业,000911,收入构成,报告日期,2013-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
运输业,2028,1656,373,18.37%,0.96%
制造业,169940,150963,18976,11.17%,48.93%
其他(补充),1118,659,459,41.08%,1.18%
其他,16307,11903,4404,27.01%,11.36%
纸制品业,30988,29002,1986,6.41%,5.12%
制糖业,122645,110059,12586,10.26%,32.45%

南宁糖业,000911,收入构成,报告日期,2012-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),2350,1334,1016,43.24%,2.44%
运输业,3481,2911,570,16.37%,1.37%
其他,20447,14663,5784,28.29%,13.9%
纸制品业,80717,76864,3854,4.77%,9.26%
制糖业,224176,193776,30400,13.56%,73.03%

