江南化工,002226,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
民爆行业,117538,76910,40629,34.57%,62.27%
新能源行业,43359,18742,24617,56.78%,37.73%

江南化工,002226,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
风电行业,76712,-- ,76712,--,21.11%
其他（补充）,3696,-- ,3696,--,1.02%
民爆行业,282911,-- ,282911,--,77.87%

江南化工,002226,收入构成,报告日期,2019-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
风电行业,36494,16234,20260,55.52%,32.25%
民爆行业,111632,69074,42558,38.12%,67.75%

江南化工,002226,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),2744,-- ,2744,--,0.95%
风电行业,71393,-- ,71393,--,24.74%
民爆行业,214389,-- ,214389,--,74.3%

江南化工,002226,收入构成,报告日期,2018-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
民爆行业,88501,55713,32788,37.05%,63.07%
风电行业,34686,15487,19199,55.35%,36.93%

江南化工,002226,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),2851,593,2257,79.18%,3.31%
民爆行业,162545,96664,65882,40.53%,96.69%

江南化工,002226,收入构成,报告日期,2017-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1721,234,1488,86.42%,4.71%
民爆行业,66042,35931,30111,45.59%,95.29%

江南化工,002226,收入构成,报告日期,2016-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1030,473,557,54.09%,0.88%
民爆行业,134173,71316,62857,46.85%,99.12%

江南化工,002226,收入构成,报告日期,2016-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1607,237,1370,85.25%,4.69%
材料销售,1043,838,204,19.61%,0.7%
民爆行业,59061,31415,27646,46.81%,94.61%

江南化工,002226,收入构成,报告日期,2015-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他业务,1467,828,639,43.57%,0.98%
民爆行业,134342,70099,64243,47.82%,99.02%

江南化工,002226,收入构成,报告日期,2015-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,423,150,273,64.49%,0.88%
民爆行业,62939,32359,30579,48.59%,99.12%

江南化工,002226,收入构成,报告日期,2014-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
民爆,177826,90769,87057,48.96%,99.73%
其他（补充）,1429,1190,239,16.74%,0.27%

