晋西车轴,600495,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
交通运输设备制造业,140229,115085,25143,17.93%,100.08%
其他（补充）,3549,3569,-20,-0.55%,-0.08%

晋西车轴,600495,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,5502,4763,738,13.42%,3.07%
交通运输设备制造业,131952,108613,23339,17.69%,96.93%

晋西车轴,600495,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
交通运输设备制造业,130255,106549,23706,18.2%,97.25%
其他（补充）,4755,4084,671,14.12%,2.75%

晋西车轴,600495,收入构成,报告日期,2016-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,6684,6319,366,5.47%,2.59%
交通运输设备制造业,89449,75700,13749,15.37%,97.41%

晋西车轴,600495,收入构成,报告日期,2016-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),4644,4527,117,2.51%,2.11%
交通运输设备制造业,41496,36088,5407,13.03%,97.89%

晋西车轴,600495,收入构成,报告日期,2015-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),11957,10268,1689,14.13%,6.04%
交通运输设备制造业,189069,162794,26275,13.9%,93.96%

晋西车轴,600495,收入构成,报告日期,2015-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,4734,3294,1440,30.41%,14.49%
交通运输设备制造业,92031,83533,8498,9.23%,85.51%

晋西车轴,600495,收入构成,报告日期,2014-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,38244,37234,1010,2.64%,4.68%
交通运输设备制造业,212015,191463,20552,9.69%,95.32%

晋西车轴,600495,收入构成,报告日期,2014-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),11584,-- ,11584,--,55.93%
交通运输设备制造业,94306,85178,9128,9.68%,44.07%

晋西车轴,600495,收入构成,报告日期,2013-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),48153,45836,2317,4.81%,7.5%
交通运输设备制造业,234849,206279,28570,12.17%,92.5%

晋西车轴,600495,收入构成,报告日期,2013-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),19551,-- ,19551,--,64.16%
交通运输设备制造业,84427,73507,10920,12.93%,35.84%

晋西车轴,600495,收入构成,报告日期,2012-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
