南大环境,300864,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他技术服务,1727,789,938,54.3%,4.4%
建设项目环评,3108,1501,1607,51.71%,7.55%
环境研究与规划,2597,1060,1537,59.18%,7.22%
环境污染第三方治理,930,568,363,38.97%,1.7%
环境工程设计与监理,2335,824,1511,64.69%,7.09%
环境工程承包,2950,2222,728,24.69%,3.42%
环境调查与鉴定,7676,3713,3962,51.62%,18.61%
环境技术服务,15108,7064,8044,53.24%,37.78%
环境工程服务,6216,3614,2602,41.86%,12.22%

南大环境,300864,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他技术服务,2596,1228,1367,52.68%,3.59%
建设项目环评,4277,2029,2247,52.55%,5.91%
环境研究与规划,4752,2197,2554,53.76%,6.71%
环境污染第三方治理,1687,1506,181,10.73%,0.48%
环境工程设计与监理,4313,1638,2675,62.03%,7.03%
环境工程承包,10221,7356,2864,28.03%,7.53%
环境调查与鉴定,14492,7363,7129,49.19%,18.74%
其他（补充）,8,-- ,8,--,0.02%
环境技术服务,26116,12818,13298,50.92%,34.95%
环境工程服务,16221,10501,5721,35.27%,15.04%

南大环境,300864,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他技术服务,1452,817,635,43.72%,2.64%
建设项目环评,2839,1495,1344,47.34%,5.6%
环境研究与规划,4640,2291,2349,50.63%,9.79%
环境污染第三方治理,830,610,220,26.51%,0.92%
环境工程设计与监理,2359,975,1384,58.66%,5.77%
环境工程承包,9763,7393,2370,24.28%,9.88%
环境调查与鉴定,9009,5312,3697,41.04%,15.41%
其他（补充）,0,-- ,0,--,0%
环境技术服务,17939,9915,8025,44.73%,33.44%
环境工程服务,12952,8978,3974,30.68%,16.56%

南大环境,300864,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他技术服务,1021,435,586,57.36%,3.34%
建设项目环评,3924,1824,2100,53.52%,11.99%
环境研究与规划,3634,1700,1934,53.22%,11.04%
环境污染第三方治理,665,458,207,31.12%,1.18%
环境工程设计与监理,1782,801,982,55.08%,5.6%
环境工程承包,4249,3084,1165,27.42%,6.65%
环境调查与鉴定,3405,1618,1787,52.47%,10.2%
环境技术服务,11984,5578,6407,53.46%,36.57%
环境工程服务,6696,4342,2354,35.15%,13.43%


