国机汽车,600335,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),10845,-- ,10845,--,0.59%
融资租赁,10147,-- ,10147,--,0.55%
非汽车贸易,46585,-- ,46585,--,2.55%
汽车服务,76443,-- ,76443,--,4.18%
工程承包及工程技术服务,433965,-- ,433965,--,23.73%
汽车贸易（整车销售）,1251147,-- ,1251147,--,68.4%

国机汽车,600335,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
汽车零售,882238,827923,54315,6.16%,13.78%
汽车后市场,66455,54586,11869,17.86%,3.01%
汽车批发及贸易服务,3003485,2900887,102598,3.42%,26.03%
其他（补充）,30156,8774,21382,70.9%,5.43%
其他,211012,173260,37752,17.89%,9.58%
工程承包及工程技术服务,1022867,856691,166176,16.25%,42.17%

国机汽车,600335,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,174637,140136,34501,19.76%,12.61%
汽车批发及贸易服务,3270599,3118540,152059,4.65%,55.6%
汽车后市场,52402,43133,9269,17.69%,3.39%
汽车零售,892326,840346,51980,5.83%,19.01%
其他（补充）,35312,9623,25689,72.75%,9.39%

国机汽车,600335,收入构成,报告日期,2018-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
融资租赁,5597,1599,3998,71.43%,2.79%
其他（补充）,11871,3798,8073,68.01%,5.63%
汽车服务,140124,87104,53020,37.84%,36.95%
汽车贸易（整车销售）,1726768,1657641,69128,4%,48.18%
非汽车贸易,55761,46501,9260,16.61%,6.45%

国机汽车,600335,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
汽车零售,1047949,988561,59388,5.67%,19.88%
其他(补充),34035,5527,28508,83.76%,9.55%
其他,214440,179865,34575,16.12%,11.58%
汽车批发及贸易服务,3685474,3518410,167064,4.53%,55.94%
汽车后市场,42116,32991,9125,21.67%,3.06%

国机汽车,600335,收入构成,报告日期,2016-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,30569,5458,25110,82.14%,8.31%
其他,179309,156833,22475,12.53%,7.44%
汽车后市场,30330,24760,5571,18.37%,1.84%
汽车零售,1041502,984196,57306,5.5%,18.96%
汽车批发及贸易服务,3776769,3584977,191793,5.08%,63.45%

国机汽车,600335,收入构成,报告日期,2016-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,13218,1078,12140,91.84%,9.49%
其他,84855,74404,10451,12.32%,8.17%
汽车后市场,15647,12047,3600,23.01%,2.82%
汽车零售,491276,461755,29521,6.01%,23.09%
汽车批发及贸易服务,2014053,1941902,72151,3.58%,56.43%

国机汽车,600335,收入构成,报告日期,2015-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,30112,6906,23206,77.06%,6.23%
其他,141925,124855,17070,12.03%,4.58%
汽车后市场,30968,23032,7936,25.63%,2.13%
汽车零售,1002564,950617,51947,5.18%,13.94%
汽车批发及贸易服务,5210804,4938329,272475,5.23%,73.12%

国机汽车,600335,收入构成,报告日期,2015-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,12910,2117,10794,83.6%,6.91%
汽车零售,491352,466996,24356,4.96%,15.6%
其他,56920,51174,5747,10.1%,3.68%
汽车批发及贸易服务,2980468,2867841,112626,3.78%,72.12%
汽车后市场,15115,12472,2643,17.48%,1.69%

国机汽车,600335,收入构成,报告日期,2014-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,155107,139384,15723,10.14%,4.43%
汽车批发及贸易服务,7806507,7563862,242645,3.11%,68.32%
其他（补充）,33803,6845,26958,79.75%,7.59%
汽车零售,1008462,944550,63912,6.34%,17.99%
汽车后市场,30475,24530,5945,19.51%,1.67%

国机汽车,600335,收入构成,报告日期,2014-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),15815,-- ,15815,--,12.66%
其他业务,15432,11301,4131,26.77%,3.31%
汽车零售服务,360049,338787,21262,5.91%,17.02%
汽车批发及贸易服务,4182791,4099048,83742,2%,67.02%

国机汽车,600335,收入构成,报告日期,2013-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),23711,2277,21434,90.4%,10.56%
其他业务,28648,18613,10035,35.03%,4.94%
汽车零售服务,727239,687413,39826,5.48%,19.62%
汽车批发及贸易服务,6709186,6577512,131675,1.96%,64.87%

国机汽车,600335,收入构成,报告日期,2013-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),9119,524,8595,94.25%,10.44%
其他业务,13597,9411,4186,30.78%,5.08%
汽车零售服务,316581,299687,16894,5.34%,20.52%
汽车批发及贸易服务,2978117,2925450,52667,1.77%,63.96%

国机汽车,600335,收入构成,报告日期,2012-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),14843,1074,13769,92.76%,8.04%
工程机械,-- ,-- ,0,--,0%
其他业务,17029,10961,6068,35.63%,3.54%
汽车零售服务,533130,507558,25572,4.8%,14.94%
汽车批发及贸易服务,5647368,5521563,125804,2.23%,73.48%

国机汽车,600335,收入构成,报告日期,2012-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
汽车批发及贸易服务,2672957,2626357,46600,1.74%,68.02%
其他(补充),7033,393,6640,94.41%,9.69%
其他业务,8829,6048,2781,31.5%,4.06%
汽车零售服务,240959,228466,12493,5.18%,18.23%
工程机械,-- ,-- ,0,--,0%

国机汽车,600335,收入构成,报告日期,2011-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),10724,-- ,10724,--,7.08%
工程机械,47265,35980,11285,23.88%,7.45%
其他业务,13438,9300,4138,30.79%,2.73%
汽车零售服务,423472,392754,30719,7.25%,20.28%
汽车批发及贸易服务,4587250,4492632,94618,2.06%,62.46%

国机汽车,600335,收入构成,报告日期,2011-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),22,-- ,22,--,0.24%
工程机械,37398,28097,9301,24.87%,99.76%

国机汽车,600335,收入构成,报告日期,2010-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),549,-- ,549,--,7.92%
工程机械,47940,41563,6377,13.3%,92.08%

国机汽车,600335,收入构成,报告日期,2010-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
工程机械,25242,21548,3694,14.63%,100%

国机汽车,600335,收入构成,报告日期,2009-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
机械制造,37851,34630,3222,8.51%,100%

国机汽车,600335,收入构成,报告日期,2009-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
筑路机械,22854,19213,3641,15.93%,100%

国机汽车,600335,收入构成,报告日期,2008-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
机械制造,59434,46679,12755,21.46%,100%

国机汽车,600335,收入构成,报告日期,2008-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
筑路机械,34111,26578,7533,22.08%,100%

国机汽车,600335,收入构成,报告日期,2007-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
机械制造,42053,31021,11032,26.23%,100%

国机汽车,600335,收入构成,报告日期,2007-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
筑路机械,19752,14646,5107,25.85%,100%

国机汽车,600335,收入构成,报告日期,2006-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
机械制造业,39903,31062,8841,22.16%,100%

国机汽车,600335,收入构成,报告日期,2006-09-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
建筑机械制造业,28555,21945,6610,23.15%,100%

国机汽车,600335,收入构成,报告日期,2006-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
建设机械,20256,15045,5210,25.72%,100%

国机汽车,600335,收入构成,报告日期,2006-03-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
建设机械制造业,7328,5541,1787,24.39%,100%

国机汽车,600335,收入构成,报告日期,2005-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
建筑机械制造业,44492,34144,10348,23.26%,100%

国机汽车,600335,收入构成,报告日期,2005-09-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
建筑机械制造业,35461,27009,0,23.83%,0%

国机汽车,600335,收入构成,报告日期,2005-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
建筑机械制造,18546,14295,0,22.92%,0%

国机汽车,600335,收入构成,报告日期,2005-03-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
建设机械制造业,7816,5949,0,23.89%,0%

国机汽车,600335,收入构成,报告日期,2004-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
建筑机械制造业,28210,22464,5661,20.37%,100%

国机汽车,600335,收入构成,报告日期,2004-09-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
建筑机械制造业,21424,17028,0,20.52%,0%

国机汽车,600335,收入构成,报告日期,2004-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
建筑机械制造业,17332,14022,0,19.1%,0%

国机汽车,600335,收入构成,报告日期,2004-03-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
建筑机械制造业,7821,6253,0,20.04%,0%

国机汽车,600335,收入构成,报告日期,2003-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
建筑机械制造业,28775,22552,0,21.63%,0%

国机汽车,600335,收入构成,报告日期,2003-09-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
建筑机械制造业,24264,19421,0,19.96%,0%

国机汽车,600335,收入构成,报告日期,2003-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
建筑机械制造业,16049,12906,0,19.58%,0%

国机汽车,600335,收入构成,报告日期,2003-03-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
建筑机械制造业,6358,5194,1164,18.3%,100%

国机汽车,600335,收入构成,报告日期,2002-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
建筑机械制造业,25882,22261,0,13.99%,0%

国机汽车,600335,收入构成,报告日期,2002-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
建筑机械制造业,14209,11373,0,19.96%,0%


