宜昌交运,002627,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
土地一级开发,1923,0,1923,100%,77.77%
汽车销售及售后服务,46012,43849,2163,4.7%,87.49%
站务服务,986,1377,-391,-39.67%,-15.82%
物业租赁及物业服务,1422,1412,10,0.69%,0.4%
水路旅游客运,431,1106,-676,-156.89%,-27.33%
石油及商超销售,571,463,108,18.9%,4.37%
其他业务,1640,355,1285,78.35%,51.97%
旅游景区业务,137,232,-95,-69.32%,-3.84%
旅游港口服务,242,707,-465,-191.92%,-18.81%
旅行社业务,361,152,209,57.85%,8.44%
供应链管理,14905,14234,671,4.5%,27.14%
公路旅游客运,596,823,-227,-38.1%,-9.19%
道路客运,6276,8326,-2050,-32.66%,-82.92%
出租车客运,335,327,8,2.47%,0.33%

宜昌交运,002627,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
土地一级开发,2142,-- ,2142,--,6.51%
汽车销售及售后服务,120221,113747,6473,5.38%,19.66%
物业租赁及物业服务,6603,1947,4656,70.52%,14.14%
其他（补充）,4609,1060,3548,77%,10.77%
石油及商超销售,1744,1379,365,20.94%,1.11%
旅游景区业务,2407,770,1637,68%,4.97%
水路旅游客运,8780,4347,4433,50.49%,13.46%
站务服务,4029,3807,222,5.51%,0.67%
道路客运,28433,24763,3670,12.91%,11.14%
旅行社业务,6781,4240,2541,37.47%,7.71%
旅游港口服务,2554,1055,1500,58.71%,4.55%
供应链管理,27691,26703,988,3.57%,3%
公路旅游客运,4107,3608,498,12.14%,1.51%
出租车客运,1187,927,260,21.87%,0.79%

宜昌交运,002627,收入构成,报告日期,2019-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
物业租赁及物业服务,3497,903,2594,74.19%,9.62%
商贸物流,18960,15701,3259,17.19%,12.09%
供应链管理,14737,14176,562,3.81%,2.08%
旅行社业务,2934,1629,1305,44.49%,4.84%
旅游港口服务,996,367,629,63.13%,2.33%
站务服务,2210,1814,396,17.9%,1.47%
出租车客运,788,653,134,17.06%,0.5%
旅客运输,17214,14611,2602,15.12%,9.65%
公路旅游客运,1979,1526,453,22.88%,1.68%
旅游服务,10083,5310,4772,47.33%,17.7%
道路客运,14216,12144,2072,14.58%,7.69%
土地一级开发,827,-- ,827,--,3.07%
其他（补充）,2556,673,1884,73.68%,6.99%
石油及商超销售,725,623,103,14.17%,0.38%
