浪莎股份,600137,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),136,3,133,97.89%,7.75%
服装制造业,10831,9244,1586,14.65%,92.25%

浪莎股份,600137,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,86,6,81,93.33%,1.38%
服装制造业,33019,27266,5754,17.43%,98.62%

浪莎股份,600137,收入构成,报告日期,2019-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),30,3,27,90.39%,0.99%
服装制造业,12308,9594,2714,22.05%,99.01%

浪莎股份,600137,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
服装制造业,38683,31052,7631,19.73%,99.09%
其他(补充),76,6,70,92.45%,0.91%

浪莎股份,600137,收入构成,报告日期,2018-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
服装制造业,11876,9412,2464,20.74%,98.27%
其他(补充),46,3,43,93.78%,1.73%

浪莎股份,600137,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
服装制造业,33840,27880,5960,17.61%,92.32%
其他（补充）,503,7,496,98.53%,7.68%

浪莎股份,600137,收入构成,报告日期,2017-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
服装制造业,8916,7246,1670,18.73%,87.06%
其他（补充）,253,4,248,98.22%,12.94%

浪莎股份,600137,收入构成,报告日期,2016-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,771,9,762,98.85%,15.11%
服装制造业,26139,21855,4284,16.39%,84.89%

浪莎股份,600137,收入构成,报告日期,2016-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,241,5,236,97.89%,19.14%
服装制造业,7338,6340,998,13.6%,80.86%

浪莎股份,600137,收入构成,报告日期,2015-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),200,3,197,98.62%,7.77%
服装制造业,20320,17981,2339,11.51%,92.23%

浪莎股份,600137,收入构成,报告日期,2015-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
服装制造业,7069,6015,1054,14.91%,100%

浪莎股份,600137,收入构成,报告日期,2014-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
服装制造,33052,28647,4405,13.33%,99.69%
其他（补充）,13,-- ,13,--,0.31%

浪莎股份,600137,收入构成,报告日期,2014-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
服装制造业,13869,11597,2272,16.38%,100%

浪莎股份,600137,收入构成,报告日期,2013-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),17,-- ,17,--,0.24%
服装制造业,43765,36485,7280,16.63%,99.76%

浪莎股份,600137,收入构成,报告日期,2013-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
服装制造业,15062,12239,2823,18.74%,100%

浪莎股份,600137,收入构成,报告日期,2012-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
服装制造业,41496,35601,5894,14.21%,100%

浪莎股份,600137,收入构成,报告日期,2012-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
内衣生产销售,9358,7161,2198,23.48%,100%

浪莎股份,600137,收入构成,报告日期,2011-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
内衣生产销售,40976,33760,7216,17.61%,100%

浪莎股份,600137,收入构成,报告日期,2011-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
内衣销售,10204,8005,2199,21.55%,100%

浪莎股份,600137,收入构成,报告日期,2010-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
内衣生产销售,34077,25886,8190,24.04%,100%

浪莎股份,600137,收入构成,报告日期,2010-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
内衣销售,10199,7997,2201,21.59%,100%

浪莎股份,600137,收入构成,报告日期,2009-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
内衣生产销售,21667,16244,5423,25.03%,100%

浪莎股份,600137,收入构成,报告日期,2009-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
内衣销售,8179,5839,2340,28.61%,100%

浪莎股份,600137,收入构成,报告日期,2008-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
内衣生产销售,17194,12719,4475,26.02%,100%

浪莎股份,600137,收入构成,报告日期,2008-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
针织内衣,8014,5720,2295,28.63%,100%

浪莎股份,600137,收入构成,报告日期,2007-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
仪器销售,366,224,141,38.64%,4%
内衣销售,12806,9413,3393,26.5%,96%

浪莎股份,600137,收入构成,报告日期,2007-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
服务,10,-- ,10,--,0.69%
仪器,366,224,141,38.64%,10.08%
针织内衣,4241,2990,1251,29.5%,89.23%

浪莎股份,600137,收入构成,报告日期,2006-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
服务,26,-- ,26,--,4.72%
机修,45,48,-3,-5.64%,-0.46%
仪器,1298,770,528,40.69%,95.74%

浪莎股份,600137,收入构成,报告日期,2006-09-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
服务,18,0,18,100%,4.21%
机修,45,48,-3,-5.89%,-0.61%
仪器,1036,615,421,40.67%,96.39%

浪莎股份,600137,收入构成,报告日期,2006-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
服务,11,6,6,50.36%,1.96%
仪器,688,403,285,41.44%,98.96%
机修,45,48,-3,-5.89%,-0.92%

浪莎股份,600137,收入构成,报告日期,2006-03-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
服务,6,3,3,53.16%,2.3%
仪器,310,177,133,42.91%,102.08%
