华谊集团,600623,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
日化产品,35816,28759,7057,19.7%,3.06%
颜料,17412,15138,2274,13.06%,0.99%
涂料及树脂,41787,33159,8628,20.65%,3.74%
试剂及中间体,67075,53857,13218,19.71%,5.74%
全钢丝载重子午线轮胎,349862,308055,41807,11.95%,18.14%
其他能源化工,72654,65801,6853,9.43%,2.97%
其他精细化工,11708,7219,4489,38.34%,1.95%
其他化工服务业务,61270,53466,7804,12.74%,3.39%
甲醇,64007,78045,-14038,-21.93%,-6.09%
化工贸易,187560,186489,1071,0.57%,0.46%
工业气体,45109,32719,12389,27.47%,5.38%
醋酸及酯,124379,115580,8799,7.07%,3.82%
丙烯酸及酯,143276,132023,11252,7.85%,4.88%
半钢丝子午线轮胎,26704,25256,1447,5.42%,0.63%
其他(补充),9255,3318,5937,64.15%,2.58%
其他,26746,21303,5443,20.35%,2.36%
能源化工,306149,292146,14003,4.57%,6.08%
轮胎制造,376565,333311,43254,11.49%,18.77%
精细化工,281258,241397,39861,14.17%,17.3%
化工服务,248830,239955,8875,3.57%,3.85%

华谊集团,600623,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
能源化工,724292,627315,96977,13.39%,16.77%
轮胎制造,814818,716302,98516,12.09%,17.04%
化工服务,1421243,1413003,8240,0.58%,1.42%
颜料,38675,36024,2651,6.85%,0.46%
涂料及树脂,88845,74302,14544,16.37%,2.51%
工业气体,118367,91251,27116,22.91%,4.69%
试剂及中间体,116980,89989,26991,23.07%,4.67%
精细化工,508630,451916,56714,11.15%,9.81%
醋酸及酯,324175,261403,62772,19.36%,10.85%
半钢丝子午线轮胎,59041,53507,5534,9.37%,0.96%
其他（补充）,28852,14030,14823,51.37%,2.56%
化工贸易,1401838,1395314,6524,0.47%,1.13%
其他精细化工,28987,20100,8887,30.66%,1.54%
丙烯酸及酯,235142,231501,3641,1.55%,0.63%
日化产品,73648,58688,14960,20.31%,2.59%
其他化工服务业务,19404,17689,1715,8.84%,0.3%
其他,181122,153508,27615,15.25%,4.78%
其他能源化工,113361,98233,15127,13.34%,2.62%
甲醇,168389,176427,-8039,-4.77%,-1.39%
全钢丝载重子午线轮胎,755777,662795,92982,12.3%,16.08%

华谊集团,600623,收入构成,报告日期,2019-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
颜料,20532,19217,1315,6.41%,0.39%
涂料及树脂,40111,32788,7323,18.26%,2.15%
化工服务,963180,952284,10896,1.13%,3.19%
工业气体,56773,43496,13277,23.39%,3.89%
能源化工,382966,317247,65719,17.16%,19.26%
轮胎制造,430677,375919,54758,12.71%,16.05%
其他(补充),12984,4053,8931,68.78%,2.62%
化工贸易,954071,945871,8199,0.86%,2.4%
其他精细化工,18961,12969,5992,31.6%,1.76%
其他,30811,23961,6850,22.23%,2.01%
其他化工服务业务,9109,6413,2696,29.6%,0.79%
日化产品,42599,34860,7739,18.17%,2.27%
试剂及中间体,59749,49748,10001,16.74%,2.93%
精细化工,223661,196165,27495,12.29%,8.06%
醋酸及酯,156141,119770,36372,23.29%,10.66%
丙烯酸及酯,84308,81444,2864,3.4%,0.84%
其他能源化工,81312,68830,12482,15.35%,3.66%
甲醇,88739,85151,3589,4.04%,1.05%
全钢丝载重子午线轮胎,395683,345428,50255,12.7%,14.73%
半钢丝子午线轮胎,34993,30490,4503,12.87%,1.32%

华谊集团,600623,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,50459,39232,11226,22.25%,2.33%
日化产品,72482,56957,15525,21.42%,3.23%
试剂及中间体,117742,98419,19323,16.41%,4.02%
其他能源化工,143459,114427,29032,20.24%,6.04%
甲醇,222982,187058,35924,16.11%,7.47%
丙烯酸及酯,179272,174078,5194,2.9%,1.08%
工业气体,110105,102166,7940,7.21%,1.65%
其他化工服务业务,19370,18334,1036,5.35%,0.22%
其他精细化工,34178,24964,9213,26.96%,1.92%
醋酸及酯,490770,284046,206724,42.12%,42.98%
全钢丝载重子午线轮胎,716871,634163,82708,11.54%,17.2%
颜料,45319,42696,2623,5.79%,0.55%
涂料及树脂,102695,86541,16154,15.73%,3.36%
其他（补充）,22825,11206,11619,50.9%,2.42%
化工贸易,2036407,2016655,19752,0.97%,4.11%
半钢丝子午线轮胎,59032,52050,6982,11.83%,1.45%

华谊集团,600623,收入构成,报告日期,2018-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
化工贸易,1083013,1073505,9508,0.88%,2.13%
颜料,23354,21719,1635,7%,0.37%
涂料及树脂,61119,54688,6431,10.52%,1.44%
工业气体,38142,29769,8373,21.95%,1.87%
轮胎制造,352936,317177,35759,10.13%,7.99%
醋酸及酯,232164,134877,97286,41.9%,21.75%
半钢丝子午线轮胎,30244,28252,1992,6.59%,0.45%
其他,68433,58642,9791,14.31%,2.19%
能源化工,463360,324904,138456,29.88%,30.95%
化工服务,1088323,1076964,11359,1.04%,2.54%
其他（补充）,17230,6392,10839,62.9%,2.42%
其他精细化工,26053,22131,3921,15.05%,0.88%
全钢丝载重子午线轮胎,322692,288925,33767,10.46%,7.55%
丙烯酸及酯,102120,100569,1552,1.52%,0.35%
其他能源化工,91931,74978,16953,18.44%,3.79%
甲醇,101124,85280,15844,15.67%,3.54%
试剂及中间体,63148,52354,10794,17.09%,2.41%
其他化工服务业务,5310,3459,1852,34.87%,0.41%
日化产品,40511,33568,6943,17.14%,1.55%
精细化工,275794,251461,24333,8.82%,5.44%

华谊集团,600623,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
能源化工,786204,682511,103693,13.19%,33.64%
日化产品,77461,64571,12890,16.64%,4.18%
轮胎制造,803630,717242,86388,10.75%,28.03%
其他（补充）,15767,10091,5677,36%,1.84%
其他,57851,47695,10156,17.56%,3.29%
化工服务,2209734,2179286,30448,1.38%,9.88%
精细化工,404682,345707,58975,14.57%,19.13%

华谊集团,600623,收入构成,报告日期,2017-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,8200,4362,3839,46.81%,1.35%
其他,57799,50018,7781,13.46%,2.73%
其他化工服务业务,4765,2940,1825,38.3%,0.64%
