双塔食品,002481,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
农副食品加工行业,97157,67257,29900,30.78%,100%

双塔食品,002481,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
农副食品加工业,212178,163195,48983,23.09%,100%

双塔食品,002481,收入构成,报告日期,2019-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
农副食品加工行业,115046,94439,20607,17.91%,100%

双塔食品,002481,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
农副食品加工业,237932,202834,35098,14.75%,100%

双塔食品,002481,收入构成,报告日期,2018-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
农副食品加工业,111976,95115,16861,15.06%,100%

双塔食品,002481,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
农副食品加工业,206793,184789,22004,10.64%,100%

双塔食品,002481,收入构成,报告日期,2017-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
农副食品加工业,81380,-- ,81380,--,100%

双塔食品,002481,收入构成,报告日期,2016-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
农副食品加工业,184502,159815,24686,13.38%,100%

双塔食品,002481,收入构成,报告日期,2016-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
农副食品加工业,84618,68745,15873,18.76%,100%

双塔食品,002481,收入构成,报告日期,2015-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
农副食品加工业,124298,90749,33548,26.99%,100%

双塔食品,002481,收入构成,报告日期,2015-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1566,1360,206,13.13%,1.3%
农副食品加工业,52493,36908,15585,29.69%,98.7%

双塔食品,002481,收入构成,报告日期,2014-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),3866,3251,616,15.93%,2.32%
农副食品加工业,102651,76764,25887,25.22%,97.68%

双塔食品,002481,收入构成,报告日期,2014-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),16136,15784,352,2.18%,3.14%
农副食品加工业,39537,28694,10843,27.43%,96.86%

双塔食品,002481,收入构成,报告日期,2013-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),3864,3283,581,15.04%,3.06%
农副食品加工业,70568,52137,18431,26.12%,96.94%

双塔食品,002481,收入构成,报告日期,2013-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1472,1225,247,16.77%,3.71%
农副食品加工业,25151,18746,6405,25.47%,96.29%

双塔食品,002481,收入构成,报告日期,2012-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),6136,5840,295,4.81%,2.02%
农副食品加工业,52298,38018,14280,27.3%,97.98%

双塔食品,002481,收入构成,报告日期,2012-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),4067,3748,320,7.86%,6.07%
食品加工,18129,13179,4950,27.3%,93.93%

双塔食品,002481,收入构成,报告日期,2011-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
粉丝,17768,13740,4028,22.67%,100%

双塔食品,002481,收入构成,报告日期,2010-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
粉丝,32405,24874,7531,23.24%,100%


