锋尚文化,300860,收入构成,报告日期,2020-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
文化旅游演艺,66588,39171,27417,41.17%,72.63%
其他（补充）,449,213,236,52.48%,0.62%
景观艺术照明及演绎,19084,12137,6947,36.4%,18.4%
大型文化演艺活动,12269,9121,3148,25.66%,8.34%

锋尚文化,300860,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
专业设计及制作业务,42576,27264,15312,35.96%,99.24%
其他（补充）,223,110,113,50.81%,0.73%
其他,4,0,4,94.65%,0.03%

锋尚文化,300860,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
专业设计及制作业务,90683,53895,36788,40.57%,99.3%
其他(补充),434,220,214,49.21%,0.58%
栏目制作业务及其他,96,49,47,48.77%,0.13%

锋尚文化,300860,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
专业设计及制作业务,56799,34064,22735,40.03%,99.1%
其他(补充),414,218,196,47.32%,0.85%
栏目制作业务及其他,58,47,11,18.59%,0.05%

锋尚文化,300860,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
专业设计及制作业务,18680,8849,9831,52.63%,97.17%
其他(补充),402,216,186,46.24%,1.84%
栏目制作业务及其他,1542,1442,100,6.5%,0.99%


