碳元科技,603133,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
智能家居,1194,1113,81,6.76%,0.76%
消费电子,53130,42709,10421,19.61%,97.67%
其他（补充）,516,348,168,32.55%,1.57%

碳元科技,603133,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
消费电子,50906,39017,11889,23.36%,95.57%
智能家居,1544,1409,135,8.75%,1.09%
其他（补充）,1761,1345,416,23.6%,3.34%

碳元科技,603133,收入构成,报告日期,2018-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,805,630,175,21.79%,2.75%
导热膜产品分部,24442,18275,6167,25.23%,96.57%
三恒系统分部,490,447,43,8.87%,0.68%

碳元科技,603133,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
智能家居,976,916,60,6.14%,0.49%
消费电子,46636,34926,11710,25.11%,95.54%
其他(补充),2380,1893,486,20.43%,3.97%


