天能重工,300569,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
新能源产业,13158,4314,8844,67.21%,21.09%
塔筒制造,109943,76858,33085,30.09%,78.91%
分部间抵销,-20,-20,0,0%,0%

天能重工,300569,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
制造业,228575,171868,56707,24.81%,82.06%
新能源发电,17843,5448,12395,69.47%,17.94%

天能重工,300569,收入构成,报告日期,2019-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
新能源产业,7578,2153,5425,71.59%,23.09%
塔筒制造,135763,117245,18518,13.64%,78.83%
分部间抵销,-57821,-57370,-450,0.78%,-1.92%

天能重工,300569,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
塔筒制造,131305,104438,26868,20.46%,82.36%
新能源产业,8051,2298,5753,71.46%,17.64%

天能重工,300569,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
制造业,73801,55136,18665,25.29%,100%

天能重工,300569,收入构成,报告日期,2017-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,171,0,171,99.73%,1.74%
风力发电塔架制,33957,24318,9639,28.38%,98.26%

天能重工,300569,收入构成,报告日期,2016-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
制造业,96078,61408,34670,36.09%,100%

天能重工,300569,收入构成,报告日期,2016-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,291,-- ,291,--,0.52%
风力发电行业,56030,-- ,56030,--,99.48%

天能重工,300569,收入构成,报告日期,2015-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,659,-- ,659,--,0.65%
风力发电行业,100599,-- ,100599,--,99.35%

天能重工,300569,收入构成,报告日期,2014-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,292,-- ,292,--,0.31%
其他行业,685,-- ,685,--,0.72%
风力发电行业,94592,-- ,94592,--,98.98%

天能重工,300569,收入构成,报告日期,2013-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,513,-- ,513,--,0.89%
其他行业,200,-- ,200,--,0.35%
风力发电行业,57113,-- ,57113,--,98.77%


