必创科技,300667,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
MEMS芯片,945,456,489,51.76%,3.74%
智慧城市,7285,6233,1053,14.45%,8.04%
数据连接,2650,-- ,2650,--,20.24%
智能工业,21003,12981,8022,38.2%,61.28%
其他(补充),-- ,2,-2,--,-0.01%
科研教学,4642,3763,879,18.94%,6.72%

必创科技,300667,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
科研院所及检测单位,1623,-- ,1623,--,12.76%
数字油田,4444,2245,2200,49.5%,17.29%
智能电网,492,-- ,492,--,3.86%
装备制造企业,1667,-- ,1667,--,13.11%
智能工业,9548,4990,4558,47.73%,35.82%
汽车MEMS,1080,-- ,1080,--,8.49%
教学及实验机构,2184,1081,1103,50.5%,8.67%

必创科技,300667,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
装备制造企业,4669,3098,1571,33.64%,14.88%
教学及实验机构,249,-- ,249,--,2.36%
国防研究所,34,-- ,34,--,0.33%
汽车MEMS,548,-- ,548,--,5.19%
数字油田,3089,1049,2040,66.04%,19.32%
智能电网,549,-- ,549,--,5.2%
消费品MEMS,539,-- ,539,--,5.11%
科研院所及检测单位,885,-- ,885,--,8.38%
智能工业,6764,2623,4140,61.21%,39.22%

必创科技,300667,收入构成,报告日期,2016-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
科研院所及检测单位,413,-- ,413,--,3.15%
智能电网,82,-- ,82,--,0.62%
装备制造企业,4185,-- ,4185,--,31.91%
汽车MEMS,78,-- ,78,--,0.59%
消费品MEMS,771,-- ,771,--,5.88%
智能工业,4925,-- ,4925,--,37.54%
国防研究所,13,-- ,13,--,0.1%
工业MEMS,123,-- ,123,--,0.94%
数字油田,2164,-- ,2164,--,16.49%
教学及实验机构,364,-- ,364,--,2.77%

必创科技,300667,收入构成,报告日期,2015-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
智能工业,2236,-- ,2236,--,23.76%
智能电网,227,-- ,227,--,2.41%
科研院所及检测单位,1561,-- ,1561,--,16.59%
其他（补充）,54,-- ,54,--,0.58%
消费品MEMS,209,-- ,209,--,2.22%
国防研究所,21,-- ,21,--,0.23%
工业MEMS,455,-- ,455,--,4.84%
汽车MEMS,267,-- ,267,--,2.83%
装备制造企业,2198,-- ,2198,--,23.36%
教学及实验机构,366,-- ,366,--,3.89%
数字油田,1815,-- ,1815,--,19.29%

必创科技,300667,收入构成,报告日期,2014-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
科研院所及检测单位,818,-- ,818,--,11%
智能工业,1088,-- ,1088,--,14.64%
其他（补充）,14,-- ,14,--,0.18%
工业MEMS,391,-- ,391,--,5.26%
汽车MEMS,331,-- ,331,--,4.46%
教学及实验机构,409,-- ,409,--,5.5%
装备制造企业,2422,-- ,2422,--,32.58%
国防研究所,411,-- ,411,--,5.53%
数字油田,1229,-- ,1229,--,16.53%
智能电网,321,-- ,321,--,4.31%


