麦格米特,002851,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
智能卫浴,12172,8945,3227,26.51%,7.45%
电力电子,141982,101868,40114,28.25%,92.55%

麦格米特,002851,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
智能卫浴,41465,28158,13308,32.09%,14.45%
电力电子,314493,235684,78809,25.06%,85.55%

麦格米特,002851,收入构成,报告日期,2019-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
电力电子,146613,111163,35450,24.18%,85.97%
智能卫浴,19392,13604,5787,29.84%,14.03%

麦格米特,002851,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
智能卫浴,38799,26042,12756,32.88%,18.07%
电力电子,200567,142745,57822,28.83%,81.93%

麦格米特,002851,收入构成,报告日期,2018-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
电力电子,84465,60441,24024,28.44%,79.93%
智能卫浴,18605,12572,6033,32.43%,20.07%

麦格米特,002851,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
智能卫浴,23681,15049,8631,36.45%,18.43%
电力电子,125764,87572,38192,30.37%,81.57%

麦格米特,002851,收入构成,报告日期,2017-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,235,116,119,50.51%,0.61%
智能卫浴,9607,6098,3508,36.52%,17.99%
电力电子产品,53250,37372,15878,29.82%,81.41%


