华斯股份,002494,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他业务,3242,2533,709,21.86%,-41.98%
OEM,49,46,2,4.88%,-0.14%
ODM,1987,1824,163,8.19%,-9.64%
OBM,5420,7981,-2562,-47.27%,151.76%

华斯股份,002494,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
OBM,18742,14039,4703,25.1%,37.84%
ODM,13187,10208,2979,22.59%,23.97%
其他（补充）,14849,10233,4616,31.08%,37.14%
OEM,940,809,130,13.87%,1.05%

华斯股份,002494,收入构成,报告日期,2019-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
ODM,4235,3321,913,21.57%,13.48%
OEM,557,476,81,14.49%,1.19%
其他（补充）,10761,7016,3745,34.8%,55.26%
OBM,8091,6054,2038,25.18%,30.07%

华斯股份,002494,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
ODM,16090,12387,3703,23.01%,28.65%
OEM,2040,1751,289,14.15%,2.23%
其他（补充）,11447,8567,2881,25.17%,22.29%
OBM,20561,14508,6052,29.44%,46.83%

华斯股份,002494,收入构成,报告日期,2018-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,6616,4561,2055,31.06%,32.35%
ODM,5050,3937,1112,22.03%,17.51%
OEM,906,768,138,15.22%,2.17%
OBM,9117,6069,3048,33.43%,47.97%

华斯股份,002494,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
OEM,2714,2244,469,17.29%,3.01%
其他(补充),15145,10217,4929,32.54%,31.66%
ODM,11207,8890,2317,20.68%,14.88%
OBM,34330,26476,7854,22.88%,50.45%

华斯股份,002494,收入构成,报告日期,2017-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,9682,5864,3818,39.44%,47.1%
OEM,1292,1099,193,14.96%,2.38%
OBM,8575,5356,3219,37.54%,39.7%
ODM,5056,4180,877,17.34%,10.82%

华斯股份,002494,收入构成,报告日期,2016-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他业务,12828,-- ,12828,--,57.82%
OEM,4467,3701,766,17.15%,3.45%
ODM,11004,8862,2142,19.47%,9.66%
OBM,21871,15421,6449,29.49%,29.07%

华斯股份,002494,收入构成,报告日期,2016-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),6227,3322,2905,46.65%,39.53%
OEM,1602,1359,243,15.16%,3.3%
ODM,5882,4832,1050,17.85%,14.28%
OBM,6950,3798,3151,45.35%,42.88%

华斯股份,002494,收入构成,报告日期,2015-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,13152,7075,6078,46.21%,38.13%
OEM,4712,4011,701,14.89%,4.4%
ODM,9308,7752,1556,16.72%,9.76%
OBM,29518,21912,7606,25.77%,47.71%

华斯股份,002494,收入构成,报告日期,2015-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
ODM,3721,3057,664,17.83%,9.06%
OEM,1574,1353,221,14.03%,3.01%
其他（补充）,5108,3052,2056,40.24%,28.08%
OBM,13874,9493,4381,31.58%,59.84%

华斯股份,002494,收入构成,报告日期,2014-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
OEM,5360,4561,799,14.9%,3.08%
ODM,8830,7352,1478,16.74%,5.69%
其他（补充）,32127,17568,14559,45.32%,56.06%
OBM,37071,27938,9133,24.64%,35.17%

华斯股份,002494,收入构成,报告日期,2014-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),13935,7056,6879,49.36%,59.88%
OEM,1617,1388,228,14.12%,1.99%
ODM,3888,3189,698,17.97%,6.08%
OBM,18205,14523,3682,20.22%,32.05%

华斯股份,002494,收入构成,报告日期,2013-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),11128,6217,4911,44.13%,27.01%
OEM,7412,6293,1119,15.1%,6.16%
ODM,14556,11814,2742,18.84%,15.08%
OBM,30775,21369,9407,30.57%,51.75%

华斯股份,002494,收入构成,报告日期,2013-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),602,574,28,4.61%,0.4%
OEM,3722,3223,499,13.4%,7.19%
ODM,7177,5909,1267,17.66%,18.28%
OBM,17650,12510,5140,29.12%,74.13%

华斯股份,002494,收入构成,报告日期,2012-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1178,1126,52,4.43%,0.44%
OEM,5946,5102,844,14.2%,7.08%
ODM,13587,11154,2433,17.91%,20.42%
OBM,31163,22576,8588,27.56%,72.06%

华斯股份,002494,收入构成,报告日期,2012-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
OEM,3143,2723,420,13.37%,7.24%
OBM,15590,11480,4109,26.36%,70.74%
其他(补充),445,-- ,445,--,7.66%
ODM,4818,3983,835,17.33%,14.37%

华斯股份,002494,收入构成,报告日期,2011-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1308,1251,56,4.32%,0.57%
裘皮服装,38367,29155,9212,24.01%,93.09%
裘皮饰品,1298,1116,181,13.99%,1.83%
裘皮面料,3544,3265,280,7.89%,2.83%
裘皮皮张,2516,2350,166,6.59%,1.67%

华斯股份,002494,收入构成,报告日期,2011-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
裘皮服装,15854,11830,4024,25.38%,92.37%
裘皮饰品,681,586,95,14.01%,2.19%
裘皮面料,1914,1752,162,8.45%,3.71%
裘皮皮张,1038,962,75,7.27%,1.73%

华斯股份,002494,收入构成,报告日期,2010-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
OEM,7352,6229,1123,15.28%,12.15%
ODM,10162,8157,2005,19.73%,21.69%
OBM,22697,16579,6118,26.95%,66.17%

华斯股份,002494,收入构成,报告日期,2010-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
裘皮服装,12437,8967,3471,27.91%,88.02%
裘皮饰品,821,686,135,16.43%,3.42%
裘皮面料,2685,2417,268,9.97%,6.79%
裘皮皮张,886,816,70,7.89%,1.77%

华斯股份,002494,收入构成,报告日期,2009-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
裘皮服装,24062,18293,5769,23.97%,84.51%
裘皮饰品,2233,1875,358,16.03%,5.24%
裘皮面料,3233,2931,302,9.33%,4.42%
裘皮皮张,5078,4680,398,7.84%,5.83%

华斯股份,002494,收入构成,报告日期,2008-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
裘皮服装,17937,14034,3902,21.76%,78.9%
裘皮饰品,1686,1391,295,17.49%,5.96%
裘皮面料,6096,5559,538,8.82%,10.88%
裘皮皮张,2754,2544,211,7.65%,4.26%

华斯股份,002494,收入构成,报告日期,2007-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
裘皮服装,10088,8034,2055,20.37%,74.79%
裘皮饰品,2112,1986,126,5.97%,4.59%
裘皮面料,10291,9791,500,4.86%,18.19%
裘皮皮张,1399,1333,66,4.75%,2.42%


