洛阳玻璃,600876,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1256,1167,90,7.15%,0.38%
新能源玻璃,81010,60121,20889,25.79%,88.35%
信息显示玻璃,13507,10844,2663,19.72%,11.27%

洛阳玻璃,600876,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
新材料,180025,136731,43294,24.05%,96.09%
其他（补充）,5459,3697,1763,32.29%,3.91%

洛阳玻璃,600876,收入构成,报告日期,2019-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
新能源玻璃,72806,-- ,72806,--,84.72%
信息显示玻璃,13132,-- ,13132,--,15.28%

洛阳玻璃,600876,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,6539,5833,706,10.8%,2.31%
新材料,133735,103893,29842,22.31%,97.69%

洛阳玻璃,600876,收入构成,报告日期,2018-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
新材料,67765,49477,18288,26.99%,99.53%
其他（补充）,2471,2385,86,3.48%,0.47%

洛阳玻璃,600876,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1893,634,1259,66.51%,11.39%
新材料,34812,25016,9796,28.14%,88.61%

洛阳玻璃,600876,收入构成,报告日期,2017-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),211,146,65,30.68%,1.53%
新材料,15286,11113,4173,27.3%,98.47%

洛阳玻璃,600876,收入构成,报告日期,2016-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1200,621,580,48.29%,11.98%
新材料,38009,33750,4259,11.21%,88.02%

洛阳玻璃,600876,收入构成,报告日期,2016-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
新材料,13547,12748,799,5.9%,91.27%
其他（补充）,177,101,76,43.07%,8.73%

洛阳玻璃,600876,收入构成,报告日期,2015-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),5055,3693,1362,26.93%,47.77%
硅砂,3822,1867,1955,51.15%,68.59%
浮法玻璃,57338,57805,-466,-0.81%,-16.36%

洛阳玻璃,600876,收入构成,报告日期,2015-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
硅砂,1781,882,899,50.46%,-35.81%
浮法玻璃,25401,29708,-4307,-16.96%,171.64%
其他（补充）,3549,2650,899,25.33%,-35.82%

洛阳玻璃,600876,收入构成,报告日期,2014-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
浮法玻璃,57892,55818,2075,3.58%,57.17%
其他（补充）,976,479,497,50.96%,13.7%
硅砂,2386,1329,1057,44.3%,29.13%

洛阳玻璃,600876,收入构成,报告日期,2014-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
硅砂,1237,698,539,43.58%,35.17%
浮法玻璃,24817,24099,718,2.89%,46.83%
其他(补充),509,233,276,54.22%,18%

洛阳玻璃,600876,收入构成,报告日期,2013-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),2123,1009,1113,52.45%,21.01%
硅砂,2404,1109,1296,53.89%,24.44%
浮法玻璃,33046,30155,2892,8.75%,54.55%

洛阳玻璃,600876,收入构成,报告日期,2013-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1013,510,503,49.61%,21.62%
硅砂,1474,648,827,56.07%,35.57%
浮法玻璃,10845,9850,995,9.17%,42.81%

洛阳玻璃,600876,收入构成,报告日期,2012-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),7174,5333,1840,25.66%,16.28%
硅砂,2963,1284,1679,56.66%,14.85%
浮法玻璃,45232,37448,7784,17.21%,68.86%

洛阳玻璃,600876,收入构成,报告日期,2012-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
关联交易,5839,-- ,5839,--,62%
原材料、水电汽、技术服务等,3030,2722,308,10.16%,3.27%
浮法玻璃、硅砂,27790,24520,3271,11.77%,34.73%

洛阳玻璃,600876,收入构成,报告日期,2011-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
原材料、水电汽、技术服务等,9547,7796,1751,18.34%,17.53%
浮法玻璃、硅砂,82547,74310,8237,9.98%,82.47%

洛阳玻璃,600876,收入构成,报告日期,2011-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),3378,3197,181,5.37%,3.58%
主营业务,48300,43410,4890,10.12%,96.42%

洛阳玻璃,600876,收入构成,报告日期,2010-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
原材料、水电汽、技术服务等,19207,17701,1506,7.84%,6.52%
浮法玻璃、硅砂,97641,76051,21591,22.11%,93.48%

洛阳玻璃,600876,收入构成,报告日期,2010-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
浮法平板玻璃,40373,31269,9105,22.55%,100%

