杭电股份,603618,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
输配电气,477447,397383,80063,16.77%,98.19%
其他（补充）,923,170,752,81.52%,0.92%
光通信,12551,11826,725,5.77%,0.89%

杭电股份,603618,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
光通信,41482,30314,11168,26.92%,15.35%
输配电气,394463,334378,60085,15.23%,82.57%
其他（补充）,1785,273,1512,84.68%,2.08%

杭电股份,603618,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,736,120,617,83.74%,0.93%
光通信,36104,25029,11074,30.67%,16.63%
输配电气,379256,324363,54892,14.47%,82.44%

杭电股份,603618,收入构成,报告日期,2016-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),609,75,533,87.62%,0.88%
输配电气,342330,282353,59977,17.52%,99.12%

杭电股份,603618,收入构成,报告日期,2016-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,319,-- ,319,--,1.11%
工业,160851,132547,28304,17.6%,98.89%

杭电股份,603618,收入构成,报告日期,2015-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,599,68,530,88.63%,0.96%
输配电气,310827,256048,54778,17.62%,99.04%

杭电股份,603618,收入构成,报告日期,2015-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
工业,143720,118831,24889,17.32%,98.78%
其他（补充）,342,34,308,90.07%,1.22%


