新华文轩,601811,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,15308,-- ,15308,--,4.24%
分部间抵销,-71511,-- ,-71511,--,-19.83%
发行分部,320779,-- ,320779,--,88.95%
出版分部,96053,-- ,96053,--,26.63%

新华文轩,601811,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,19499,5231,14268,73.17%,4.22%
发行,747417,517483,229934,30.76%,67.98%
出版,260095,168995,91100,35.03%,26.93%
内部抵销数,-181707,-179665,-2042,1.12%,-0.6%
其他,38942,33942,4999,12.84%,1.48%

新华文轩,601811,收入构成,报告日期,2019-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
一般图书,44628,28473,16155,36.2%,5.43%
其他,16337,13917,2420,14.81%,0.81%
教育信息化及装备业务,17076,14455,2621,15.35%,0.88%
其他,1818,878,940,51.7%,0.32%
教材及助学类读物,51469,32783,18686,36.3%,6.28%
其他(补充),6985,1756,5229,74.86%,1.76%
零售,29351,19001,10351,35.26%,3.48%
教育服务,218870,131982,86888,39.7%,29.2%
印刷及物资,8874,7676,1198,13.5%,0.4%
出版,106789,69810,36978,34.63%,12.43%
内部抵销数,-76634,-80711,4077,-5.32%,1.37%
互联网销售,69482,63081,6401,9.21%,2.15%
发行,333962,228343,105620,31.63%,35.49%

新华文轩,601811,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,29690,26468,3222,10.85%,1.05%
其他（补充）,15638,2180,13458,86.06%,4.38%
发行,702692,486712,215980,30.74%,70.32%
出版,249710,172213,77498,31.04%,25.23%
内部抵销数,-179072,-176070,-3003,1.68%,-0.98%

新华文轩,601811,收入构成,报告日期,2018-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,14036,-- ,14036,--,3.92%
出版分部,98176,-- ,98176,--,27.44%
发行分部,316067,-- ,316067,--,88.34%
分部间抵销,-70511,-- ,-70511,--,-19.71%

新华文轩,601811,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
内部抵销数,-152072,-153378,1306,-0.86%,0.49%
出版,207021,143319,63702,30.77%,23.96%
其他（补充）,14763,1928,12835,86.94%,4.83%
发行,645236,459659,185577,28.76%,69.79%
其他,19640,17169,2470,12.58%,0.93%

新华文轩,601811,收入构成,报告日期,2017-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他1,7604,5652,1952,25.67%,0.89%
其他（补充）,6017,1217,4800,79.77%,2.19%
