德艺文创,300640,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
休闲日用品,8885,6911,1974,22.22%,36.45%
时尚小家具,5604,4340,1264,22.55%,23.34%
其他（补充）,66,13,53,80.68%,0.98%
创意装饰品,9134,7009,2125,23.26%,39.23%

德艺文创,300640,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
文创家居行业,61613,47957,13656,22.16%,100%

德艺文创,300640,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
文创家居行业,55754,45777,9977,17.89%,100%

德艺文创,300640,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
文创家居行业,47071,37172,9899,21.03%,100%


