江苏新能,603693,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,132,-- ,132,--,0.31%
供汽供水,2960,2340,620,20.95%,1.48%
电力,83227,41961,41266,49.58%,98.21%

江苏新能,603693,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),20,-- ,20,--,0.04%
新能源发电,148420,91008,57412,38.68%,99.96%

江苏新能,603693,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),288,-- ,288,--,0.47%
供汽供水,5869,4651,1217,20.74%,2%
电力,141125,81884,59241,41.98%,97.52%

江苏新能,603693,收入构成,报告日期,2018-03-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),161,167,-6,-3.78%,-0.03%
电力,37146,19530,17616,47.42%,98.8%
供汽供水,1479,1259,220,14.9%,1.24%

江苏新能,603693,收入构成,报告日期,2017-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,7,-- ,7,--,0.02%
供汽供水,2177,1558,619,28.42%,1.9%
电力,70371,38435,31936,45.38%,98.08%

江苏新能,603693,收入构成,报告日期,2015-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),36,-- ,36,--,0.28%
电力,38237,26068,12170,31.83%,95.11%
供汽供水,2812,2222,590,20.97%,4.61%

江苏新能,603693,收入构成,报告日期,2015-03-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他业务收入,32,-- ,32,--,0.16%
光伏,1446,-- ,1446,--,7.47%
供汽和水,1502,-- ,1502,--,7.75%
风力,4252,-- ,4252,--,21.95%
生物质,12139,-- ,12139,--,62.66%

江苏新能,603693,收入构成,报告日期,2014-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他业务收入,11034,-- ,11034,--,12.91%
光伏,6378,-- ,6378,--,7.46%
供汽和水,5699,-- ,5699,--,6.67%
风力,14138,-- ,14138,--,16.54%
生物质,48206,-- ,48206,--,56.41%

江苏新能,603693,收入构成,报告日期,2013-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他业务收入,653,-- ,653,--,0.92%
光伏,5601,-- ,5601,--,7.88%
供汽和水,9139,-- ,9139,--,12.85%
风力,11808,-- ,11808,--,16.61%
生物质,43902,-- ,43902,--,61.74%


