英联股份,002846,收入构成,报告日期,2020-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
金属制品业,133218,106644,26574,19.95%,100%

英联股份,002846,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
金属制品业,52127,40010,12117,23.24%,100%

英联股份,002846,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
金属制品业,117039,92137,24902,21.28%,100%

英联股份,002846,收入构成,报告日期,2019-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
金属制品业,55242,42951,12291,22.25%,100%

英联股份,002846,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
金属制品业,81896,66905,14991,18.3%,100%

英联股份,002846,收入构成,报告日期,2018-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
金属制品业,32921,27570,5351,16.25%,100%

英联股份,002846,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
金属制品业,45790,35762,10027,21.9%,100%

英联股份,002846,收入构成,报告日期,2017-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
金属制品业,18733,13999,4733,25.27%,100%

英联股份,002846,收入构成,报告日期,2016-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,618,581,37,5.97%,0.84%
工业,13553,9186,4367,32.22%,99.16%

英联股份,002846,收入构成,报告日期,2015-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1248,1201,47,3.74%,0.56%
工业,28180,19847,8333,29.57%,99.44%

英联股份,002846,收入构成,报告日期,2014-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1310,1254,56,4.3%,0.72%
工业,25444,17649,7795,30.64%,99.28%

英联股份,002846,收入构成,报告日期,2013-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,1373,1329,44,3.19%,0.61%
工业,21044,13889,7155,34%,99.39%


