卓郎智能,600545,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,356,-- ,356,--,0.7%
销售配件和提供服务,61177,29338,31838,52.04%,62.49%
销售机器设备和辅助产品,163175,144422,18753,11.49%,36.81%

卓郎智能,600545,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
纺纱机械,857531,602466,255065,29.74%,100%

卓郎智能,600545,收入构成,报告日期,2019-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
销售配件和提供服务,73361,34114,39247,53.5%,33.53%
销售废料,307,-- ,307,--,0.26%
销售机器设备和辅助产品,307395,230405,76990,25.05%,65.78%
零星租金收入,503,-- ,503,--,0.43%

卓郎智能,600545,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
纺纱机械,922076,657121,264955,28.73%,100%

卓郎智能,600545,收入构成,报告日期,2018-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
纺纱事业部,367487,-- ,367487,--,79.42%
未分配的金额,4,-- ,4,--,0%
技术事业部,95218,-- ,95218,--,20.58%

卓郎智能,600545,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
纺织机械行业,871341,638918,232423,26.67%,100%

卓郎智能,600545,收入构成,报告日期,2017-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
工程施工,40711,38483,2228,5.47%,18.52%
材料,524,573,-49,-9.3%,-0.41%
房屋销售,27150,17300,9850,36.28%,81.88%

卓郎智能,600545,收入构成,报告日期,2016-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,2455,1511,943,38.42%,3.39%
其他,464,418,45,9.81%,0.16%
租赁及物业,4328,3521,806,18.63%,2.9%
材料制造,3598,3424,174,4.83%,0.62%
房地产,34257,21779,12478,36.42%,44.88%
工程施工,273967,260608,13360,4.88%,48.05%

卓郎智能,600545,收入构成,报告日期,2016-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,409,804,-395,-96.46%,-7.35%
材料,678,952,-275,-40.53%,-5.11%
房屋销售,7089,3720,3369,47.53%,62.7%
城市基础建设,96570,93896,2674,2.77%,49.76%

卓郎智能,600545,收入构成,报告日期,2015-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,3200,2730,470,14.69%,1.01%
检测费,-- ,247,-247,--,-0.53%
垃圾处理,-- ,273,-273,--,-0.59%
设计费,-- ,3,-3,--,-0.01%
租赁及物业,-- ,2569,-2569,--,-5.52%
新型建材,5504,6248,-745,-13.53%,-1.6%
房地产,34152,17375,16777,49.13%,36.08%
基础设施建设,391457,358370,33087,8.45%,71.16%

卓郎智能,600545,收入构成,报告日期,2015-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,948,853,95,9.98%,0.8%
城市基础建设,106450,95231,11219,10.54%,95.03%
材料,202,387,-185,-91.63%,-1.57%
房屋销售,1544,867,677,43.86%,5.74%

卓郎智能,600545,收入构成,报告日期,2014-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),3166,2737,429,13.56%,0.62%
基础设施建设,481118,437720,43398,9.02%,62.91%
新型建材,3591,3125,465,12.96%,0.67%
房地产,75279,50586,24694,32.8%,35.8%

卓郎智能,600545,收入构成,报告日期,2014-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),573,-- ,573,--,2.32%
检测,-- ,62,-62,--,-0.25%
垃圾处理,447,471,-24,-5.4%,-0.1%
装修,236,220,17,7.03%,0.07%
材料,258,146,112,43.44%,0.45%
租赁及物业,1247,984,263,21.07%,1.06%
源水生产销售,0,0,0,--,0%
房屋销售,41405,24133,17272,41.71%,69.87%
城市基础建设,106941,100371,6570,6.14%,26.58%

卓郎智能,600545,收入构成,报告日期,2013-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
设计费,86,0,86,100%,0.18%
废料、废品,79,25,54,68.63%,0.12%
抵押担保服务费,46,3,44,94.4%,0.09%
销售材料,1608,1279,329,20.47%,0.71%
租赁,735,209,526,71.55%,1.13%
垃圾处理,771,920,-149,-19.27%,-0.32%
材料,3539,2277,1261,35.64%,2.71%
租赁及物业,2280,2031,249,10.91%,0.54%
供水,7766,5625,2140,27.56%,4.61%
房屋销售,61526,50807,10718,17.42%,23.07%
工程施工,365662,334462,31199,8.53%,67.16%

卓郎智能,600545,收入构成,报告日期,2013-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),548,-- ,548,--,3.88%
垃圾处理,368,346,22,6.01%,0.16%
装修,152,154,-1,-0.96%,-0.01%
材料,544,352,192,35.26%,1.36%
租赁及物业,1162,987,175,15.03%,1.24%
源水生产销售,4052,2796,1256,31.01%,8.89%
房屋销售,1577,892,685,43.44%,4.85%
城市基础建设,70018,58759,11259,16.08%,79.65%

卓郎智能,600545,收入构成,报告日期,2012-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
新型材料,4000,3724,277,6.91%,0.73%
源水销售,8884,5747,3137,35.31%,8.27%
房地产,26033,20226,5807,22.31%,15.3%
基础设施建设,213411,185688,27723,12.99%,73.05%
设计费,35,34,1,3.21%,0%
废料、废品,138,90,48,34.92%,0.13%
抵押担保服务费,8,0,8,100%,0.02%
销售材料,2350,1749,601,25.57%,1.58%
租赁,814,704,110,13.51%,0.29%
垃圾处理,862,902,-40,-4.65%,-0.11%
租赁及物业,2214,1933,281,12.69%,0.74%

卓郎智能,600545,收入构成,报告日期,2012-09-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,1491,1114,376,25.23%,1.56%
公共事业,4892,3366,1526,31.2%,6.34%
新型建材,2087,1349,738,35.38%,3.07%
房地产,18294,14555,3739,20.44%,15.54%
基础设施施工,108746,91064,17682,16.26%,73.49%

卓郎智能,600545,收入构成,报告日期,2012-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
租赁及物业,1131,762,369,32.66%,2.97%
城市基础建设,52990,44463,8527,16.09%,68.47%
源水生产销售,4419,2806,1613,36.5%,12.95%
其他(补充),377,-- ,377,--,3.03%
材料,1440,989,451,31.31%,3.62%
房屋销售,2872,1807,1065,37.08%,8.55%
垃圾处理,440,396,44,9.9%,0.35%
装修,109,100,9,8%,0.07%

卓郎智能,600545,收入构成,报告日期,2011-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),1476,1417,59,3.97%,0.14%
新型材料,6249,3807,2441,39.07%,5.73%
源水销售,8165,5487,2678,32.8%,6.29%
房地产,28889,17678,11212,38.81%,26.32%
基础设施建设,170342,144129,26213,15.39%,61.53%

卓郎智能,600545,收入构成,报告日期,2011-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
垃圾处理,484,385,99,20.47%,0.79%
装修,393,354,39,9.95%,0.31%
材料,2792,2134,658,23.55%,5.25%
租赁及物业,520,54,466,89.59%,3.72%
源水生产销售,3799,2642,1157,30.46%,9.24%
房屋销售,7420,4037,3383,45.59%,27.01%
城市基础建设,47795,41072,6723,14.07%,53.68%

卓郎智能,600545,收入构成,报告日期,2010-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他收入,5,5,1,14.5%,0%
废料、废品收入,21,0,21,100%,0.05%
抵押担保服务费,22,0,22,100%,0.05%
销售材料收入,47,3,45,94.5%,0.11%
租赁收入,699,267,432,61.76%,1.05%
垃圾处理,997,658,340,34.07%,0.83%
材料,3365,1875,1490,44.28%,3.63%
租赁及物业,1133,153,980,86.52%,2.39%
供水,7397,5294,2103,28.43%,5.13%
房屋销售,48557,31213,17344,35.72%,42.28%
工程施工,139563,121322,18241,13.07%,44.47%

卓郎智能,600545,收入构成,报告日期,2010-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
垃圾处理,331,289,42,12.6%,0.33%
材料,1415,958,457,32.29%,3.63%
租赁及物业,443,79,364,82.1%,2.89%
源水生产销售,2999,2384,616,20.54%,4.89%
房屋销售,16264,11035,5228,32.15%,41.48%
城市基础建设,36875,30979,5897,15.99%,46.79%

卓郎智能,600545,收入构成,报告日期,2009-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
垃圾处理,615,609,6,0.91%,0.02%
咨询,51,27,24,47.1%,0.07%
材料,4428,1721,2707,61.14%,7.37%
检测费,112,81,31,27.37%,0.08%
租赁及物业,745,187,558,74.91%,1.52%
供水,6483,4626,1857,28.65%,5.05%
房屋销售,23612,14620,8991,38.08%,24.47%
工程施工,124179,101612,22566,18.17%,61.42%

卓郎智能,600545,收入构成,报告日期,2009-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
租赁及物业,291,70,222,76.03%,1.65%
垃圾处理,296,268,28,9.48%,0.21%
新型材料,1803,1099,704,39.07%,5.23%
