双飞股份,300817,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,591,76,516,87.21%,3.2%
制造业,52367,36774,15593,29.78%,96.8%

双飞股份,300817,收入构成,报告日期,2019-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他行业,1706,-- ,1706,--,6.43%
模具行业,1565,-- ,1565,--,5.9%
内燃机行业,4349,-- ,4349,--,16.39%
注塑行业,414,-- ,414,--,1.56%
工业机械,2298,-- ,2298,--,8.66%
工程机械行业,5332,-- ,5332,--,20.09%
其他(补充）,319,-- ,319,--,1.2%
农机行业,1382,-- ,1382,--,5.21%
液压行业,2767,-- ,2767,--,10.42%
汽车行业,6409,-- ,6409,--,24.15%

双飞股份,300817,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他行业,3731,-- ,3731,--,6.45%
模具行业,3523,-- ,3523,--,6.09%
内燃机行业,8191,-- ,8191,--,14.17%
农机行业,2515,-- ,2515,--,4.35%
液压行业,7249,-- ,7249,--,12.54%
汽车行业,15438,-- ,15438,--,26.7%
其他(补充）,660,-- ,660,--,1.14%
注塑行业,932,-- ,932,--,1.61%
工业机械,5605,-- ,5605,--,9.69%
工程机械行业,9978,-- ,9978,--,17.26%

双飞股份,300817,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
液压行业,5965,-- ,5965,--,11.21%
汽车行业,14943,-- ,14943,--,28.09%
其他行业,3892,-- ,3892,--,7.32%
模具行业,3429,-- ,3429,--,6.45%
内燃机行业,7784,-- ,7784,--,14.64%
注塑行业,849,-- ,849,--,1.6%
工业机械,5592,-- ,5592,--,10.51%
工程机械行业,8398,-- ,8398,--,15.79%
其他(补充）,598,-- ,598,--,1.12%
农机行业,1739,-- ,1739,--,3.27%

双飞股份,300817,收入构成,报告日期,2016-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
工程机械行业,4401,-- ,4401,--,12.08%
其他(补充）,462,-- ,462,--,1.27%
农机行业,1131,-- ,1131,--,3.11%
液压行业,4672,-- ,4672,--,12.83%
汽车行业,11253,-- ,11253,--,30.89%
注塑行业,565,-- ,565,--,1.55%
工业机械,3915,-- ,3915,--,10.75%
其他行业,3439,-- ,3439,--,9.44%
模具行业,2871,-- ,2871,--,7.88%
内燃机行业,3717,-- ,3717,--,10.2%


