海伦哲,300201,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
通讯园林,116,-- ,116,--,0.15%
石化煤炭,320,-- ,320,--,0.4%
其他,11490,-- ,11490,--,14.49%
路灯市政,2153,-- ,2153,--,2.72%
交通运输,105,-- ,105,--,0.13%
建筑业,298,-- ,298,--,0.38%
海外,9570,-- ,9570,--,12.07%
电子,5463,-- ,5463,--,6.89%
电力系统,25510,-- ,25510,--,32.18%
部队公安,24256,-- ,24256,--,30.59%

海伦哲,300201,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,30179,20073,10106,33.49%,24.05%
电子,40266,30039,10227,25.4%,24.34%
交通运输,1604,1137,467,29.14%,1.11%
建筑业,1224,899,324,26.49%,0.77%
石化煤炭,3503,2596,907,25.89%,2.16%
路灯市政,4464,2612,1852,41.49%,4.41%
海外,5428,4558,870,16.02%,2.07%
部队公安,55617,49496,6121,11.01%,14.57%
通讯园林,2721,1763,958,35.2%,2.28%
电力系统,32544,22356,10187,31.3%,24.24%

海伦哲,300201,收入构成,报告日期,2019-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,1054,876,179,16.96%,1.1%
消防车和军品,21307,17640,3667,17.21%,22.65%
电源车,5883,4209,1673,28.44%,10.33%
自动集成控制系统,7258,4653,2605,35.89%,16.09%
备件修理培训,1140,673,467,40.97%,2.88%
高空作业车,18014,13022,4992,27.71%,30.83%
智能控制电源,8508,7002,1507,17.71%,9.3%
抢修车,3229,2126,1103,34.16%,6.81%

海伦哲,300201,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
电子,41583,27905,13678,32.89%,27.29%
交通运输,1976,1369,607,30.72%,1.21%
路灯市政,6619,4143,2476,37.4%,4.94%
电力系统,59636,41369,18268,30.63%,36.45%
其他,15228,10432,4797,31.5%,9.57%
建筑业,235,165,69,29.47%,0.14%
石化煤炭,1634,1018,615,37.67%,1.23%
部队公安,51934,43070,8864,17.07%,17.69%
通讯园林,2126,1386,741,34.84%,1.48%

海伦哲,300201,收入构成,报告日期,2018-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
石化煤炭,8395,5927,2468,29.39%,15.71%
部队公安,9838,8951,886,9.01%,5.64%
其他,5248,3727,1521,28.99%,9.68%
建筑业,272,201,71,26.06%,0.45%
通讯园林,583,384,200,34.21%,1.27%
电力系统,22843,16972,5871,25.7%,37.37%
电子,14420,10765,3655,25.34%,23.26%
交通运输,596,400,196,32.92%,1.25%
路灯市政,2436,1593,844,34.63%,5.37%

海伦哲,300201,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
部队公安,25526,20608,4917,19.26%,10.3%
通讯园林,2403,1503,901,37.47%,1.89%
电力系统,53290,37539,15751,29.56%,32.99%
其他,11799,8333,3466,29.38%,7.26%
建筑业,831,535,296,35.65%,0.62%
石化煤炭,1107,808,299,27.01%,0.63%
交通运输,2457,1697,760,30.92%,1.59%
路灯市政,9687,6085,3602,37.19%,7.55%
电子,48633,30885,17749,36.49%,37.18%

海伦哲,300201,收入构成,报告日期,2017-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
路灯市政,3862,2576,1285,33.29%,8.29%
其他,3973,2889,1084,27.28%,6.99%
通讯园林,1340,922,417,31.16%,2.69%
部队公安,7130,6105,1025,14.37%,6.61%
电子,21998,15466,6532,29.69%,42.12%
交通运输,567,424,143,25.24%,0.92%
建筑业,613,454,159,25.9%,1.02%
石化煤炭,271,171,100,36.85%,0.64%
电力系统,18137,13373,4765,26.27%,30.72%

海伦哲,300201,收入构成,报告日期,2016-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,5597,4160,1437,25.68%,3.37%
电子,39175,23576,15599,39.82%,36.61%
部队公安,24066,20316,3750,15.58%,8.8%
建筑业,506,354,152,29.97%,0.36%
交通运输,3295,2299,996,30.23%,2.34%
通讯园林,2368,1806,562,23.74%,1.32%
石化煤炭,1142,906,236,20.64%,0.55%
路灯市政,7838,5283,2555,32.6%,6%
电力系统,57653,40332,17321,30.04%,40.65%

海伦哲,300201,收入构成,报告日期,2016-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,2255,1572,683,30.28%,5.45%
电子,16249,10515,5734,35.29%,45.72%
部队公安,8946,6338,2608,29.15%,20.8%
建筑业,204,145,59,28.77%,0.47%
交通运输,778,561,217,27.85%,1.73%
通讯园林,1116,807,309,27.7%,2.46%
