龙洲股份,002682,收入构成,报告日期,2020-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
沥青供应链,40844,44623,-3779,-9.25%,-15.56%
港口码头服务及其他货运物流,10581,-- ,10581,--,43.57%
成品油及天然气销售,12162,-- ,12162,--,50.08%
汽车制造、销售及服务,23476,21551,1925,8.2%,7.93%
汽车客运及站务服务,13405,14612,-1207,-9%,-4.97%
其他(补充),30768,26162,4605,14.97%,18.96%

龙洲股份,002682,收入构成,报告日期,2019-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
成品油及天然气销售,32293,-- ,32293,--,5.33%
港口码头及其他现代物流,25999,-- ,25999,--,4.29%
其他,45462,-- ,45462,--,7.5%
汽车制造、销售及服务,276873,-- ,276873,--,45.67%
汽车客运及站务服务,46540,-- ,46540,--,7.68%
沥青供应链,179121,-- ,179121,--,29.54%

龙洲股份,002682,收入构成,报告日期,2019-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),20324,16214,4109,20.22%,8.59%
汽车客运及站务服务,22862,18627,4234,18.52%,8.86%
沥青供应链,56609,49338,7270,12.84%,15.21%
汽车制造、销售及服务,51103,44525,6577,12.87%,13.76%
港口码头综合服务,8420,-- ,8420,--,17.61%
其他货运物流,2054,-- ,2054,--,4.3%
成品油及天然气销售,15149,-- ,15149,--,31.68%

龙洲股份,002682,收入构成,报告日期,2018-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
沥青供应链业务,212285,186999,25286,11.91%,24.2%
成品油及天然气销售,31461,27257,4204,13.36%,4.02%
其他货运物流,2849,2543,307,10.77%,0.29%
汽车客运及站务服务,48726,40393,8333,17.1%,7.98%
其他,46672,34801,11871,25.43%,11.36%
汽车制造、销售及服务,313151,265637,47515,15.17%,45.47%
港口码头综合服务,28797,21823,6974,24.22%,6.67%

龙洲股份,002682,收入构成,报告日期,2018-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他货运物流,1906,-- ,1906,--,3.09%
港口码头服务,13862,11118,2745,19.8%,4.46%
汽车制造、销售及服务,54994,46676,8318,15.12%,13.51%
成品油及天然气销售,12395,-- ,12395,--,20.13%
沥青供应链,60003,52973,7030,11.72%,11.41%
其他,22728,-- ,22728,--,36.9%
汽车客运及站务服务,24425,20252,4173,17.09%,6.78%
商业保理,2294,-- ,2294,--,3.72%

龙洲股份,002682,收入构成,报告日期,2017-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
汽车客运及站务服务,53005,43765,9239,17.43%,9.94%
商业保理,4741,-- ,4741,--,5.1%
成品油及天然气销售,20012,-- ,20012,--,21.53%
港口码头服务,17761,14017,3743,21.08%,4.03%
其他（补充）,46252,38053,8199,17.73%,8.82%
汽车制造、销售及服务,130582,115398,15183,11.63%,16.34%
沥青供应链业务,197089,170910,26180,13.28%,28.17%
货运物流,5641,-- ,5641,--,6.07%

龙洲股份,002682,收入构成,报告日期,2017-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
货运物流,14512,12049,2463,16.97%,8.98%
成品油及天然气销售,9741,8110,1630,16.73%,5.95%
汽车客运及站务服务,27104,22197,4907,18.11%,17.9%
其他,18282,13871,4411,24.13%,16.09%
港口码头服务,5306,3878,1428,26.91%,5.21%
汽车制造、销售及服务,52283,46595,5688,10.88%,20.75%
沥青销售,30966,25716,5250,16.95%,19.15%
商业保理,2275,635,1640,72.09%,5.98%

龙洲股份,002682,收入构成,报告日期,2016-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,17667,12588,5079,28.75%,14.58%
商业保理,4004,1227,2777,69.35%,7.97%
港口码头服务,8081,5696,2384,29.51%,6.85%
货运物流,8549,8591,-41,-0.48%,-0.12%
成品油及天然气销售,14069,10848,3220,22.89%,9.24%
汽车制造、销售及服务,126940,116962,9978,7.86%,28.64%
汽车客运及站务服务,58454,47019,11436,19.56%,32.83%

龙洲股份,002682,收入构成,报告日期,2016-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,6651,4493,2158,32.45%,13.8%
商业保理,1745,640,1104,63.3%,7.06%
培训,294,130,164,55.67%,1.05%
站务及服务,2689,1878,811,30.15%,5.18%
石油销售,6015,4781,1234,20.52%,7.89%
汽车与配件销售及维修,44415,40156,4259,9.59%,27.23%
货物运输,5551,5379,172,3.1%,1.1%
旅客运输,27277,21538,5739,21.04%,36.69%

龙洲股份,002682,收入构成,报告日期,2015-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,23322,17719,5603,24.03%,17.59%
商业保理,1808,311,1497,82.81%,4.7%
培训,711,417,294,41.32%,0.92%
站务及服务,5985,4421,1564,26.13%,4.91%
石油销售,12510,10423,2087,16.68%,6.55%
汽车与配件销售及维修,130631,122784,7848,6.01%,24.63%
货物运输,11152,10760,392,3.52%,1.23%
客运运输,60068,47491,12577,20.94%,39.47%

龙洲股份,002682,收入构成,报告日期,2015-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
石油销售,5941,4947,993,16.72%,6.29%
商业保理,430,61,369,85.86%,2.34%
其他（补充）,11584,8726,2857,24.67%,18.1%
站务及服务,3277,2273,1004,30.63%,6.36%
货物运输,5555,5289,266,4.8%,1.69%
培训,298,169,129,43.24%,0.82%
汽车与配件销售及维修,42915,39901,3015,7.02%,19.09%
客运运输,31813,24656,7157,22.5%,45.33%

龙洲股份,002682,收入构成,报告日期,2014-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他（补充）,31180,27140,4039,12.95%,14.43%
培训,728,460,268,36.81%,0.96%
汽车与配件销售及维修,89985,84085,5900,6.56%,21.08%
站务及服务,6178,4275,1903,30.8%,6.8%
货物运输,12475,11746,728,5.84%,2.6%
石油销售,15909,14167,1742,10.95%,6.22%
客运运输,69721,56308,13412,19.24%,47.91%

龙洲股份,002682,收入构成,报告日期,2014-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),14380,-- ,14380,--,51.8%
培训,301,232,70,23.12%,0.25%
站务及服务,3224,2314,910,28.23%,3.28%
石油销售,7555,6783,771,10.21%,2.78%
汽车与配件销售及维修,42893,40259,2635,6.14%,9.49%
货物运输,5921,5067,854,14.42%,3.07%
客运运输,35483,27342,8141,22.94%,29.33%

龙洲股份,002682,收入构成,报告日期,2013-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),25684,21226,4458,17.36%,14.94%
培训费,892,499,393,44.01%,1.32%
站务及相关服务,6059,3981,2077,34.29%,6.96%
石油销售,16808,15462,1346,8.01%,4.51%
汽车与配件销售及维修,70839,64297,6543,9.24%,21.92%
货物运输,10176,8952,1224,12.03%,4.1%
客运运输,67286,53483,13803,20.51%,46.25%

龙洲股份,002682,收入构成,报告日期,2013-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他(补充),10170,-- ,10170,--,41.97%
培训,428,228,200,46.72%,0.83%
站务,3498,2074,1424,40.71%,5.88%
石油销售,7822,7251,571,7.3%,2.36%
汽车与配件销售及维修,34210,31386,2824,8.25%,11.65%
货物运输,4354,3562,792,18.18%,3.27%
旅客运输,33703,25451,8251,24.48%,34.05%

龙洲股份,002682,收入构成,报告日期,2012-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
车辆管理费,-- ,-- ,0,--,0%
站务及相关服务,6432,2903,3529,54.87%,10.83%
其他(补充),28210,24479,3731,13.23%,11.45%
培训,780,429,351,45.03%,1.08%
石油销售,20078,18907,1171,5.83%,3.59%
汽车与配件销售及维修,46039,41601,4438,9.64%,13.62%
货物运输,6808,5405,1404,20.62%,4.31%
旅客运输,65655,47686,17968,27.37%,55.13%

龙洲股份,002682,收入构成,报告日期,2012-06-30,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
石油销售,9869,9318,551,5.58%,2.21%
货物运输,3124,2565,559,17.89%,2.24%
站务,3019,1238,1781,58.99%,7.15%
汽车与配件销售及维修,17270,15746,1524,8.82%,6.12%
车辆管理费,-- ,-- ,0,--,0%
客运运输,34763,24279,10484,30.16%,42.1%
培训费,367,183,184,50.22%,0.74%
其他(补充),9817,-- ,9817,--,39.43%

龙洲股份,002682,收入构成,报告日期,2011-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,1350,591,0,56.19%,0%
餐饮住宿收入,761,335,0,55.99%,0%
建材销售收入,20952,20039,0,4.35%,0%
建筑工程收入,1852,1071,0,42.18%,0%
商品房销售收入,10209,6869,0,32.71%,0%
房屋场地及设备租赁收入,2184,361,0,83.48%,0%
车辆管理费收入,41,5,36,86.9%,0.12%
培训费收入,602,363,239,39.73%,0.78%
站务收入,6145,2193,3952,64.32%,12.86%
石油销售收入,22462,20583,1880,8.37%,6.11%
汽车与配件销售及维护收入,27587,24310,3277,11.88%,10.66%
货物运输收入,4751,3837,914,19.24%,2.97%
客运运输收入,63058,42620,20438,32.41%,66.5%

龙洲股份,002682,收入构成,报告日期,2010-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,860,342,0,60.18%,0%
餐饮住宿收入,495,178,0,63.96%,0%
建材销售收入,27432,26253,0,4.3%,0%
建筑工程收入,2174,1879,0,13.6%,0%
商品房销售收入,17513,11599,0,33.77%,0%
房屋场地及设备租赁收入,1951,336,0,82.77%,0%
车辆管理费收入,382,5,377,98.64%,1.39%
培训费收入,559,354,205,36.65%,0.75%
站务收入,5085,1766,3319,65.27%,12.19%
石油销售收入,17615,15788,1826,10.37%,6.71%
汽车与配件销售及维护收入,26417,23815,2602,9.85%,9.56%
货物运输收入,3124,2622,501,16.05%,1.84%
客运运输收入,53963,35577,18387,34.07%,67.55%

龙洲股份,002682,收入构成,报告日期,2009-12-31,
按行业,收入(万元),成本(万元),利润(万元),毛利率,利润占比
其他,771,187,584,75.8%,2.07%
餐饮住宿收入,268,87,181,67.43%,0.64%
建材销售收入,1359,1229,130,9.55%,0.46%
建筑工程收入,705,653,52,7.43%,0.19%
商品房销售收入,4372,2977,1395,31.9%,4.94%
房屋场地及设备租赁收入,1565,354,1210,77.35%,4.29%
车辆管理费收入,499,5,494,98.95%,1.75%
培训费收入,507,209,298,58.8%,1.06%
站务收入,4708,1636,3072,65.25%,10.88%
石油销售收入,12517,11022,1495,11.94%,5.29%
汽车与配件销售及维护收入,22344,20251,2093,9.37%,7.41%
货物运输收入,1760,1561,199,11.3%,0.7%
客运运输收入,45316,28278,17038,37.6%,60.33%


