tinySentence,matches
厂长1999.6-2001.9安阳钢铁集团有限责任公司总经理助理(期间在河南省委党校第一期青年干部培训班学习,"[""学习"",""干部"",""经理""]"
先后荣获“衡水市优秀团委书记”,"[""书记"",""荣获""]"
四川党校财会专业毕业,"[""专业"",""毕业""]"
安钢建筑安装公司党委副书记(主持工作),"[""书记"",""工作""]"
2002年被滁州市委授予优秀共产党员,"[""党员"",""授予""]"
2002年被滁州市委授予优秀共产党员,"[""党员"",""授予""]"
党委工作部工会秘书(部长助理级),"[""部长"",""秘书"",""工作""]"
纪委书记.历任休宁师范学校(后为黄山市教师进修学校)教师,"[""书记"",""教师"",""教师""]"
黄山市委办机要局副主任科员,"[""员"",""主任""]"
黄山市委督查室主任科员,"[""员"",""主任""]"
党群工作部副部长,"[""部长"",""工作""]"
历任江西长运集团有限公司党委工作部部长,"[""部长"",""工作""]"
党委工作部副部长,"[""部长"",""工作""]"
安徽省委宣传部理论处副主任科员,"[""员"",""主任""]"
2005年被评为“优秀共产党员”,"[""党员"",""评为""]"
安徽出版集团有限责任公司党群工作部主任,"[""主任"",""工作""]"
现任冶金自动化研究设计院党群工作部部长,"[""部长"",""工作""]"
党委副书记(主持工作),"[""书记"",""工作""]"
党委办公室主任兼人力资源部经理,"[""主任"",""经理""]"
党委工作部副部长(正科级),"[""部长"",""工作""]"
党群工作部组织处处长,"[""处长"",""工作""]"
党群工作部副部长,"[""部长"",""工作""]"
中航工业黎明黎航部件公司总经理兼党委副书记,"[""书记"",""经理""]"
中航工业黎明航空发动机集团公司党建工作部部长(干部学校校长)兼机关党委书记,"[""部长"",""书记"",""干部"",""校长"",""工作""]"
中航工业黎明航空发动机集团公司党建工作部部长(干部学校校长)兼机关党委书记,"[""部长"",""书记"",""干部"",""校长"",""工作""]"
现任上海大屯能源股份有限公司纪委副书记兼监察审计部部长,"[""部长"",""书记""]"
2016年2月至今任广东榕泰实业股份有限公司副总经理兼公司党总支委员,"[""委员"",""经理""]"
大商集团沈阳地区集团人力资源部长兼党委委员,"[""部长"",""委员""]"
任福建龙溪轴承股份有限公司市场开发部部长兼党支部书记,"[""部长"",""书记""]"
山东能源集团有限公司党群工作部副部长,"[""部长"",""工作""]"
2006年1月至2007年4月任福建龙溪轴承(集团)股份有限公司纪委副书记兼宣传部长,"[""部长"",""书记""]"
纪委副书记兼宣传部长,"[""部长"",""书记""]"
党支部委员会委员和书记,"[""书记"",""委员"",""委员""]"
政协哈尔滨市委员会委员,"[""委员"",""委员""]"
云赛信息(集团)有限公司党委书记兼常务副总经理,"[""书记"",""经理""]"
现任云赛智联股份有限公司总经理兼党委副书记,"[""书记"",""经理""]"
上海广电集团有限公司中央研究院党群工作部副部长(主持工作),"[""部长"",""工作"",""工作""]"
上海广电光电子有限公司党群工作部副部长(主持工作),"[""部长"",""工作"",""工作""]"
曾任共青团上海市委管理信息部副主任科员,"[""员"",""主任""]"
沈阳金杯车辆制造有限公司党委书记兼总经理,"[""书记"",""经理""]"
上海轻工装备(集团)有限公司党委书记兼副总经理,"[""书记"",""经理""]"
上海申贝办公机械有限公司党委书记兼副总经理,"[""书记"",""经理""]"
曾任上海市黄浦区区委组织部副主任科员,"[""员"",""主任""]"
上海市市委组织部区县干部处副主任科员,"[""员"",""主任"",""干部""]"
2002年11月至2004年6月期间任昆明市市委企业工委干部处副处长,"[""处长"",""干部""]"
上海市黄浦区政府党组成员和办公室主任,"[""员"",""主任""]"
上海市北高新(集团)有限公司行政办公室主任兼党群办主任人事部经理,"[""主任"",""主任"",""经理""]"
1995年12月毕业于中央党校函授学院本科班经济管理专业,"[""专业"",""毕业""]"
党群工作部主任等职,"[""主任"",""工作""]"
市场监管工作党委副书记,"[""书记"",""工作""]"
曾任中共上海市委组织部机关主任科员,"[""员"",""主任""]"
曾任中共上海市委组织部机关主任科员,"[""员"",""主任""]"
中共上海市委组织部办公室主任科员,"[""员"",""主任""]"
中共上海市委组织部办公室主任科员,"[""员"",""主任""]"
中共上海市委组织部经济干部处副处级调研员,"[""员"",""干部""]"
中共上海市委组织部经济干部处副处级调研员,"[""员"",""干部""]"
曾任上海灯泡厂团委副书记(主持工作),"[""书记"",""工作""]"
2015年1月至2017年4月任《共产党员》杂志总编辑,"[""党员"",""编辑""]"
1998年毕业于中共重庆市委党校政治经济学专业研究生班,"[""专业"",""研究生"",""毕业""]"
1998年毕业于中共重庆市委党校政治经济学专业研究生班,"[""专业"",""研究生"",""毕业""]"
1998年毕业于中共重庆市委党校政治经济学专业研究生班,"[""专业"",""研究生"",""毕业""]"
现任上海市糖业烟酒(集团)有限公司党委工作部主任,"[""主任"",""工作""]"
中央党校研究生学历,"[""学历"",""研究生""]"
任山西省国新能源发展集团有限公司党委工作处处长,"[""处长"",""工作""]"
任中共山西天然气有限公司委员会副书记(兼),"[""书记"",""委员""]"
党委工作部部长,"[""部长"",""工作""]"
党委工作部部长,"[""部长"",""工作""]"
历任上海龙头(集团)股份有限公司家纺事业部(民光国际)党委书记兼副总经理,"[""书记"",""经理""]"
黄浦区国有资产监督管理委员会党委副书记,"[""书记"",""委员""]"
任山西省国新能源发展集团有限公司党委工作处处长,"[""处长"",""工作""]"
任中共山西省国新能源发展集团有限公司委员会副书记,"[""书记"",""委员""]"
任中共山西省国新能源发展集团有限公司纪律检查委员会书记,"[""书记"",""委员""]"
任中共山西省国新能源股份有限公司委员会委员,"[""委员"",""委员""]"
曾任上海展览中心(集团)有限公司党群工作部部长,"[""部长"",""工作""]"
华鑫证券有限责任公司总经理兼党委副书记,"[""书记"",""经理""]"
上海申达股份有限公司副总经理兼上海汽车地毯总厂有限公司党委书记,"[""书记"",""经理""]"
纪委委员兼任上海针织九厂人力资源部经理,"[""委员"",""经理""]"
并被聘为中共上海市委法律专家库成员和中国国际经济贸易仲裁委员会仲裁员,"[""员"",""员"",""委员"",""专家""]"
并被聘为中共上海市委法律专家库成员和中国国际经济贸易仲裁委员会仲裁员,"[""员"",""员"",""委员"",""专家""]"
目前就职于国新文化控股股份有限公司党群工作部,"[""就职于"",""工作""]"
政协杭州市下城区委员会委员,"[""委员"",""委员""]"
主任兼党支部书记,"[""主任"",""书记""]"
国新文化控股股份有限公司党委副书记兼纪委书记,"[""书记"",""书记""]"
国新文化控股股份有限公司党委副书记兼纪委书记,"[""书记"",""书记""]"
党委副书记兼纪委书记,"[""书记"",""书记""]"
党委副书记兼纪委书记,"[""书记"",""书记""]"
上海市委外宣办秘书处副处长,"[""处长"",""秘书""]"
曾任中国印刷集团公司党群工作部专员,"[""员"",""工作""]"
党群工作部主管,"[""主管"",""工作""]"
上海有线电视台党政办公室秘书科科长,"[""科长"",""秘书""]"
嘉兴市委宣传部干部科科员,"[""员"",""干部""]"
市委办公室副主任科员,"[""员"",""主任""]"
党政办公室主任兼人力资源部经理,"[""主任"",""经理""]"
国脉公司人力资源部兼党群工作部经理,"[""经理"",""工作""]"
现任号百控股公司党群工作部经理,"[""经理"",""工作""]"
综合部/党群工作部经理,"[""经理"",""工作""]"
党群工作部主任,"[""主任"",""工作""]"
曾任中共上海市委组织部企业干部管理办公室副主任,"[""主任"",""干部""]"
曾任中共上海市委组织部企业干部管理办公室副主任,"[""主任"",""干部""]"
总经理兼党委书记,"[""书记"",""经理""]"
总经理兼党委副书记,"[""书记"",""经理""]"
党委委员兼纪委书记,"[""书记"",""委员""]"
党委委员兼纪委书记,"[""书记"",""委员""]"
上海市物业管理事务中心党支部书记,"[""书记"",""理事""]"
任乐山市委讲师团干部,"[""干部"",""讲师""]"
***天津市委副主任委员,"[""主任"",""委员""]"
上海飞乐音响股份有限公司工会副主席(主持工作)兼上海亚尔光源有限公司党总支书记,"[""书记"",""工作""]"
中央党校函授学院经济管理专业毕业,"[""专业"",""毕业""]"
党委干部部部长,"[""部长"",""干部""]"
中共中央党校法学硕士学位及西北大学经济学文学士学位,"[""学位"",""学位""]"
上海外高桥保税区开发股份有限公司党委办公室副主任兼人力资源部副总经理,"[""主任"",""经理""]"
上海外高桥保税区开发股份有限公司党委办公室主任兼人力资源部总经理,"[""主任"",""经理""]"
现任上海外高桥集团股份有限公司森兰置地分公司党委办公室主任兼人力资源部总经理,"[""主任"",""经理""]"
主要工作经历:1991.07-2011.10四川省乐山市政府办公室综合工作2011.10-2015.08四川省犍为县委工作2015.08-2019.12四川省乐山市国有资产监督管理委员会工作2019.12-今乐山国有资产投资运营(集团)有限公司党委副书记,"[""书记"",""委员"",""工作"",""工作"",""工作"",""工作""]"
主要工作经历:1991.07-2011.10四川省乐山市政府办公室综合工作2011.10-2015.08四川省犍为县委工作2015.08-2019.12四川省乐山市国有资产监督管理委员会工作2019.12-今乐山国有资产投资运营(集团)有限公司党委副书记,"[""书记"",""委员"",""工作"",""工作"",""工作"",""工作""]"
夹江公司党支部书记兼副经理,"[""书记"",""经理""]"
夹江公司经理兼党总支书记,"[""书记"",""经理""]"
浦东新区社会事业工作党委委员,"[""委员"",""工作""]"
历任:浦东新区工作党委宣传统战部新闻处主任科员,"[""员"",""主任"",""工作""]"
陕西省委省政府决策咨询委员会委员,"[""委员"",""委员""]"
党群工作部主任,"[""主任"",""工作""]"
党委宣传干事兼科室党支部书记,"[""书记"",""干事""]"
党委宣传干事兼科室党支部书记,"[""书记"",""干事""]"
上海强生控股股份有限公司党群工作部党委宣传干事,"[""干事"",""工作""]"
上海强生控股股份有限公司党群工作部党委宣传干事,"[""干事"",""工作""]"
团委负责人兼党群工作部主任助理,"[""主任"",""负责人"",""工作""]"
团委负责人兼党群工作部主任助理,"[""主任"",""负责人"",""工作""]"
党群工作部副主任,"[""主任"",""工作""]"
党委校长办公室主任,"[""主任"",""校长""]"
党群工作部主任,"[""主任"",""工作""]"
中共上海市委组织部研究室副主任科员,"[""员"",""主任""]"
中共上海市委组织部研究室副主任科员,"[""员"",""主任""]"
现任上海地产(集团)有限公司党群工作部经理,"[""经理"",""工作""]"
上海巴士六汽公共交通有限公司党委书记兼副总经理,"[""书记"",""经理""]"
总经理兼党委副书记,"[""书记"",""经理""]"
党委工作部副主任,"[""主任"",""工作""]"
上海久事公司党群工作部副经理,"[""经理"",""工作""]"
曾任哈尔滨市委组织部党员电化教育处处长,"[""党员"",""处长""]"
静安区委组织部经济干部科副科长,"[""科长"",""干部""]"
中共党员.历任上海市汽车运输代理公司团委副书记,"[""党员"",""书记""]"
中共党员.历任上海市汽车运输代理公司团委副书记,"[""党员"",""书记""]"
上海交运股份有限公司副总经理.现任上海交运(集团)公司党委副书记,"[""书记"",""经理""]"
党委工作办公室副主任,"[""主任"",""工作""]"
中共党员.历任上海汽车底盘厂团委副书记,"[""党员"",""书记""]"
中共党员.历任上海汽车底盘厂团委副书记,"[""党员"",""书记""]"
党委工作部副部长,"[""部长"",""工作""]"
党委工作部部长,"[""部长"",""工作""]"
中共党员.历任上海交运(集团)公司企业发展部副科长,"[""党员"",""科长""]"
