报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),-0.36,0.1,0.28,0.3,0.16,-0.51,0.15,0.23,0.56,0.8,0.87,1.02,1.39,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.87,4.71,5.82,5.04,8.1,3.09,2.32,1.83,1.5,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.31,0.08,-0.1,0.04,0.2,0,0.6,0.42,-0.17,
主营业务收入(万元),320070,276852,254987,280017,180446,92780,149753,128713,163082,133689,92220,58264,36716,23449,16411,8019,6068,
主营业务利润(万元),63618,66372,72836,82325,66026,35399,59050,60843,81013,60708,42510,28316,18632,13230,8879,4530,2834,
营业利润(万元),-15055,3037,29336,28227,280,-31582,3099,5302,23323,20262,14866,9468,5111,3760,2676,902,573,
投资收益(万元),28086,331,9994,15806,-3552,-628,15330,579,-507,-24,--,--,--,-1,0,0,0,
营业外收支净额(万元),-917,229,-401,1620,11709,4935,6797,7607,10618,11733,6152,4619,3514,0,0,0,0,
利润总额(万元),-15973,3266,28935,29847,11990,-26647,9895,12909,33940,31996,21019,14087,8625,5374,3849,1264,942,
净利润(万元),-27807,7857,24046,25613,9856,-25768,7584,11533,28378,26737,18541,13022,8332,5041,3543,1131,810,
净利润(扣除非经常性损益后)(万元),-59782,5783,8141,9115,1921,-27206,-7551,10438,26691,22330,16602,11642,7293,5034,3561,1047,808,
经营活动产生的现金流量净额(万元),13782,25189,24911,31282,4899,-11248,-16037,-17636,-15778,2601,-2189,474,1272,4230,2878,1441,-571,
现金及现金等价物净增加额(万元),3996,2877,-32088,-33384,62585,-25023,14068,-509,-22019,16095,40763,-13659,24371,503,3074,665,139,
总资产(万元),595541,664771,676014,696666,734008,351568,441448,421403,345051,290916,204452,106055,73044,26093,21712,13078,9818,
流动资产(万元),273499,292363,306504,320132,385959,254298,345256,318678,263338,217766,152075,76111,65291,21714,18590,10111,7275,
总负债(万元),177702,207291,183973,182663,248386,169050,211999,187062,133696,123072,71706,40314,21235,11278,10465,6795,4639,
流动负债(万元),175205,203256,178834,156630,179942,94055,144498,171380,127375,112593,53941,37204,18645,8820,8396,6153,4354,
股东权益不含少数股东权益(万元),417688,454941,490125,514380,482234,178869,205661,212014,195219,158230,130305,64511,51808,14815,11149,6251,5144,
净资产收益率加权(%),-6.78,1.68,4.67,5.12,3.48,-13.41,3.64,5.65,16.45,18.51,20.02,22.4,20.58,40.82,43.54,19.8,17.63,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
