报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,
基本每股收益(元),0,0.01,-0.02,-0.01,0.03,-0.44,-1.03,0.03,0.03,0.17,0.28,-2.72,-1.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,-2.37,-2.48,-2.7,-3,-0.31,0.86,2.35,2.18,2.1,1.95,1.95,3.02,0.28,1.82,2.25,3.04,4.29,1.73,1.19,1.17,1.17,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.3,-0.04,-1.2,0.36,0.39,0.83,-0.73,-0.3,0.37,0.58,-0.43,0.24,0.95,1.37,--,--,--,--,--,--,--,
主营业务收入(万元),2844,3096,1742,39856,21677,22416,118769,292705,325317,429198,415758,355136,649892,815425,705018,424967,294101,289225,213548,345225,284323,184338,134064,97439,86317,71605,63590,47456,50236,
主营业务利润(万元),662,820,507,1241,1290,2148,5645,31662,37298,45639,56993,30528,53253,70173,68797,46475,37474,34480,19465,22447,37411,24971,5170,3954,3680,2303,0,0,0,
营业利润(万元),148,332,-1251,-440,939,-8042,-43478,-4512,-1697,4842,10373,-101892,-42745,-52153,1583,1529,1242,207,-24554,-29782,6369,9062,5356,4000,3726,2370,2088,411,2003,
投资收益(万元),190,1081,-199,--,--,13038,-8,-4,605,0,3,63,629,2546,4916,1070,1317,-304,-4825,235,109,-122,3,0,56,0,0,0,0,
营业外收支净额(万元),-9,286,-75,-57,460,-15168,-10105,6039,3392,1773,157,1012,0,-2555,-266,-261,-40,1011,-35,-734,178,0,0,0,0,0,--,--,--,
利润总额(万元),139,618,-1326,-497,1399,-23210,-53583,1527,1695,6615,10530,-100880,-38723,-51922,6740,2898,4211,1353,-28741,-29995,9946,10169,6257,4064,3899,2386,2126,501,1845,
净利润(万元),188,455,-1230,-510,1399,-23069,-53730,973,1058,6142,10210,-100926,-39129,-52333,6232,2539,4095,1030,-28653,-29273,8870,8775,4253,4064,3899,2028,1914,451,1661,
净利润(扣除非经常性损益后)(万元),-224,-1190,-1216,-581,330,-21089,-43584,-5299,-2997,3801,10054,-101938,-43813,-54474,1281,2093,1261,462,-29291,-28711,5390,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-670,852,-3633,-435,4014,-11269,-8328,-20617,48222,-1394,-44353,13445,14326,30915,-26920,-11181,13581,21396,-15871,8797,-44544,38209,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-768,566,-2252,1538,2198,-5740,-3792,-21882,-537,-6926,16159,-29766,2126,-14979,-1585,11414,-14206,17195,-35482,52093,30492,21838,--,--,--,--,--,--,--,
总资产(万元),4167,7306,7019,5262,3561,5816,80345,105608,161784,180019,195528,139072,316102,395077,388979,334874,313664,313925,317008,420203,328644,145891,126564,88706,42128,15577,11816,9530,9711,
流动资产(万元),3856,7271,5888,5227,3555,4563,79113,93625,146136,160764,172565,112291,267413,333979,319211,258628,232924,0,--,345654,264116,136163,116627,79132,38330,11780,8869,8450,8459,
总负债(万元),3303,6043,6917,3775,1613,5316,79334,95296,247948,270738,294566,249458,326159,361550,300283,252675,234579,241193,244497,307087,237693,95213,84748,51144,19046,9092,7447,7191,7372,
流动负债(万元),3281,6043,6917,3775,1613,5316,74181,93945,241519,265437,259563,244555,321143,359363,297279,252157,225055,0,--,278387,169993,86413,82548,48944,17546,9092,7447,7191,7372,
股东权益不含少数股东权益(万元),1045,838,286,1487,1948,499,285,8283,-87846,-92009,-100199,-111346,-11519,32012,87006,80693,77869,72146,72456,111942,90651,50678,41816,37563,23082,6485,4369,2339,2339,
净资产收益率加权(%),20.09,74.58,-138.83,-29.75,114.34,-213.58,-303.56,0,0,0,--,-162.83,0,-199.8,7.16,3.24,5.38,1.44,0,-37.2,--,18.97,0,0,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
