报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),-1.42,0.48,0.48,0.53,0.45,0.43,0.51,0.59,0.83,
每股净资产(元),--,--,--,--,2.74,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.22,-1.61,0.3,0.4,0.4,
主营业务收入(万元),139644,118270,59692,76937,45046,65757,75571,44513,28959,
主营业务利润(万元),24918,36249,22557,22098,16271,20111,19168,18144,15148,
营业利润(万元),-68522,16264,12425,11453,6685,8830,9732,11604,10849,
投资收益(万元),638,0,117,126,10,12,12,10,7,
营业外收支净额(万元),1157,1434,426,1114,1887,20,247,169,5,
利润总额(万元),-67365,17698,12850,12568,8572,8850,9979,11773,10854,
净利润(万元),-62555,15006,10851,10643,7487,7149,8577,9993,9324,
净利润(扣除非经常性损益后)(万元),-63681,13581,10386,9696,5884,7132,8367,9850,9078,
经营活动产生的现金流量净额(万元),-10198,33518,-28112,-5739,3774,-27012,5021,6731,3626,
现金及现金等价物净增加额(万元),10053,16246,-9597,14145,26,-13345,4999,6910,3120,
总资产(万元),274172,269641,223279,184493,116140,110614,80188,67860,31985,
流动资产(万元),203975,183631,195478,172699,103560,97469,66154,54344,22563,
总负债(万元),228322,158941,127429,96963,70041,72002,47044,41474,15591,
流动负债(万元),228078,148455,118979,81686,50099,63618,46887,41293,11387,
股东权益不含少数股东权益(万元),45086,110475,95850,87530,46099,38612,33143,26386,16393,
净资产收益率加权(%),-80.3,14.55,11.92,15.34,17.68,20.16,29.26,46.72,52.09,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
