报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.42,0.25,0.22,0.14,0.47,0.8,0.88,0.66,
每股净资产(元),1.89,1.63,1.48,1.29,2.89,3.34,2.58,1.78,
每股经营活动产生的现金流量净额(元),0.38,--,--,--,--,--,0.9,0.84,
主营业务收入(万元),59662,46705,38281,31386,27248,25376,22373,18204,
主营业务利润(万元),26391,18987,16229,12473,11713,10323,10894,9407,
营业利润(万元),16337,9876,8435,4206,6535,4140,5082,3491,
投资收益(万元),1573,1262,749,797,505,216,99,36,
营业外收支净额(万元),0,-4,23,1015,982,1251,649,832,
利润总额(万元),16337,9872,8458,5222,7517,5391,5731,4323,
净利润(万元),14984,9134,7782,5061,6405,4864,5261,3986,
净利润(扣除非经常性损益后)(万元),13198,8931,5737,3811,3813,3104,3670,3110,
经营活动产生的现金流量净额(万元),13657,9265,7325,4731,3912,5988,5414,5055,
现金及现金等价物净增加额(万元),5503,994,1713,-2268,18675,5517,3479,-940,
总资产(万元),79029,68544,59882,50689,46139,24562,18112,15671,
流动资产(万元),48874,41370,40059,35596,37370,17631,12126,9852,
总负债(万元),10925,9710,6588,4232,3776,3320,2654,4993,
流动负债(万元),10458,9238,6588,4232,3776,3166,2654,4993,
股东权益不含少数股东权益(万元),67971,58667,53116,46456,42363,21242,15458,10678,
净资产收益率加权(%),23.83,16.52,15.67,11.34,21.75,27.76,40.86,43.55,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
