报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),-0.03,-0.23,0.04,0.01,0.05,0.03,0.03,-0.03,0.07,-0.02,-0.05,0.01,0.18,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,0,0.13,0.06,0.08,0.12,0.12,0.05,-0.11,0.09,0.08,0.06,0.01,0.12,0.19,1.22,3.15,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,0,-0.1,0.1,-0.03,-0.08,0.02,0.1,-0,0.2,0.05,-0.04,0.21,-0.09,-0,0.02,--,--,--,--,
主营业务收入(万元),17090,156615,8774,9145,11451,9058,8204,1191,0,481,0,318,3929,18334,11895,16130,21488,17931,8606,3730,5600,15785,27066,42492,86636,81222,
主营业务利润(万元),1255,5777,1687,2964,3921,2324,2132,10,0,12,0,275,-479,1500,210,2896,7772,5750,1911,-1024,-3038,-5898,-20306,5838,11370,9095,
营业利润(万元),-1154,-6582,1270,1326,2531,1390,1210,-635,1041,-526,-972,116,-546,-2175,-3795,152,2569,2233,594,-5875,-19551,-32763,-20245,5963,11416,9141,
投资收益(万元),3476,--,926,--,--,--,--,0,1467,53,20,696,1147,-24,-17,-0,-11,-9,0,46,47,149,-174,367,134,162,
营业外收支净额(万元),1,125,3,1,7,9,1,-1,613,75,-117,-12,4597,-4035,-800,-64,-2779,-1413,622,-1230,-336,0,0,--,--,--,
利润总额(万元),-1153,-6457,1273,1327,2537,1399,1211,-636,1654,-451,-1089,104,4051,-6181,-4577,254,164,811,1217,-7058,-19524,-33165,-19821,6331,11680,9031,
净利润(万元),-673,-5245,842,301,1136,582,749,-636,1654,-451,-1089,104,4051,-6181,-4577,254,164,811,814,-7058,-19524,-33165,-19840,5428,7859,6070,
净利润(扣除非经常性损益后)(万元),-4379,-5418,-86,301,1132,574,748,-635,-425,-542,-972,-17,-663,-6728,-4583,124,-200,2233,192,-1024,-19839,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-2265,-16015,870,1871,-7745,6133,1156,810,-2210,2229,-760,-1761,486,2242,-5,4690,1095,-808,4883,-2010,-11,398,--,--,--,--,
现金及现金等价物净增加额(万元),-3559,-269,1142,1860,-8113,6577,1109,693,-1248,2096,-2248,2061,-1541,700,-499,793,-132,-1881,2039,-2048,-1884,-4017,--,--,--,--,
总资产(万元),11855,52605,10598,13009,11800,18137,8802,4420,3854,5988,3963,5820,8622,19929,17349,18721,23151,20794,20969,129949,136183,154440,190572,168225,152391,159374,
流动资产(万元),9254,50463,10427,10713,9152,15346,5994,1601,1000,2261,319,3452,1745,12873,10106,9698,13679,--,--,29034,0,46806,79573,64812,53922,54781,
总负债(万元),11928,51417,4179,6103,5665,13480,5639,2116,915,4702,2226,2995,5901,18305,19829,16624,21308,19452,20838,127180,131880,126453,118163,117004,106605,116647,
流动负债(万元),11891,51380,4142,6006,5568,13382,5542,2019,826,4614,2164,2958,5864,18305,19829,16624,21308,--,--,118035,0,82946,86236,59440,49831,50383,
股东权益不含少数股东权益(万元),-74,1188,6419,5497,5175,3873,3162,2304,2940,1286,1736,2825,2721,1249,-2480,2097,1842,1342,131,2769,4302,27986,72410,51221,45785,42727,
净资产收益率加权(%),0,-137.9,14.05,5.65,25.11,16.87,27.95,-24.25,78.29,-29.82,-47.74,3.75,111.01,--,0,12.92,9.33,86.32,-30.2,--,0,-74.41,--,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
