报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),-0.6,0.1,0.49,0.3,0.35,0.23,0.13,0.38,0.26,0.26,0.53,0.37,0.17,0.19,
每股净资产(元),--,--,--,--,--,2.9,2.75,5.79,5.51,5.25,2.02,1.49,1.31,1.12,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.01,0.01,0.58,-0.42,-0.45,-0.23,0.47,0.14,-0.37,
主营业务收入(万元),127663,126781,149849,100201,66494,61959,42829,31373,21375,18194,20148,14457,10892,9101,
主营业务利润(万元),42356,43457,37237,16848,14991,13053,7822,6588,5501,5765,6249,4659,2842,1917,
营业利润(万元),-47183,7208,20064,5462,8572,6570,3709,3734,2857,2914,3578,2565,1035,414,
投资收益(万元),223,102,3094,292,1621,--,--,--,--,--,33,--,0,--,
营业外收支净额(万元),-243,-51,449,5737,1146,575,110,659,165,55,90,24,--,85,
利润总额(万元),-47425,7157,20512,11199,9717,7145,3819,4392,3023,2968,3668,2589,1084,498,
净利润(万元),-47094,7530,18192,10082,7746,5245,2944,3784,2592,2561,3179,2234,1005,466,
净利润(扣除非经常性损益后)(万元),-50402,5772,12941,5909,5504,4837,2845,3220,2452,2514,3075,2149,880,356,
经营活动产生的现金流量净额(万元),36319,3921,-33903,-7999,13542,154,221,5795,-4235,-4527,-1369,2800,738,-1905,
现金及现金等价物净增加额(万元),4107,-22570,24838,2525,1274,-20878,10238,3521,-5919,30715,655,1396,1000,645,
总资产(万元),455716,476709,429443,207707,126109,99301,100472,74826,64530,62718,23882,13800,10703,9125,
流动资产(万元),254044,240693,234350,131337,87922,80225,86368,70659,61953,61153,22492,12059,9304,7697,
总负债(万元),281788,237345,196089,117075,50158,31342,36533,16427,8929,10218,11772,4869,4007,3434,
流动负债(万元),198001,190065,178138,114158,45877,29035,36014,16137,8829,10218,11752,4839,2587,2934,
股东权益不含少数股东权益(万元),171739,231777,225779,83996,73465,64943,61872,57876,55092,52500,12110,8930,6696,5691,
净资产收益率加权(%),-22.41,3.3,13.94,12.79,11.26,7.92,5,6.71,4.82,5.3,30.22,28.59,16.22,16.21,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
