报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.43,0.48,0.45,0.42,0.34,0.08,0.1,0.01,0.14,0.19,0.12,0.13,0.26,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.04,2.89,2.7,2.7,3.97,2.76,3.12,2.72,1.89,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.5,0.88,0.36,0.45,0.89,0.9,0.17,0.18,0.91,
主营业务收入(万元),498663,517053,482168,437498,418378,452340,444272,447002,461121,424958,322825,319237,284232,253640,178412,123751,89480,
主营业务利润(万元),90313,93852,95231,93838,89388,87021,95334,67257,75985,75951,55395,65876,67515,57263,31086,31091,21004,
营业利润(万元),50212,56937,51700,48714,41537,26323,15377,-9300,11698,24043,12912,15868,22649,20321,9670,12350,10018,
投资收益(万元),6769,10079,6923,5633,3110,3192,229,3926,795,1448,293,-390,26,-315,-86,-65,-74,
营业外收支净额(万元),1845,-261,1868,835,353,-23025,2565,13260,6664,1523,2656,125,-214,-97,--,--,--,
利润总额(万元),52057,56676,53569,49549,41890,3298,17942,3960,18363,25567,15568,15993,22435,19930,9445,12187,9886,
净利润(万元),38717,43477,41020,37816,31080,7312,9018,1116,13489,18275,10816,12319,13799,12643,5707,7440,6591,
净利润(扣除非经常性损益后)(万元),24370,34069,32822,33283,29786,22372,7259,-8815,9735,16458,8774,12287,13894,12471,5504,6999,6596,
经营活动产生的现金流量净额(万元),60256,52026,86203,116619,88845,14255,98887,77903,46493,82835,34175,42650,55782,36298,2761,2882,14728,
现金及现金等价物净增加额(万元),13879,18594,4190,-159,-3002,8647,-22744,1263,13024,13000,-28845,-74010,109980,-7494,2126,13093,464,
总资产(万元),908206,806367,740939,712476,766241,777183,694141,692614,739544,718355,679471,652384,610679,446504,381173,204356,121760,
流动资产(万元),464240,388703,341397,298547,409999,405001,299980,299623,285812,257161,229917,261825,276790,142890,121432,81114,32851,
总负债(万元),520304,461851,408089,393455,467045,499954,415119,411290,454085,446904,425451,397306,359828,333202,328389,159665,90611,
流动负债(万元),439350,371729,346277,276494,422847,469895,315030,343662,406310,386543,366405,388840,328677,304324,273533,99981,37145,
股东权益不含少数股东权益(万元),376527,344248,332325,318595,298865,276828,278590,280681,284982,271305,253013,253454,248362,111527,50765,44277,30696,
净资产收益率加权(%),11.03,12.95,12.63,12.13,10.77,2.63,3.16,0.4,4.85,6.97,4.26,4.95,11.81,21,12.11,21.62,24.05,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
