报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),0.15,0.77,0.54,0.16,-0.62,0.03,0.02,-0.5,0.01,0.14,0.05,0.1,0.38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.5,3.54,3.44,3.8,3.55,3.12,2.92,2.7,2.32,1.84,1.82,1.84,1.84,1.84,1.86,1.85,1.85,1.85,1.59,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.13,0.05,0.87,1.23,0.56,0.82,0.96,0.95,0.55,0.4,0.18,0.23,0.17,0.09,--,--,--,--,--,--,--,--,
主营业务收入(万元),7826285,8195181,7322803,4827510,4510893,5982094,7384888,7440436,8684220,6498111,5185997,7125974,5064539,3431987,3208310,2677005,1574035,1097392,954793,818569,666844,623211,664686,678041,621621,607649,383210,388272,286478,247162,
主营业务利润(万元),636685,1134651,893058,528552,-58074,374542,322849,140395,325171,354207,253391,532729,511013,414921,456948,576892,391610,166336,128185,119175,60229,58055,7458,10691,5764,89555,92839,388272,27823,247162,
营业利润(万元),183158,808530,564947,124799,-509309,5808,-55831,-389566,15830,156545,37422,69352,283179,266458,333758,402167,300754,95716,58776,54576,-7415,1651,9206,12096,6674,0,90744,388272,31667,247162,
投资收益(万元),81507,109010,67652,29140,9373,14960,28900,61391,15045,21955,20430,19988,16464,5956,1875,15,-837,634,67,268,300,0,0,0,0,0,0,0,0,0,
营业外收支净额(万元),46618,15363,15950,12058,36652,45403,88045,14934,14280,14566,18866,11235,-3509,2673,-3605,715,-1267,0,-29624,-35158,-2580,0,0,0,0,-3141,0,--,--,--,
利润总额(万元),229776,823892,580897,136858,-472657,51212,32215,-374632,30110,171111,56288,80587,279670,275673,332227,402964,298791,47970,29713,19709,1338,-16711,7250,9528,4985,88165,88640,54925,31408,30786,
净利润(万元),112815,594329,412894,122889,-480430,22062,15722,-386323,6958,110184,39248,71023,247538,227659,284762,357581,279297,38444,20840,17603,1311,-16794,6162,8117,4320,74941,77827,40875,14771,13624,
净利润(扣除非经常性损益后)(万元),163550,509236,396909,140994,-512950,-15497,-44573,-394915,-3098,99968,24209,62603,248612,223411,287761,356700,280122,82483,20345,17580,-9721,--,--,--,--,--,0,--,--,--,
经营活动产生的现金流量净额(万元),786596,1387043,448992,461986,586533,291285,509136,559259,98268,40001,666870,838779,362495,528280,617094,610228,356869,258966,115889,146757,110898,55414,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),30547,399367,-138363,77772,83657,89532,-481528,-256023,360847,-11788,6558,-8809,189431,52030,93639,-19875,137110,-27116,-25746,45852,-9271,28157,--,--,--,--,--,--,--,--,
总资产(万元),8632204,7687200,7219159,6624553,6245447,6851117,7131721,7601116,8111303,7010493,6798411,6614456,7108314,5484287,3887838,3146119,2635523,1713851,1672301,1685727,1729963,1780517,1789261,1795460,1777048,1803389,1512981,--,--,--,
流动资产(万元),4652206,3840527,3209854,2441832,2016038,2488520,2809238,3328058,3951617,3051545,2405052,1924064,2305776,1273375,1124032,1024033,833404,0,0,0,0,576571,617667,675316,774190,875922,729026,--,--,--,
总负债(万元),5548129,4487965,4495433,4416502,4171286,4262178,4561818,5049911,5218028,4210616,4079924,3961745,4762766,3441026,1985847,1394930,1135946,527568,494591,496928,543769,732998,587585,599946,583196,607401,484109,--,--,--,
流动负债(万元),5007655,3973703,3611814,3355045,2973130,3270455,3658393,3166332,2943268,2916631,2144995,1838047,2544976,1257096,1078047,968060,698661,0,0,0,0,416217,419434,454905,482646,475584,333534,--,--,--,
股东权益不含少数股东权益(万元),2693316,2817362,2389574,1976417,1845584,2329557,2313145,2312664,2695441,2729409,2646465,2600698,2300897,2012211,1888172,1743558,1496034,1186283,1040348,1188798,1186193,1047519,1064313,1058151,1056490,1058625,1028872,--,--,--,
净资产收益率加权(%),4.09,22.68,18.92,6.43,-23.01,0.95,0.68,-15.3,0.26,4.08,1.5,3.03,11.39,11.37,15.1,21.35,20.71,3.21,1.74,1.48,0,-1.41,--,0,0,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
