报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.18,0.54,0.42,0.34,0.2,0.19,0.39,0.64,0.52,0.61,0.74,0.54,0.55,1.07,
每股净资产(元),--,--,--,--,--,3.84,3.64,6.64,6.64,9.64,2.81,2.22,1.68,2.67,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,-0.4,-0.06,0.15,-0.19,0.34,0.83,0.02,0.89,-0.19,
主营业务收入(万元),447079,376683,296306,244822,167662,118664,102307,66509,41745,24726,24631,21924,15312,12435,
主营业务利润(万元),71200,76275,57111,42998,32627,30054,33437,26541,19550,14362,11452,7855,6152,5266,
营业利润(万元),17235,26243,17807,11266,5753,6690,12957,10952,8961,6999,6036,4333,4279,2834,
投资收益(万元),741,150,733,1940,268,149,236,41,206,-56,--,0,0,--,
营业外收支净额(万元),-63,316,384,2177,1265,622,291,299,1136,70,212,--,--,58,
利润总额(万元),17172,26559,18191,13444,7019,7312,13248,11251,10097,7069,6249,4587,4435,2892,
净利润(万元),11672,21554,15593,11490,6305,6120,12218,9973,8125,6219,5730,4196,4052,2563,
净利润(扣除非经常性损益后)(万元),9592,18899,13355,9117,5272,5608,12115,9710,7751,6169,5541,3971,3917,2559,
经营活动产生的现金流量净额(万元),-36248,-9400,7709,-21257,-6706,-12673,-1913,2422,-3007,3550,6471,177,6905,-466,
现金及现金等价物净增加额(万元),7968,-8586,18444,-13212,5490,-1149,-937,-21033,-22545,58371,2560,-1785,7019,119,
总资产(万元),574043,467893,409501,318273,241728,190743,157623,125011,110223,104462,25659,19741,18080,8941,
流动资产(万元),394289,298732,246484,223906,162259,120146,97314,75739,74539,82486,18886,15781,15333,7907,
总负债(万元),244398,154344,118168,114598,106107,64742,39757,18848,4283,2632,3782,2486,5021,2534,
流动负债(万元),242414,152497,92349,92180,103228,60065,32876,17833,3923,2212,3362,2486,5021,2414,
股东权益不含少数股东权益(万元),314996,302370,282913,197688,130927,122504,115004,104195,104105,100805,21820,17255,13059,6407,
净资产收益率加权(%),3.78,7.37,7.01,7.17,5.01,5.18,11.2,9.38,7.89,6.7,29.62,27.68,40.72,49.43,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
