报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.53,0.5,0.49,0.56,0.66,1.88,2.14,2.03,1.81,1.23,0.8,0.48,
每股净资产(元),--,--,--,--,--,9.87,13.78,12.64,4.81,3.4,2.32,1.45,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,1.74,2.88,2.04,1.58,1.37,0.89,0.03,
主营业务收入(万元),47243,44617,40778,57854,64146,47618,37660,29861,22959,14867,9958,8756,
主营业务利润(万元),50613,47508,44010,55177,59681,43592,34525,26221,19899,12996,8742,7781,
营业利润(万元),13546,12719,10827,12032,12931,16425,12286,11131,8865,6049,3780,2501,
投资收益(万元),1890,598,1057,2550,826,525,23,--,--,--,131,164,
营业外收支净额(万元),-9,807,887,1256,1159,1747,1297,1028,30,79,42,-15,
利润总额(万元),13537,13526,11714,13288,14090,18172,13583,12160,8895,6128,3822,2486,
净利润(万元),10148,9732,9411,10835,12634,15050,11438,10130,7233,4902,3125,1745,
净利润(扣除非经常性损益后)(万元),6862,7496,7452,7554,10916,13071,10332,9261,7208,4835,2962,1634,
经营活动产生的现金流量净额(万元),-773,657,-44491,-33069,14450,13898,15359,10909,6324,5461,3544,106,
现金及现金等价物净增加额(万元),12489,-1613,-1271,-53026,8881,858,1683,49537,4133,4572,3734,66,
总资产(万元),246624,206692,152537,125960,108548,92397,83817,71721,20968,14944,10264,8725,
流动资产(万元),212276,186294,133714,120564,103499,88971,80963,70042,19642,14125,9137,7714,
总负债(万元),112543,78837,33512,15878,16442,12715,9424,3600,1638,1247,897,2849,
流动负债(万元),109378,78729,33512,15736,16442,12715,9424,3600,1638,1247,897,2849,
股东权益不含少数股东权益(万元),124673,118948,110685,102568,91602,78961,73513,67410,19233,13600,9298,5816,
净资产收益率加权(%),8.32,8.46,8.84,11.17,14.82,19.49,16.34,19.01,44.06,43.58,40.87,33.91,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
