报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.52,0.46,0.33,0.28,0.33,0.26,0.36,0.28,--,
每股净资产(元),4.62,4.18,3.79,3.41,2.93,2.6,2.33,1.97,--,
每股经营活动产生的现金流量净额(元),0.56,0.79,0.35,0.79,0.66,0.6,0.12,0.39,--,
主营业务收入(万元),81566,69438,63959,53231,41748,37924,38052,30465,29163,
主营业务利润(万元),16715,14266,12634,10657,8428,7685,9125,7220,7283,
营业利润(万元),8688,7808,5706,4587,3628,2660,3950,3233,3571,
投资收益(万元),--,--,--,--,--,--,--,--,--,
营业外收支净额(万元),4,29,9,141,375,498,378,58,114,
利润总额(万元),8692,7837,5715,4728,4003,3158,4328,3290,3686,
净利润(万元),7720,6805,4945,4091,3513,2782,3787,2890,3040,
净利润(扣除非经常性损益后)(万元),7607,6361,3977,3527,3194,2359,3466,2846,2760,
经营活动产生的现金流量净额(万元),8292,11740,5234,8323,6907,6333,1219,4051,2339,
现金及现金等价物净增加额(万元),4476,-2484,9249,201,-368,3794,-1113,-1218,-5394,
总资产(万元),82490,77084,78709,55711,53994,50470,46828,39613,37049,
流动资产(万元),49250,43168,46560,28976,28959,26799,24647,20246,20219,
总负债(万元),14121,15157,22627,19928,23188,23177,22317,18890,16460,
流动负债(万元),12994,14174,21619,18936,22335,22224,21062,18628,14787,
股东权益不含少数股东权益(万元),68369,61928,56082,35783,30806,27293,24511,20724,19924,
净资产收益率加权(%),11.74,11.44,8.55,7.89,12.09,10.74,16.75,13.75,15.78,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
