报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),-0.7,-0.45,0.19,0.31,0.26,0.5,0.61,0.6,0.75,1.05,0.86,0.78,0.63,
每股净资产(元),--,--,--,--,--,--,--,--,5.92,10.61,3.64,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.8,1.47,1.28,0.4,1.47,
主营业务收入(万元),6636,24450,39189,78164,57926,54003,53270,37216,20836,19561,15320,13362,11171,
主营业务利润(万元),2062,16843,32784,39055,37117,34788,24708,20996,13363,9580,6837,6045,4632,
营业利润(万元),-93946,-59204,37313,28267,24892,22500,15855,16156,9479,4839,4692,4513,3434,
投资收益(万元),-74,-88,16085,1,--,20,--,--,--,--,--,0,-21,
营业外收支净额(万元),-5972,-3338,24,9090,1697,1462,1409,2014,2084,2059,250,--,--,
利润总额(万元),-99918,-62542,37337,37357,26589,23962,17264,18170,11563,6897,4942,4442,3436,
净利润(万元),-99935,-63571,27137,29568,24863,22873,16253,16092,10032,6020,4313,3882,3152,
净利润(扣除非经常性损益后)(万元),-95016,-61360,9609,21787,23178,21438,14849,14227,8219,4219,4095,3945,2145,
经营活动产生的现金流量净额(万元),1245,-3841,25277,41797,37827,25818,32807,10901,-10680,9831,6413,2003,4541,
现金及现金等价物净增加额(万元),-650,-13809,7475,-14090,-551,13735,-9983,16502,-19104,17465,3286,-1043,342,
总资产(万元),73332,198641,274784,319499,327149,321351,238600,178015,134023,85036,28429,21435,17186,
流动资产(万元),49338,70501,78141,64920,79616,72916,46676,62360,43514,31869,5756,3752,3393,
总负债(万元),17213,38269,66997,44356,90100,110798,129449,83509,54671,13960,10249,7569,7200,
流动负债(万元),3283,23718,51561,21217,47617,22898,40412,15007,14003,7599,4810,7168,6888,
股东权益不含少数股东权益(万元),56118,160574,207834,266570,237049,210554,109151,94506,79352,71076,18180,13867,9985,
净资产收益率加权(%),-90.35,-36.11,9.53,11.78,11.14,12.36,15.98,18.51,13.34,14.78,26.92,32.55,37.49,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
