报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.4,0.26,0.19,0.12,0.14,0.18,0.27,0.13,0.09,0.06,0.08,0.14,0.12,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.1,2.08,2.01,2.01,1.87,1.88,2.93,2.86,3.03,2.87,2.75,2.6,1.59,1.57,--,1,1,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.24,-0.01,0.16,-0.25,-0.12,0.31,0.34,0.32,0.32,0.39,0.54,0.52,0.97,0.12,--,--,--,
主营业务收入(万元),2488777,1844022,111202,79311,69407,78548,102700,87532,107262,91661,74322,81268,300174,298319,274029,227289,219978,177066,165665,132638,101764,102226,92715,67009,69695,
主营业务利润(万元),288472,245125,31976,32037,31734,32652,35468,25623,26432,26253,19400,13550,31895,33398,26566,17172,25597,21556,17482,19100,14763,14264,14119,2951,428,
营业利润(万元),189765,110246,24606,20843,25647,30035,29530,21037,15235,9986,7491,4021,15476,19388,11949,1003,14766,12318,11385,13089,9878,6740,5904,3635,1451,
投资收益(万元),13398,622,5603,651,737,1826,1010,883,315,545,-85,1405,2754,6370,-1563,-4947,-768,185,851,15,--,--,13,0,5,
营业外收支净额(万元),824,877,-31,228,-395,1008,15164,21,-225,791,5322,17958,--,56,-2880,2218,-407,-432,-610,-93,-107,-38,-92,--,--,
利润总额(万元),190588,111123,24575,21071,25252,31043,44694,21058,15010,10778,12813,21979,21989,25814,7506,-1690,13614,12077,11642,13011,9770,6702,5824,35435,1363,
净利润(万元),161380,84673,22847,14738,16708,22516,33008,15931,11342,7655,9148,17029,14529,18622,3040,-4614,8169,8301,10534,10819,8312,5697,5621,3177,856,
净利润(扣除非经常性损益后)(万元),135056,81734,15676,14263,16629,18165,18409,13412,8684,4597,4478,4021,8587,9683,3916,-5989,7276,8129,10640,10911,8312,--,--,--,--,
经营活动产生的现金流量净额(万元),521512,138794,47852,85558,22186,-12495,16153,48784,29592,-1801,19942,-30420,-14947,38265,15930,15153,14828,18390,25115,24394,30411,3900,--,--,--,
现金及现金等价物净增加额(万元),209104,17188,28204,11087,-6548,-10333,3177,4989,-80,2904,19489,-2618,-16788,10622,-15017,13514,-2887,19325,-5012,23266,7698,3287,--,--,--,
总资产(万元),3504225,2186924,441533,496776,439733,398690,366671,358278,348257,374253,387444,381348,314518,332512,349851,325824,310340,259715,190910,178813,124230,122463,81397,67354,66741,
流动资产(万元),1045738,782352,227788,151417,122996,135519,133354,114541,126195,174620,138150,165893,104757,125264,120508,136699,129513,0,0,0,47041,57537,32369,25996,31218,
总负债(万元),1974224,891200,82554,150118,116321,85900,70263,88841,92342,119749,139370,134762,86673,103156,212489,191930,168554,126011,62384,57294,74506,73241,49827,41889,42076,
流动负债(万元),1328951,752304,42664,105604,47751,41041,55730,70378,71779,94340,109529,98038,68009,102561,132440,111977,88735,0,0,0,50276,52829,35549,27672,28875,
股东权益不含少数股东权益(万元),1401620,1295248,358615,346286,323023,312407,295982,269065,255570,252755,245133,244512,227484,229079,137153,133713,141602,133705,128526,121519,49724,49222,31570,25465,24665,
净资产收益率加权(%),11.32,9.56,6.48,4,5,7,11.68,6.05,4.45,3.07,3.75,7.22,6.42,10.28,2.25,-3.34,5.89,6.26,8.35,11.44,--,14.1,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
