报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.15,0.42,0.36,0.67,0.01,0.05,0.06,-0.04,0.01,0.02,-0.13,0.01,0.04,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.14,1.13,1.12,1.25,1.24,1.19,0.85,0.75,1.22,1.79,1.77,1.91,1.88,3.24,2.35,2.05,1.97,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.05,-0.11,0.1,0.16,-0.02,0.06,0.37,0.12,-0.02,0.09,-0.19,-0.12,0.16,0.54,--,0,--,
主营业务收入(万元),177497,329083,222029,144300,51077,55937,56918,25730,30076,29663,24888,38122,33808,31096,35808,33863,37916,37210,29204,46335,46664,46781,41290,36887,31109,
主营业务利润(万元),142708,298736,195020,119489,17029,21014,20754,3049,5968,8191,2913,6097,5797,5677,6825,6408,-1916,5342,1088,8964,15340,14287,6034,4638,3861,
营业利润(万元),38004,105324,93878,77527,5888,7543,10449,-2929,-1460,74,-5189,-521,1287,1027,567,-5971,-18700,-903,-15987,426,6615,6528,6435,4771,3874,
投资收益(万元),6066,480,626,307,--,1,5,0,318,64,-7,39,552,-13,-10,-12358,690,1250,1673,1587,1111,676,47,88,116,
营业外收支净额(万元),773,-39,112,171,1098,2035,1424,1604,1949,524,-8,766,223,67,-86,-226,-2454,38,-256,-32,153,--,0,-113,-20,
利润总额(万元),38777,105284,93990,77698,6986,9578,11873,-1325,489,598,-5197,244,1510,1187,559,-18420,-20407,460,-14549,2051,7934,7506,6511,4747,3970,
净利润(万元),33692,93053,79718,66167,616,2150,2626,-1355,347,632,-4665,220,1555,1267,990,-17907,-20437,552,-14500,1912,7000,6736,5000,4834,3970,
净利润(扣除非经常性损益后)(万元),25518,92403,78884,66164,-534,182,-3556,-3410,-2131,35,-4649,-602,586,985,853,-19907,-23151,-812,-15181,1944,6792,--,--,0,--,
经营活动产生的现金流量净额(万元),155881,37978,38464,26236,12491,13647,17059,1651,-1750,-4029,3603,5653,-688,2262,13483,4473,-588,3198,-6796,-4116,5315,10100,--,0,--,
现金及现金等价物净增加额(万元),2965,-47975,23884,157006,-165,9711,-6311,-10174,-4387,5054,6391,833,-2250,-466,-1088,505,-1960,24,2977,-656,2478,1839,--,0,--,
总资产(万元),592780,592164,513898,392693,197227,203172,190051,59473,66882,63931,51628,54174,59094,57804,59731,72781,105548,122419,121716,135732,114572,112826,108728,95652,94530,
流动资产(万元),501124,475845,444022,332187,36642,44467,36890,35542,46019,48561,35586,37575,42024,39663,39191,50586,64954,--,0,--,0,80662,78787,67808,65629,
总负债(万元),31615,64015,59357,17537,59940,67975,49048,17954,23989,21405,9267,6309,12089,12713,27009,43168,58297,54741,56667,70722,50621,51539,75197,66382,66193,
流动负债(万元),29877,62379,57500,15734,48277,43881,26638,13831,23716,21294,9176,6245,11241,12700,27009,41647,55594,--,0,--,0,47787,70664,64465,64309,
股东权益不含少数股东权益(万元),561286,528149,454541,375331,106392,105695,113726,40170,41521,41189,40613,45462,45101,43415,30977,27335,44391,64947,64391,64523,63547,60860,33090,28812,27792,
净资产收益率加权(%),6.19,18.74,19.2,35.71,0.58,2.06,2.33,-3.32,0.84,1.54,-10.77,0.49,3.39,2.92,3.19,-65.51,-46.04,0.85,-21.25,2.96,0,13.35,--,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
