报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.36,0.76,0.69,0.92,0.67,0.8,0.63,0.41,
每股净资产(元),--,--,8.17,6.86,5.92,5.17,3.5,2.81,
每股经营活动产生的现金流量净额(元),--,--,--,0.31,0.07,0.81,0.2,0.18,
主营业务收入(万元),75105,56684,44892,36337,31983,30228,24339,21123,
主营业务利润(万元),28015,22174,17379,14350,12810,12255,10137,8639,
营业利润(万元),4850,5273,4257,2620,2012,3089,2538,2092,
投资收益(万元),220,320,214,-106,-168,110,120,45,
营业外收支净额(万元),-375,-322,-5,2214,1766,1364,938,539,
利润总额(万元),4475,4950,4252,4834,3778,4453,3475,2631,
净利润(万元),4507,5035,4197,4575,3345,3618,2853,1838,
净利润(扣除非经常性损益后)(万元),4060,4740,3867,3582,2448,2988,2560,2274,
经营活动产生的现金流量净额(万元),-5152,654,-4002,1540,334,4057,909,805,
现金及现金等价物净增加额(万元),1345,4556,5002,11,-1904,7457,-3967,8608,
总资产(万元),127946,101334,81849,57128,51017,47295,35858,30261,
流动资产(万元),96562,82056,69939,48341,44629,41836,31075,28203,
总负债(万元),60356,38093,26033,21638,20206,20016,18833,16589,
流动负债(万元),59856,38093,26033,21638,20206,20016,18833,16589,
股东权益不含少数股东权益(万元),62176,58469,54441,34314,29579,25856,15743,12666,
净资产收益率加权(%),7.5,8.93,8.93,14.32,12.08,19.87,20.11,23.09,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
