报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.1,0.17,0.11,0.15,0.18,0.17,0.18,0.2,0.5,0.48,0.43,0.19,0.15,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.09,1.59,1.11,0.68,0.5,0.36,0.2,1.94,1.92,3.21,2.79,2.22,1.86,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.32,0.45,0.48,0.45,0.24,0.34,0.27,0.45,0.34,0.55,0,0.54,0,
主营业务收入(万元),94837,94537,91973,90075,83698,76313,65273,62054,55414,51075,39995,39445,33300,26478,25566,22861,18563,16392,12761,13839,12604,
主营业务利润(万元),18981,21577,24023,21759,17431,17157,18234,13843,14280,22399,20383,22029,18097,14732,15996,13370,11603,8526,6842,6765,5278,
营业利润(万元),5753,8545,7517,7145,5991,6673,6349,5510,19253,20071,7065,8362,5685,2902,-7844,3914,3808,2629,2596,2782,2156,
投资收益(万元),225,140,-3675,-688,-1382,-784,370,-250,15078,10332,55,-1073,1870,2719,180,291,278,4,174,3,413,
营业外收支净额(万元),116,312,-829,263,1562,834,1412,2042,1202,-229,12020,-53,-129,-82,-40544,-55,-106,-5,0,0,0,
利润总额(万元),5869,8857,6688,7408,7553,7507,7761,7552,20455,19842,19085,8310,5556,5539,-48208,4150,3980,2629,2836,3154,3574,
净利润(万元),3705,6303,4123,5603,6522,6180,6688,7181,18368,17460,15644,6947,5298,4849,-48975,3308,3405,2265,2400,2560,2919,
净利润(扣除非经常性损益后)(万元),4436,6665,5399,6642,5889,5796,5127,3253,4324,9812,5770,7992,7270,4886,-8561,3015,3217,2261,0,0,0,
经营活动产生的现金流量净额(万元),19374,26551,21948,16538,22245,16876,17246,9179,11522,16373,17463,16296,8651,10119,8094,13433,9959,9037,7326,0,0,
现金及现金等价物净增加额(万元),-5556,20975,-1199,874,-1690,-5440,-6261,16723,-8627,15509,97,-1075,959,-26,-986,-16970,8074,5011,3893,0,0,
总资产(万元),351916,303481,245250,241489,227136,181868,187479,186738,156659,168418,166651,165310,165298,163816,158396,168302,150723,115568,85663,70843,60864,
流动资产(万元),64440,61485,32840,33623,20864,20432,26485,31278,10160,21139,19476,22528,17975,19485,18945,33010,45140,--,19546,0,0,
总负债(万元),212869,171277,118907,118617,115056,80046,90575,95370,71281,105273,121882,136043,142583,148797,148244,106521,89176,61737,54217,45612,39425,
流动负债(万元),64829,61537,62307,57150,81000,43490,55968,54614,43191,81060,70947,57460,84720,130477,111776,72153,67566,--,20863,0,0,
股东权益不含少数股东权益(万元),117953,111332,106236,103101,98514,93087,88000,82406,76319,57951,40491,24847,18361,10728,5876,57495,57014,52983,30600,24425,20454,
净资产收益率加权(%),3.29,5.79,3.94,5.56,6.81,6.83,7.85,8.99,27.36,35.47,47.89,31.82,33.21,58.41,-153.77,5.8,6.05,4.99,9.37,11.78,15.37,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
