报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.12,0.26,0.39,0.37,0.36,0.38,0.38,0.39,0.34,0.34,0.65,0.57,0.38,0.26,
每股净资产(元),--,--,--,--,--,2.54,2.73,3.07,2.88,3.44,5.9,2.36,2.1,1.84,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.37,0.22,0.28,0.04,0.31,0.46,0.41,0.58,0.49,
主营业务收入(万元),171253,146155,109627,84922,63576,54241,43035,33794,26792,22793,19064,15649,12587,12777,
主营业务利润(万元),131929,115474,83788,62045,45061,38089,30763,24121,18524,16039,13534,10924,8695,8118,
营业利润(万元),16515,31063,32905,21931,15014,12267,10105,7564,6926,5027,4575,4046,2625,1559,
投资收益(万元),-1343,-163,1262,544,96,10,-7,78,1321,24,17,348,72,10,
营业外收支净额(万元),-174,-103,19,1193,583,404,483,1025,446,1064,550,--,--,159,
利润总额(万元),16341,30960,32924,23123,15597,12671,10588,8589,7372,6091,5125,4214,2795,1718,
净利润(万元),12447,26317,27774,19730,13625,10985,8987,7395,6332,5198,4457,3455,2271,1573,
净利润(扣除非经常性损益后)(万元),10454,26914,24954,18243,13079,10638,8578,6464,4920,4295,3980,3049,2039,1429,
经营活动产生的现金流量净额(万元),29563,28749,28063,25801,11873,10868,5321,5380,718,4743,3867,2604,3510,2966,
现金及现金等价物净增加额(万元),6038,754,-1755,6267,-9258,-4897,1310,-4054,-7814,-231,30636,-1071,1131,1263,
总资产(万元),322621,252697,225414,196524,140129,91558,74981,65293,60365,58955,54236,22296,23655,22572,
流动资产(万元),147431,75646,71236,56409,46046,41768,43957,38352,41495,44432,41888,10312,10003,8693,
总负债(万元),52619,51586,49373,53904,13682,14211,8921,7291,5977,6725,4695,7432,9946,10372,
流动负债(万元),41444,43426,40051,45432,10249,13979,8777,7151,5823,6555,4595,7432,9206,6272,
股东权益不含少数股东权益(万元),262668,192033,167786,135899,121694,73890,66060,58003,54388,51959,49541,14864,12588,11052,
净资产收益率加权(%),5.2,14.95,19.02,15.51,17.14,15.88,14.73,13.31,12.05,10.34,18.8,25.33,19.74,14.61,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
