报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.15,0.13,0.29,0.39,0.07,-0.2,0.03,3.24,0.29,0.38,0.91,0.7,0.66,0.48,
每股净资产(元),--,--,--,--,--,4.26,4.51,9.58,6.43,6.25,12.02,4.54,3.83,3.22,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.33,-0.07,0.42,-1.26,-0.73,0.51,0.13,-0.1,0.56,
主营业务收入(万元),79148,102379,142821,131949,75877,18951,20920,42675,56660,46827,37699,29933,22953,17280,
主营业务利润(万元),27087,27290,29770,29908,14673,2406,6671,9271,13305,11839,11168,8587,6735,5473,
营业利润(万元),4634,4504,12266,13692,1168,-8115,-802,-3715,3272,4687,4662,2856,2455,1837,
投资收益(万元),1948,213,14,45,241,358,69,67,--,--,--,--,24,--,
营业外收支净额(万元),19,173,-354,1326,1125,1555,1632,48290,1286,1161,798,1071,--,183,
利润总额(万元),4653,4677,11912,15018,2293,-6561,829,44575,4559,5848,5460,3928,3448,2020,
净利润(万元),5033,4512,10011,13051,2010,-5572,908,45060,3988,5218,4679,3608,3043,1813,
净利润(扣除非经常性损益后)(万元),3085,2812,9221,11963,1203,-7101,-405,-2929,3370,5083,4421,3329,2630,1645,
经营活动产生的现金流量净额(万元),5617,61807,-22803,11456,-12841,9256,-2017,5891,-17523,-10088,3528,684,-514,2107,
现金及现金等价物净增加额(万元),22580,13227,-5237,6621,3864,-416,-17489,5647,-22493,-27128,58498,2435,784,2428,
总资产(万元),495480,372880,378302,283254,233936,139632,145289,159972,123705,114314,113690,46315,34497,30970,
流动资产(万元),219716,164021,216510,189616,141314,82716,96140,119226,92394,96801,101762,35614,24811,20032,
总负债(万元),289715,180766,191736,104817,69912,21265,19961,26935,32054,25282,30197,22981,14772,18910,
流动负债(万元),100962,103946,126762,95393,55544,12793,10503,16169,25972,20360,25288,18013,10333,14210,
股东权益不含少数股东权益(万元),202326,190873,186525,178436,164001,118367,125328,133037,89362,86764,83494,23333,19725,12060,
净资产收益率加权(%),2.58,2.38,5.49,7.62,1.63,-4.58,0.72,40.56,4.53,6.16,18.04,16.76,18.94,16.33,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
