报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),-1.67,-2.02,0.1,0.17,0.09,0.09,0.08,-0.34,0.23,0.78,0.56,0.25,0.31,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.81,7.96,5.57,5.07,4.8,4.51,3.63,3.49,3.34,3.17,1.91,1.58,1.51,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-3.71,-0.95,0.77,0.36,-0.79,-0.41,0.97,0.31,0.3,0.02,0.4,0.21,0,
主营业务收入(万元),520477,619904,970597,1094853,950041,774944,662646,542450,624751,676033,511706,334154,265538,218162,178009,123018,78293,57396,52272,48188,38865,
主营业务利润(万元),32666,44740,137840,140577,136259,125541,116538,102703,110010,116549,93769,51585,51845,49953,43481,30734,21935,17875,16695,15052,11889,
营业利润(万元),-141759,-199160,4310,-1047,3339,-2669,463,-25737,12012,21179,19704,-1897,8028,9498,9205,8416,7063,6342,6170,5416,2375,
投资收益(万元),13305,573,2130,1246,3652,58,402,236,1192,1380,757,102,-1457,-38,-43,-477,-1716,-13,6,0,0,
营业外收支净额(万元),-15274,-4511,4076,14986,3130,8289,5492,5451,4769,5434,778,11553,--,1530,257,56,-98,-65,0,0,0,
利润总额(万元),-157033,-203671,8385,13939,6468,5621,5956,-20286,16781,26613,20482,9655,12106,10998,9444,8001,5249,6264,6147,5841,2419,
净利润(万元),-157892,-191180,9120,13878,6348,5440,4808,-20789,13901,21708,13220,5881,7289,7109,6056,5199,3326,4084,3929,3729,1497,
净利润(扣除非经常性损益后)(万元),-146215,-190861,1786,-311,1183,-986,457,-25344,10286,17259,12642,287,4222,6020,5362,4994,4129,4199,0,0,0,
经营活动产生的现金流量净额(万元),20892,2400,9222,28936,30294,13858,-31792,-157721,-225706,-28841,18141,8449,-18607,-9660,18978,5978,5892,438,4782,2445,0,
现金及现金等价物净增加额(万元),-57937,-45580,35810,11804,16970,2816,20618,-53039,13699,40457,66151,16976,-19392,27720,1827,6876,-22853,30952,-685,-120,0,
总资产(万元),1703501,2039186,2203551,1987681,1849300,1668772,1569206,1367533,1358098,1039836,682264,503183,361046,296390,215835,192532,118533,104913,65384,58333,50339,
流动资产(万元),1098871,1402112,1595479,1493499,1486990,1321469,1229251,1052747,1079265,825160,495641,351584,228237,205308,132285,117827,86403,0,--,0,0,
总负债(万元),1383048,1533655,1494694,1331084,1451853,1441119,1343499,1148498,1113505,736730,494093,360784,242917,186345,141119,120814,53237,42999,42328,39320,32201,
流动负债(万元),1312081,1401432,1382171,1269308,1399540,1283037,1096855,922314,911852,672733,432163,352941,231192,176171,136364,115271,52942,0,--,0,0,
股东权益不含少数股东权益(万元),264409,454187,648187,643852,384267,213186,211223,206070,232091,242244,130807,119185,112691,105906,70731,68132,65116,61790,22942,19013,18138,
净资产收益率加权(%),-45.68,-34.68,1.36,3.07,1.79,2.57,2.3,-9.47,7.42,12.9,10.58,5.12,6.54,8.93,8.82,7.91,5.13,9.9,18.73,18.64,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
