报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.57,0.8,0.52,0.59,0.62,0.35,0.31,0.4,0.37,
每股净资产(元),--,--,--,--,3.42,2.79,2.46,2.11,1.68,
每股经营活动产生的现金流量净额(元),--,--,--,--,1.44,0.71,0.8,0.26,0.8,
主营业务收入(万元),906841,903770,898802,784071,729653,596008,456337,420290,317821,
主营业务利润(万元),183765,189861,179453,150961,160848,114970,101741,160974,137460,
营业利润(万元),168429,200595,152123,111520,114324,65202,54870,70487,66194,
投资收益(万元),16543,64779,11857,11774,9126,4027,5228,996,478,
营业外收支净额(万元),1743,1236,1031,27636,22217,16910,11892,9373,4921,
利润总额(万元),170173,201831,153154,139156,136542,82112,66762,79860,71114,
净利润(万元),106145,149479,96528,91745,86832,49371,42822,55994,51469,
净利润(扣除非经常性损益后)(万元),89969,88994,82412,72906,72453,38217,34320,46979,46895,
经营活动产生的现金流量净额(万元),194818,56332,147271,35275,201118,99341,112618,36456,112079,
现金及现金等价物净增加额(万元),96803,-52004,41800,369999,110004,52287,56920,-10793,32752,
总资产(万元),1725851,1633706,1530436,1435874,1089148,899127,793572,679800,560819,
流动资产(万元),1204826,1161613,1112283,1034720,699457,532925,437183,364406,257708,
总负债(万元),432018,432134,429376,391627,544779,454380,398660,339200,283829,
流动负债(万元),354125,363403,387407,339624,479483,388553,364038,256495,202323,
股东权益不含少数股东权益(万元),1199288,1117375,1033618,977857,479416,390049,344670,295648,235721,
净资产收益率加权(%),9.11,13.83,9.55,13.87,20.1,13.44,13.29,21.23,23.83,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
