报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.69,0.61,0.67,0.58,0.51,0.88,0.76,0.68,
每股净资产(元),3.85,3.01,5.14,5.17,4.01,2.83,2.32,1.72,
每股经营活动产生的现金流量净额(元),0.47,0.31,0.92,1.11,1.14,0.59,0.71,0.41,
主营业务收入(万元),66326,59651,53547,42325,36819,27462,24131,22477,
主营业务利润(万元),27560,24322,23240,18605,17068,12541,10795,9790,
营业利润(万元),12110,10528,10187,7234,6934,5442,4908,4499,
投资收益(万元),348,-7,5,-59,-94,--,--,--,
营业外收支净额(万元),20,47,25,1225,1279,1433,1023,364,
利润总额(万元),12129,10575,10212,8459,8212,6875,5931,4863,
净利润(万元),10761,9216,9350,8064,7153,6178,5292,4789,
净利润(扣除非经常性损益后)(万元),8865,8389,9177,7889,7029,5864,5198,4766,
经营活动产生的现金流量净额(万元),7271,4830,6471,7790,7992,4130,4985,2896,
现金及现金等价物净增加额(万元),7262,973,-4401,3556,2906,1392,1368,2153,
总资产(万元),78319,62929,52485,47946,36211,25272,20628,15169,
流动资产(万元),58251,43755,40082,38074,32006,21972,17551,14460,
总负债(万元),16257,14730,16494,11769,8111,5167,4369,3051,
流动负债(万元),15276,13460,15094,10201,6882,4804,4049,3051,
股东权益不含少数股东权益(万元),60055,46941,35992,36176,28100,19805,16260,12060,
净资产收益率加权(%),20.09,21.25,22.89,25.1,27.71,35.26,38.02,49.54,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
