报告日期,2020-12-31,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.2,0.21,-0.39,0.19,0.2,0.32,0.2,0.2,0.28,1.07,0.85,0.64,0.54,0.36,
每股净资产(元),--,--,--,--,--,--,5.81,5.66,5.51,10.88,3.2,2.55,2.02,1.14,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,0.56,0.16,0.47,0.47,-0.34,0.5,1.18,0.21,
主营业务收入(万元),128634,126905,140069,137779,114726,102007,83731,78678,78762,79561,63208,36725,36496,32419,
主营业务利润(万元),32888,40927,39463,42278,33558,26709,19190,19149,17849,23051,17644,11045,10953,8054,
营业利润(万元),14174,8508,-21511,10087,13416,7415,4019,3693,6032,11326,6622,4407,4122,2312,
投资收益(万元),-9,-2386,577,556,--,--,-80,-365,-235,-10,--,0,0,0,
营业外收支净额(万元),77,-20,-8,5186,572,-434,-499,-21,-56,61,319,824,344,351,
利润总额(万元),14251,8488,-21519,15273,13988,6981,3520,3672,5976,11387,6941,5231,4466,2664,
净利润(万元),12193,12489,-23313,11090,11955,6045,3648,3722,5109,9766,5950,4467,3701,2115,
净利润(扣除非经常性损益后)(万元),10085,13638,-25496,4752,11355,6413,3736,3740,5156,9714,5679,3770,3404,1798,
经营活动产生的现金流量净额(万元),17373,23685,24079,19497,15442,14661,10385,3045,8761,4425,-2410,3507,8229,1447,
现金及现金等价物净增加额(万元),-4334,-453,-8863,14157,-1853,-11140,-7210,-1561,-18525,49165,1629,-3359,3585,1448,
总资产(万元),174134,171065,168865,216491,171409,153528,136272,146843,130115,128271,60774,39523,31937,27976,
流动资产(万元),109460,93371,78373,98516,69909,77326,81727,95439,88888,100807,38227,21516,18298,18198,
总负债(万元),73459,70801,80992,83295,48932,40861,27782,40509,26524,26653,38387,21686,17800,19911,
流动负债(万元),70870,67773,73187,69450,44315,36072,22897,36167,23711,24440,35324,18123,17800,19911,
股东权益不含少数股东权益(万元),100821,100408,87134,131340,122735,112667,108490,105779,102991,101618,22387,17837,14137,7962,
净资产收益率加权(%),10.64,13.4,-20.37,8.73,10.17,5.46,3.41,3.57,5.01,10.64,30.29,27.94,30.58,27.42,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
