报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),-1.84,0.29,0.49,0.02,0.02,0.39,0.53,1.13,1.23,1.04,0.64,
每股净资产(元),--,--,--,--,--,6.01,8.25,12.05,6.66,5.42,5.29,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.29,0.3,-0.1,0.86,0.68,0.62,
主营业务收入(万元),148935,145390,98074,34092,28248,30739,28237,30182,27041,21015,15855,
主营业务利润(万元),111133,100420,62661,13706,12959,16134,14548,15747,13822,10586,7438,
营业利润(万元),-57311,15461,20900,-793,-787,4579,4228,5883,5116,2936,1991,
投资收益(万元),889,496,368,-3,--,--,--,3,--,-29,--,
营业外收支净额(万元),-4392,-1354,129,1352,1265,1153,1284,698,1166,1342,567,
利润总额(万元),-61704,14107,21029,559,478,5732,5513,6581,6282,4277,2558,
净利润(万元),-63498,9860,16008,589,379,4894,4781,5782,5551,3934,2296,
净利润(扣除非经常性损益后)(万元),-60624,9980,15477,360,144,4484,4155,5630,5237,3544,2244,
经营活动产生的现金流量净额(万元),16556,30604,34175,3342,-2106,3613,2708,-612,3881,3074,1867,
现金及现金等价物净增加额(万元),2326,-6615,19808,1862,4945,-188,1376,1102,-1775,4800,1629,
总资产(万元),218642,300816,301562,96443,93107,87878,83696,80970,44856,34187,21541,
流动资产(万元),80714,99137,102455,59146,58309,60311,60907,63980,31261,26805,17120,
总负债(万元),72431,75568,87781,20175,17112,11345,9208,8683,14895,9777,5196,
流动负债(万元),72206,73483,83502,19951,16877,11126,9208,8683,14895,9777,5196,
股东权益不含少数股东权益(万元),143015,220386,210954,75553,75080,75767,74270,72287,29960,24410,15875,
净资产收益率加权(%),-34.95,4.56,8.63,0.78,0.5,6.58,6.55,12.02,20.42,23.43,15.59,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
