报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.69,0.46,0.45,0.66,0.82,0.64,0.44,0.38,
每股净资产(元),--,--,--,--,3.62,2.8,6.4,6.08,
每股经营活动产生的现金流量净额(元),--,--,--,--,1.03,0.79,2.19,1.61,
主营业务收入(万元),109802,93645,61835,52581,51627,49538,40057,38645,
主营业务利润(万元),30256,21544,14940,13094,16211,14903,10842,9359,
营业利润(万元),12322,7411,5867,6008,8231,6508,4501,3915,
投资收益(万元),181,573,534,--,--,--,--,--,
营业外收支净额(万元),69,516,801,1001,461,309,109,134,
利润总额(万元),12391,7926,6668,7009,8692,6817,4610,4049,
净利润(万元),8253,5525,5157,5942,7400,5790,3947,3441,
净利润(扣除非经常性损益后)(万元),7655,4361,3640,5045,6947,5675,3839,3336,
经营活动产生的现金流量净额(万元),21772,11291,7886,8377,9303,7067,6572,4841,
现金及现金等价物净增加额(万元),-6670,7285,5215,796,557,-118,-2981,3261,
总资产(万元),160871,148529,136459,49792,48822,46177,35115,28292,
流动资产(万元),60198,66468,69157,13603,11988,11245,8700,11497,
总负债(万元),58082,54967,48844,11271,16243,20998,15923,10047,
流动负债(万元),56252,52579,34236,10464,15528,20334,15245,9490,
股东权益不含少数股东权益(万元),89094,82248,77881,38521,32579,25179,19192,18245,
净资产收益率加权(%),9.69,6.91,7.38,16.71,25.62,26.21,22.6,20.83,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
