报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.5,0.28,0.36,0.26,0.17,0.19,0.06,0.17,0.49,0.62,0.4,0.17,0.15,--,0.11,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.68,4,3.68,2.78,3.89,2.49,2.36,2.28,2.87,5.36,5.02,4.9,1.66,1.25,1.13,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.13,0.17,0.05,0.05,0.06,0.07,0.07,0.08,0.1,-0.45,-0.34,0.11,0,0,--,
主营业务收入(万元),546025,523284,448055,331370,261955,235333,177737,175434,220178,202405,146274,120749,100316,72151,60066,57807,40079,34705,29702,18050,9340,8146,5808,
主营业务利润(万元),134177,124904,109994,81265,64039,58751,43788,42069,55307,51881,36979,31794,23682,17317,16700,15278,13068,12094,12399,8294,4533,4145,3357,
营业利润(万元),58533,34304,37930,17443,10241,15137,6153,13071,24900,32452,18765,5768,3948,4341,3821,4232,3450,4652,3546,4866,2882,2053,1836,
投资收益(万元),12569,1118,1364,897,3212,4239,8041,7457,5720,14861,10186,-121,254,201,235,26,395,83,1446,-90,-4,0,0,
营业外收支净额(万元),86,-202,126,10678,8669,5332,2397,4480,3736,1798,1194,3866,--,-150,-21,-33,-21,-10,126,295,0,--,--,
利润总额(万元),58619,34101,38057,28121,18909,20469,8551,17550,28636,34250,19960,9634,5269,4679,4323,4436,4058,4868,5869,5281,3119,2215,1827,
净利润(万元),50279,28361,32416,22981,15083,16835,5282,15021,21096,25123,15053,5628,4501,3537,3508,4150,3767,4042,4549,5020,3056,2221,1845,
净利润(扣除非经常性损益后)(万元),23929,19653,21536,14689,8322,11181,-2352,5004,15181,12125,6770,3349,3383,2709,3331,4119,3413,3701,1923,4478,0,--,--,
经营活动产生的现金流量净额(万元),41325,4685,9863,29467,20331,17939,8806,-4889,-5834,7020,2155,1577,1872,2113,2110,2364,2200,-5124,-3945,1249,0,0,--,
现金及现金等价物净增加额(万元),63939,-33462,124750,17530,-5311,22272,-1222,-4369,24794,-12203,29050,-8556,12724,4759,1733,-437,-2833,-3815,-11633,26633,0,0,--,
总资产(万元),961154,877142,857807,558707,500526,469094,417297,396905,366471,333536,298647,240193,235320,156457,138182,128580,116728,105627,82147,79293,18501,13515,11878,
流动资产(万元),725808,632968,660018,367776,312920,289866,251257,251089,239631,224560,203555,155703,126155,97953,83615,74396,62452,--,0,--,0,9500,6741,
总负债(万元),336144,296975,325827,233187,199173,180332,145465,134090,111393,148950,126316,123827,113685,73830,60880,53335,43862,37161,18595,20660,4308,2843,2230,
流动负债(万元),316352,276204,311832,205006,177158,175474,130018,127592,109418,146455,113131,107229,98424,62758,51367,46344,28480,--,0,--,0,2743,2230,
股东权益不含少数股东权益(万元),613989,568606,522703,316772,294793,282064,265634,261648,253104,162919,149941,91285,116181,74542,70649,68313,66042,61692,57678,56302,14152,10625,9573,
净资产收益率加权(%),8.52,5.2,9.38,7.51,5.23,6.01,2,5.85,9.87,16.32,13.62,4.75,5.88,4.88,5.05,6.23,5.98,6.73,7.87,12.44,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
