报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.16,-0.35,0.07,0.04,0.07,-0.19,0.04,-0.27,0.11,0.12,0.08,0.18,0.23,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.92,2.5,2.22,2.22,2.35,2.07,2.37,2.2,2.12,2.09,2.42,2.47,2.18,3.97,3.67,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.49,0.17,0.59,0.34,0.23,0.34,0.28,0.47,0.26,0.02,-0.05,-0.24,-0.02,-0.15,--,--,--,--,
主营业务收入(万元),65664,49974,66755,69561,91089,51468,71882,51051,55665,46885,29298,50429,41852,31156,31343,30784,24077,15925,18302,18124,14208,19513,12475,8277,6126,3356,
主营业务利润(万元),7192,4385,22736,15854,14764,3765,14291,12706,14136,17995,14155,19983,17456,13003,10137,10968,5547,1295,4749,5007,5384,7479,4475,3688,1541,602,
营业利润(万元),6832,-13298,12036,6924,4062,-9933,3680,-18272,2677,2020,195,6033,5014,3720,3114,2630,207,-6036,505,424,2205,5038,4513,3739,1542,624,
投资收益(万元),17362,-257,-289,155,-281,525,592,2047,-32,-106,-224,-327,-93,1595,-6,13,-25,-158,-15,-1,4,0,0,9,0,2,
营业外收支净额(万元),-194,-2432,-133,-151,147,-254,-347,-87,762,979,59,1412,--,-270,-57,-327,-426,-1213,-399,-180,14,0,0,0,0,0,
利润总额(万元),6637,-15730,11903,6774,4209,-10187,3333,-18360,3439,2998,254,7445,5718,5263,3376,2492,8,-7302,208,764,3078,5080,4537,3730,1542,742,
净利润(万元),8443,-18097,3454,2127,3102,-8833,2013,-12745,3433,3260,2145,4970,5638,4079,2783,1441,540,-5889,327,620,2635,4136,3663,3479,1511,733,
净利润(扣除非经常性损益后)(万元),-8909,-16522,3320,2038,3096,-8950,1865,-14601,2781,2459,796,3694,4376,3673,2532,1503,537,-4780,608,279,1765,--,--,--,--,--,
经营活动产生的现金流量净额(万元),9916,-6088,-8437,27875,30689,-10501,-10653,4763,-15423,4804,16319,9399,5642,8531,5647,9478,5124,425,-1010,-4776,-388,-1482,--,--,--,--,
现金及现金等价物净增加额(万元),-8327,-20776,4245,40356,5095,-9092,-24794,-10636,123832,1323,9210,-728,-3,-47,-293,-3077,-161,730,-3935,4450,248,-1089,--,--,--,--,
总资产(万元),286356,280199,310689,292155,240254,266354,259099,251651,264098,121982,105596,102720,107278,100362,92147,87184,68375,65234,72306,75666,65430,54725,42847,17716,12419,8553,
流动资产(万元),188631,169627,195943,174531,147473,169311,168751,171816,185282,43071,36837,29559,34003,30028,29968,28991,37883,--,0,--,0,31592,25802,9270,6009,5461,
总负债(万元),40165,40394,51189,41338,38155,67705,48611,43606,35562,38204,46037,39470,47320,45783,42704,41114,23195,20115,21179,23159,21525,12667,6479,8108,8233,4779,
流动负债(万元),32902,35208,46056,36068,32876,62435,45085,36692,32312,27375,35755,21522,29805,27322,23355,21259,19467,--,0,--,0,12660,6479,3452,3922,4044,
股东权益不含少数股东权益(万元),206019,197574,215684,212247,164963,161980,172651,170521,187717,68923,61069,61254,58790,51900,47453,44191,42423,41970,48423,49603,40999,40504,36368,9609,4186,3774,
净资产收益率加权(%),4.18,-8.76,1.61,1.06,1.9,-5.29,1.17,-7.14,2.31,5.04,3.61,8.34,10.07,8.24,6.07,3.33,1.28,-13,0.67,1.27,0,10.76,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
