报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.01,0.01,0.01,2.48,-4.22,-1.7,0.06,-1.9,0.03,0.3,0.32,0.46,0.69,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.14,4.24,7.11,5.48,5.19,3.02,2.75,3.67,3.52,3.42,3.35,3.11,2.91,3.03,3.23,3.02,1.45,1.14,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.4,0.37,0.18,1.55,0.98,0.92,0.51,0.38,-0.3,0.29,0.39,0.36,0.12,0.1,--,--,--,--,
主营业务收入(万元),133792,100736,48935,187116,279091,662346,847401,713918,875606,659042,436728,532887,332028,87923,68210,32809,25293,24673,25588,15402,14432,12727,16362,17519,26482,13318,
主营业务利润(万元),2712,4428,1966,-4994,-36316,22318,73125,-3331,112485,87976,54712,68309,56771,14559,11882,6948,4788,6405,10125,4774,2878,575,1508,4856,6404,2769,
营业利润(万元),857,2604,816,-157568,-367024,-135364,-27740,-138063,9264,27439,11585,14948,27122,5712,4843,1499,760,2784,6468,2107,245,-2353,1648,4992,6487,2770,
投资收益(万元),502,518,98,22965,-12,772,30959,27,14,28,55,0,--,0,--,--,0,0,150,210,116,108,1009,3738,0,0,
营业外收支净额(万元),403,-1303,3,319817,-377,902,29977,992,700,663,951,2149,17,-151,-94,-52,-11,-102,-15,-13,-23,0,0,0,--,--,
利润总额(万元),1260,1301,818,162250,-367401,-134463,2237,-137071,9964,28101,12536,17097,27139,6507,5513,1783,943,2883,6604,2304,338,-2297,2722,8737,5688,2487,
净利润(万元),1260,1301,818,154456,-260033,-104783,3857,-117076,1834,18502,9381,13348,19257,6356,5373,1506,1112,3147,4567,2112,326,-2227,2306,7423,3811,1666,
净利润(扣除非经常性损益后)(万元),828,2568,797,-153324,-261127,-106153,-57860,-119885,692,18066,8839,11868,19445,6387,5435,1521,843,3088,4462,2101,326,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-1570,-4179,-13991,-36686,-10185,7692,78251,-38362,24817,23026,6242,44850,28401,15151,8414,4179,-3268,3211,4290,3934,1282,1147,--,--,--,--,
现金及现金等价物净增加额(万元),3359,2412,5396,-7305,-1375,-183422,51767,41360,15991,2102,19104,29496,6321,2097,576,-3711,-7878,-1728,4684,1040,-3605,1808,--,--,--,--,
总资产(万元),40238,34355,33252,21755,790343,1263487,1357399,1553879,1414106,1261986,987036,722350,513831,98513,81240,65406,59361,55364,49879,38047,35380,40453,41547,56864,19183,13080,
流动资产(万元),40174,34280,33187,21674,262758,434914,520914,458961,416803,364595,245288,169251,116311,22117,21239,18985,21199,--,0,0,0,28172,32339,46527,8710,3353,
总负债(万元),10130,5507,5704,12165,1062810,1203215,1177721,1377960,1094906,941913,704680,532887,341195,48350,35557,24692,20231,17360,12681,3449,3072,6849,6038,23660,8706,5385,
流动负债(万元),8376,1747,1794,7534,904762,1030850,876386,941069,610696,408280,231361,275162,183675,48350,35557,24692,16225,--,0,0,0,6849,6038,23660,7693,3334,
股东权益不含少数股东权益(万元),30108,28848,27548,9590,-186733,31987,138403,135176,255192,261228,243524,158902,150438,49822,45345,40366,38755,37643,36840,34261,31975,33282,35509,33203,10477,7695,
净资产收益率加权(%),4.27,4.61,3.82,--,--,-123.13,2.83,-60.03,0.71,7.33,5.62,8.7,15.26,13.36,12.56,3.81,2.87,8.23,12.48,6.39,1.02,-6.47,--,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
