报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.11,0.4,1.81,0.97,0.86,0.76,--,--,
每股净资产(元),--,--,--,5.73,4.85,3.99,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,0.2,0.69,0.33,--,--,
主营业务收入(万元),22463,33345,28391,15586,11474,9403,6688,3227,
主营业务利润(万元),6796,13264,14217,7344,5972,5539,4239,1973,
营业利润(万元),1050,4115,10064,3997,3490,3417,2726,814,
投资收益(万元),--,--,--,--,2,0,0,1,
营业外收支净额(万元),-89,-23,-9,473,451,71,-26,13,
利润总额(万元),961,4093,10055,4470,3941,3489,2700,828,
净利润(万元),985,3713,8613,3792,3350,2955,2259,615,
净利润(扣除非经常性损益后)(万元),624,3502,8380,3391,2932,2894,2282,605,
经营活动产生的现金流量净额(万元),6581,9183,6409,791,2419,1305,-300,-800,
现金及现金等价物净增加额(万元),7938,-3119,5170,324,1236,-353,521,-3252,
总资产(万元),92242,71724,56710,31133,24101,18396,11193,7185,
流动资产(万元),49517,43626,39060,19870,15224,13005,8052,4687,
总负债(万元),42205,21713,9361,8774,5186,2829,2438,692,
流动负债(万元),40951,20556,8022,7739,4238,2644,2287,617,
股东权益不含少数股东权益(万元),50037,50010,47348,22359,18915,15564,8752,6493,
净资产收益率加权(%),1.97,7.63,22.5,18.43,19.43,24.93,29.64,9.95,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
