报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.33,0.49,0.52,0.17,0.15,1.04,0.14,0.81,0.64,0.51,0.46,1.17,0.37,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.2,4.63,4.12,4.47,4.05,3.53,3.26,3.08,2.85,2.53,2.52,2.47,2.4,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.52,1.06,1.19,2.17,1.69,1.52,1.33,0.7,1.17,0.05,0.5,0.58,-0.03,0.05,--,--,
主营业务收入(万元),1803871,1785545,1575781,1454119,1239234,1139198,1093440,961204,656851,467804,304439,267568,171124,147220,121094,100588,68562,46208,35716,27344,19511,23264,22653,15186,
主营业务利润(万元),229538,300838,248461,170752,171019,141940,98550,112625,82154,65155,41492,72403,32789,27707,23908,19701,13514,9921,9639,7856,5121,6421,6779,4200,
营业利润(万元),48324,115949,84234,22902,15283,56638,9865,39572,33079,28710,14589,41877,10887,6589,5552,4636,3257,2793,4083,3118,2026,4016,4701,2539,
投资收益(万元),8909,2767,6631,10737,1907,52041,15456,7631,1050,1726,2313,7878,2118,9,10,0,20,72,5,0,1,0,1,0,
营业外收支净额(万元),-2671,-21778,-7370,4214,3089,1992,3762,-388,-2433,-4852,1301,-4550,449,-80,-100,-119,-56,-88,-177,-77,621,--,--,--,
利润总额(万元),45653,94171,76864,27115,18372,58630,13626,39184,30645,23858,15889,37328,11335,6608,5462,4517,3221,2776,3912,3141,3042,4353,4639,2425,
净利润(万元),30246,40226,32100,10202,7727,49431,6076,29458,23246,18329,13890,29517,7621,4193,3326,2983,2021,1779,3354,2663,2633,3981,4308,1999,
净利润(扣除非经常性损益后)(万元),29552,65573,38222,529,4865,3742,2418,28186,25263,21414,12823,32740,5988,3974,3390,3071,2067,1791,3505,2564,1617,--,--,--,
经营活动产生的现金流量净额(万元),103578,189873,190279,114593,73899,66496,22680,41050,55668,38589,35884,54748,35549,24325,21251,11132,18697,843,8065,9217,-517,548,--,--,
现金及现金等价物净增加额(万元),-37644,72518,9267,751,-8203,18945,-107634,128654,23561,4538,4852,-16249,13226,1126,1102,1268,1440,12003,-2337,-16280,17894,1237,--,--,
总资产(万元),2825279,2565929,2174324,2138084,2137331,1966182,1504559,1380103,824904,619158,363963,303294,282064,243688,225141,189389,146775,95420,71478,67131,68416,35211,32522,24966,
流动资产(万元),651439,602486,423862,386604,443724,409350,338037,390017,146496,122876,75368,67756,74100,56820,65388,55292,42670,--,0,0,0,23013,20452,16436,
总负债(万元),1869076,1719970,1462657,1473215,1533034,1358095,1077280,925103,573977,422205,235774,185388,193153,183787,171335,138745,100160,53566,29664,26965,29288,13817,15178,13985,
流动负债(万元),1301314,1373236,1025178,986274,991524,932154,655367,475274,279400,113301,97286,87231,112038,74800,84734,67236,58060,--,0,0,0,6750,14074,8939,
股东权益不含少数股东权益(万元),814276,753852,609828,588368,487042,490606,337754,342707,189916,169213,124644,112754,85147,56409,52135,49307,45308,40497,40317,39485,38422,20656,16675,10327,
净资产收益率加权(%),3.75,5.92,5.35,1.88,1.55,12.23,1.8,14.46,12.85,13.03,11.36,29.91,9.02,7.74,6.52,6.29,4.87,4.32,8.34,6.7,8.84,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
