报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.47,0.47,0.31,0.48,0.46,0.36,0.43,0.37,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,0.74,1.12,0.57,0.77,0.67,0.53,0.23,0.82,
主营业务收入(万元),82196,79994,64428,53045,47129,39380,33699,26014,18262,
主营业务利润(万元),30287,30885,21930,18339,17808,13986,14615,12032,8621,
营业利润(万元),23468,24000,15468,12602,12404,9561,11542,9917,7285,
投资收益(万元),1028,874,924,1326,-83,133,74,43,56,
营业外收支净额(万元),-177,27,332,710,624,655,598,595,641,
利润总额(万元),23291,24027,15800,13313,13028,10216,12140,10511,7927,
净利润(万元),17901,17694,11819,10087,9594,7577,8939,7724,5877,
净利润(扣除非经常性损益后)(万元),16776,17234,10467,8072,9095,7046,8082,--,--,
经营活动产生的现金流量净额(万元),26540,27959,23503,11999,16193,14015,11025,4933,6590,
现金及现金等价物净增加额(万元),-2123,11625,2666,3218,427,744,-3950,2443,-1038,
总资产(万元),128299,127584,115100,105703,75794,72153,57303,49972,28154,
流动资产(万元),24737,26400,14025,11062,6989,5982,5271,13481,4117,
总负债(万元),40024,57258,56889,59015,30762,28706,14164,11136,12872,
流动负债(万元),37257,53822,53957,51997,26405,24158,14080,11040,10072,
股东权益不含少数股东权益(万元),88246,70338,58250,46747,45088,43494,43117,38307,14825,
净资产收益率加权(%),22.58,27.94,22.6,23.04,23.05,18,22.05,23.04,42.79,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
