报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),-0.37,-1.96,0.17,0.43,0.22,0.18,0.06,0.11,0.53,0.72,1.06,1,1.15,0.38,
每股净资产(元),--,--,--,--,--,3.33,2.39,2.41,3.64,5.59,8.88,2.26,2.67,6.18,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,-0.09,0.4,-0.18,-0.07,0.99,0.67,1.82,1.69,0.66,
主营业务收入(万元),58937,102863,148393,160571,119684,84667,23694,26654,33146,20288,12698,11482,7328,3580,
主营业务利润(万元),465,1641,38655,28084,16250,14161,7162,8265,12065,8864,6508,5407,3883,1560,
营业利润(万元),-30990,-194195,23288,16663,6026,4736,594,2140,8434,6914,5117,4150,3232,1050,
投资收益(万元),666,704,2160,-327,-121,-33,-40,-31,-27,--,--,--,0,--,
营业外收支净额(万元),-4898,6733,-1559,1581,858,956,778,480,622,559,118,298,--,50,
利润总额(万元),-35888,-187462,21728,18244,6884,5692,1372,2619,9056,7473,5235,4448,3335,1100,
净利润(万元),-35827,-187841,16414,14435,5554,4591,1199,2393,7669,6188,4353,3783,2846,930,
净利润(扣除非经常性损益后)(万元),-33024,-192847,14748,13062,4850,3573,676,1994,7087,5716,4255,3494,2006,556,
经营活动产生的现金流量净额(万元),2467,-2000,-12537,-20331,-6277,-2371,8821,-3904,-1042,8456,3357,6879,4187,1648,
现金及现金等价物净增加额(万元),-1926,-18750,-27441,34121,-235,-14058,5037,-9467,-10448,4918,30254,2548,3675,1239,
总资产(万元),202454,235971,443988,380008,170213,131864,64275,65172,67080,56818,49168,13608,7400,2875,
流动资产(万元),86436,160209,221139,187170,104964,71289,41871,43895,48805,45746,40049,9069,7074,2579,
总负债(万元),162130,160409,178755,89624,75826,47641,10553,10898,11868,7702,4399,5477,3053,1021,
流动负债(万元),160643,158561,172404,88452,74776,46726,9999,10643,11868,7476,4312,5477,3053,1021,
股东权益不含少数股东权益(万元),40430,75241,264693,290335,93861,83234,52207,52756,53032,47933,44769,8131,4347,1854,
净资产收益率加权(%),-60.44,-110.55,5.18,6.56,6.39,6.6,2.3,4.56,15.35,13.5,23.69,60.64,86.83,61.22,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
