报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.7,0.68,0.66,0.72,0.57,0.52,0.52,0.49,
每股净资产(元),--,--,--,3.35,--,--,2.68,2.17,
每股经营活动产生的现金流量净额(元),--,--,--,0.63,0.6,0.69,0.5,0.4,
主营业务收入(万元),34003,32671,29895,27353,23843,23552,22213,19456,
主营业务利润(万元),10884,9371,8395,7614,6539,6231,5969,5148,
营业利润(万元),6907,6695,6152,4244,3103,3058,3105,2784,
投资收益(万元),564,18,144,--,--,--,32,368,
营业外收支净额(万元),-139,-7,-46,1037,1108,762,643,688,
利润总额(万元),6768,6688,6107,5281,4211,3820,3748,3472,
净利润(万元),6160,6005,5536,4771,3772,3444,3412,3163,
净利润(扣除非经常性损益后)(万元),5106,5426,5179,4693,3313,3245,3191,2575,
经营活动产生的现金流量净额(万元),24532,-978,3641,4177,3974,4580,3310,2628,
现金及现金等价物净增加额(万元),19036,2577,-524,523,274,-1237,1245,-1344,
总资产(万元),93154,63527,60204,29903,28842,27429,27573,22579,
流动资产(万元),71565,47269,45323,19809,17868,15674,15561,13096,
总负债(万元),29831,9556,10579,7805,6235,6285,9872,8290,
流动负债(万元),14069,9282,10514,7677,6143,6181,9755,8290,
股东权益不含少数股东权益(万元),63323,53971,49625,22098,22607,21145,17701,14289,
净资产收益率加权(%),10.61,11.6,12.82,20.29,17.87,17.73,21.33,23.76,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
