报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.17,0.36,0.1,-0.7,-0.26,-0.44,0.06,0.07,0,0.19,-0.27,-0.14,0.31,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.54,2.77,2.58,3.11,3.2,3.42,4.74,5.74,5.29,4.63,4.31,4.04,3.84,3.88,2.07,2.02,1.02,1.05,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.03,0.83,0.13,0.21,0.29,0.44,1.49,1.15,0.82,1.59,1.33,1.73,-0.15,-0.19,--,--,--,--,--,
主营业务收入(万元),1315867,1516140,943575,1061001,1141745,1677931,1560188,1560260,5254089,4324653,3848599,2811601,2119780,1580944,1520921,1343923,928113,766800,750262,758767,654739,677238,221117,181000,121208,78790,16902,
主营业务利润(万元),250524,404122,160841,49963,106094,342323,350333,376063,726765,625808,477429,207085,325347,203051,208834,176457,151306,130072,140746,148914,108711,142491,15095,13101,4620,42015,4210,
营业利润(万元),152105,297503,102044,-469999,-221751,-576570,89086,88842,32176,75014,-165207,-46988,110953,92586,94134,98236,76329,73109,83812,74007,51549,76617,15095,13126,4687,42015,0,
投资收益(万元),3321,8741,5963,-280714,-6427,-140005,17864,-28550,18914,6692,2621,1776,95,414,72,679,1046,325,638,2,2,2,1,1,0,0,0,
营业外收支净额(万元),-557,-677,-3234,-182867,-12597,3883,807,2928,17795,34013,30745,328,-5557,-5111,-3137,-9287,-247,409,-12606,-1695,-713,0,0,0,--,--,--,
利润总额(万元),151548,296825,98811,-652866,-234349,-572688,89894,91770,49971,109027,-134462,-46660,105397,89435,91404,89860,77358,74027,71844,72315,50838,76569,15114,13456,4679,4290,4216,
净利润(万元),141914,309018,86328,-598782,-220736,-377543,54906,59250,169,106062,-155101,-45445,95093,81460,81133,82436,57802,49043,48132,46105,31775,49351,10126,9016,3135,2892,2833,
净利润(扣除非经常性损益后)(万元),140494,305933,76151,-154211,-207920,-309920,54647,56986,-140841,74635,-166928,-45712,84784,82517,80840,89593,56175,50331,56879,47792,31775,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),328182,177881,-38032,-33611,2955,167153,32755,156104,587243,472549,72164,82592,94594,111687,252343,150707,102117,162415,136150,176535,-15529,-19713,--,--,--,--,--,
现金及现金等价物净增加额(万元),214942,103843,51092,-129678,-66976,35208,92230,-344100,194012,-63785,-73776,149965,-11059,6155,20081,1240,9532,5919,-2767,8518,51,729,--,--,--,--,--,
总资产(万元),1296614,1186556,1047323,962111,5601215,5234557,3574948,3106088,3133263,5972825,5603334,2535538,2282528,2030935,1360652,1131461,990827,803312,724082,707479,812248,827500,166982,185556,179518,183895,133186,
流动资产(万元),622481,567243,429526,363713,752301,745823,649029,399461,803145,1703230,1749601,793816,626075,519924,356928,330126,255410,--,0,0,0,321624,86628,100379,86929,81121,21707,
总负债(万元),332843,417376,593457,601362,4625780,4017804,2064124,1566985,1647295,4335349,4032900,1249758,1202441,1144196,545912,381618,328385,329952,283404,294485,419403,430529,83592,104249,107999,110411,60353,
流动负债(万元),267519,358610,523420,514563,2503972,2236661,1550564,1287778,1312976,3300915,3067716,769267,634706,627064,375365,284385,264205,--,0,0,0,257975,83592,70830,73741,69423,19366,
股东权益不含少数股东权益(万元),933701,739979,430221,342841,842188,1060302,1478431,1508054,1455601,1587694,1476542,1249969,1050321,871205,805437,749820,662422,473341,440660,412994,392844,396971,83390,81308,71519,73485,72833,
净资产收益率加权(%),16.47,52.81,22.34,-104.54,-23.23,-29.56,3.68,4,0.01,6.92,-9.9,-4.41,10.11,9.77,10.47,11.51,11.04,10.54,11.01,11.23,8.09,34.89,--,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
