报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.57,0.84,1.2,0.77,0.86,0.96,0.77,0.58,0.81,
每股净资产(元),--,--,--,--,6.25,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,1.08,0.66,-0.08,0.65,-0.37,
主营业务收入(万元),159305,156980,130775,77579,72368,78655,64581,54130,56545,
主营业务利润(万元),37973,36139,30638,20524,18772,19881,15609,13537,14032,
营业利润(万元),12553,13447,13784,7551,7362,8168,6113,4151,6534,
投资收益(万元),-329,0,217,101,--,--,1112,--,--,
营业外收支净额(万元),-405,-326,165,523,382,321,806,638,647,
利润总额(万元),12148,13121,13949,8074,7744,8489,6919,4789,7181,
净利润(万元),10553,11150,11338,6716,6139,6791,5455,4086,5753,
净利润(扣除非经常性损益后)(万元),9936,10179,9683,6132,5757,6460,3945,--,--,
经营活动产生的现金流量净额(万元),9667,1419,-1597,972,7640,4684,-574,4606,-2623,
现金及现金等价物净增加额(万元),-3054,1299,5679,-1204,2120,1738,-778,334,1833,
总资产(万元),163459,140993,127964,110734,85201,84767,75315,64497,61683,
流动资产(万元),89836,87694,81237,66906,45996,47218,42904,37538,37738,
总负债(万元),70917,52826,46210,36340,40799,46504,43844,38480,39752,
流动负债(万元),67039,48700,41836,31717,35503,41043,38489,36510,36276,
股东权益不含少数股东权益(万元),92543,88168,81754,74394,44402,38263,31472,26016,21931,
净资产收益率加权(%),11.91,13.25,14.52,10.61,14.85,19.48,18.98,17.04,30.19,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
