报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.05,0.17,0.32,0.27,0.25,-0.19,0.04,-0.04,0.15,0.08,0.04,0.09,0.19,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.23,2.02,1.95,1.78,1.74,1.62,1.48,1.38,2.22,2.1,2.78,2.28,2.16,3.57,4.26,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0,0.03,0.17,0.26,0.18,0.29,0.14,0.05,0.08,0.05,0.66,0.52,-0.57,-0.03,--,--,--,--,
主营业务收入(万元),376082,355762,325321,407956,526921,470447,520524,498492,587327,554806,485432,524870,544605,492067,433561,354741,291334,199855,111430,64437,58279,86940,40801,31228,29082,32513,
主营业务利润(万元),107577,106605,82345,81100,74406,67689,84477,80424,73857,60950,48020,60780,58984,49399,51321,37118,29827,26339,19012,25107,8974,12674,2847,2619,1906,2616,
营业利润(万元),13219,25654,38903,29863,24970,-22857,3912,-2567,11808,1867,6675,6952,16825,7941,7503,4292,4980,6874,5491,3585,7060,7024,3597,3009,2119,2726,
投资收益(万元),5536,1613,24474,19866,48349,6418,3620,192,12710,4495,15779,3079,7924,4283,3007,2932,1422,3741,3483,5705,358,1784,222,36,17,20,
营业外收支净额(万元),-350,-35,-267,1775,2034,10034,3097,2724,3288,6956,-3309,2435,2386,-175,-151,848,-182,-493,-63,-47,275,0,0,0,0,0,
利润总额(万元),12869,25619,38636,31638,27005,-12823,7009,156,15096,8823,3366,9387,19211,14119,11468,9179,6900,10229,9504,10455,7948,8953,4566,3087,2069,2821,
净利润(万元),5415,17660,30323,24523,21292,-15701,3620,-3508,12350,6822,3443,7150,15229,12274,9066,8113,5663,8385,8442,6594,6053,6340,3716,2450,1847,2386,
净利润(扣除非经常性损益后)(万元),-19037,8670,8224,6037,-22633,-34640,-2668,-7630,1810,1209,-3644,2705,7375,7752,6115,4878,4206,7735,6111,-866,678,--,--,--,--,--,
经营活动产生的现金流量净额(万元),35441,42986,-6168,8166,3329,7956,20873,-4513,-265,2112,13474,21074,14609,23300,11131,3952,3761,2608,22391,12496,-13699,-437,--,--,--,--,
现金及现金等价物净增加额(万元),19279,669,-13700,-3541,1443,-6764,5428,-15352,-1770,25308,-38084,1669,11610,1981,-4346,28712,8561,-344,25637,14920,8013,-1542,--,--,--,--,
总资产(万元),634717,673434,653268,406063,427839,462811,497895,487202,454993,443080,390734,438907,421371,407877,390386,343008,288439,230005,226083,175653,103779,91099,61045,41752,36592,30241,
流动资产(万元),308798,307725,278857,243670,276827,303603,323894,313477,289196,288862,242168,370283,350958,325245,340269,287959,214274,--,0,--,0,51076,28762,24066,19625,18202,
总负债(万元),189489,202261,185045,168331,212529,294329,301205,291088,255064,269140,224372,283462,267707,266127,244735,202532,167667,117036,121828,108136,51658,40224,25009,28876,25252,19119,
流动负债(万元),183402,194441,172141,167711,207375,276597,280377,279315,249891,258572,213504,266101,254666,255522,243837,202255,164097,--,0,--,0,40242,24705,27876,22913,19119,
股东权益不含少数股东权益(万元),421110,449368,446491,226548,205303,154460,182276,182846,187963,164312,158780,144907,141126,132028,120092,111924,106188,100488,94887,54700,51638,50277,34064,12552,11005,10764,
净资产收益率加权(%),1.22,3.93,10.38,10.98,12.06,-9.21,1.98,-1.89,6.98,4.22,2.33,4.97,11.23,9.74,7.82,7.44,5.33,8.46,9.66,12.39,0,15.03,--,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
